Longitude,Latitude,PB_Nreq_Cetin,PB_CSR%
-152.613,57.383,31.036,46.911
-154.463,57.417,28.822,40.016
-154.379,57.417,29.088,40.856
-154.295,57.417,29.393,41.845
-154.211,57.417,29.662,42.67
-154.127,57.417,29.767,43.011
-154.043,57.417,29.93,43.523
-153.958,57.417,30.047,43.895
-153.79,57.417,30.258,44.537
-153.706,57.417,30.274,44.581
-153.622,57.417,30.438,45.059
-153.538,57.417,30.43,45.039
-153.454,57.417,30.389,44.926
-153.37,57.417,30.464,45.108
-153.286,57.417,30.523,45.292
-153.202,57.417,30.711,45.901
-153.118,57.417,30.657,45.713
-153.034,57.417,30.725,45.917
-152.949,57.417,30.861,46.396
-152.865,57.417,30.779,46.07
-152.781,57.417,30.874,46.396
-152.697,57.417,30.963,46.684
-152.361,57.417,31.074,46.996
-154.379,57.452,29.003,40.567
-154.295,57.452,29.159,41.061
-154.211,57.452,29.37,41.734
-154.127,57.452,29.642,42.595
-154.043,57.452,29.801,43.093
-153.958,57.452,29.927,43.449
-153.79,57.452,30.146,44.164
-153.706,57.452,30.254,44.489
-153.622,57.452,30.25,44.475
-153.538,57.452,30.364,44.804
-153.454,57.452,30.372,44.79
-153.37,57.452,30.502,45.222
-153.286,57.452,30.551,45.392
-153.202,57.452,30.517,45.262
-153.118,57.452,30.609,45.557
-153.034,57.452,30.634,45.612
-152.949,57.452,30.753,45.968
-152.865,57.452,30.745,45.952
-152.781,57.452,30.775,46.055
-152.613,57.452,30.916,46.516
-152.529,57.452,30.911,46.469
-152.445,57.452,30.993,46.721
-152.361,57.452,30.945,46.558
-154.295,57.486,29.054,40.729
-154.211,57.486,29.177,41.132
-154.127,57.486,29.538,42.256
-154.043,57.486,29.787,43.07
-153.958,57.486,29.948,43.583
-153.79,57.486,30.147,44.212
-153.706,57.486,30.258,44.542
-153.622,57.486,30.306,44.653
-153.538,57.486,30.338,44.76
-153.454,57.486,30.419,45.01
-153.37,57.486,30.42,44.98
-153.286,57.486,30.507,45.282
-153.202,57.486,30.563,45.427
-153.118,57.486,30.647,45.718
-153.034,57.486,30.653,45.688
-152.949,57.486,30.652,45.703
-152.781,57.486,30.898,46.516
-152.697,57.486,30.826,46.251
-152.613,57.486,30.927,46.579
-152.529,57.486,30.9,46.448
-152.445,57.486,30.979,46.736
-152.361,57.486,31.067,47.001
-152.277,57.486,31.109,47.108
-154.295,57.521,28.886,40.186
-154.211,57.521,29.118,40.905
-154.127,57.521,29.331,41.602
-154.043,57.521,29.647,42.59
-153.958,57.521,29.756,42.952
-153.79,57.521,30.089,44.003
-153.706,57.521,30.133,44.117
-153.622,57.521,30.208,44.36
-153.538,57.521,30.285,44.595
-153.454,57.521,30.395,44.951
-153.37,57.521,30.454,45.113
-153.286,57.521,30.492,45.212
-153.202,57.521,30.569,45.432
-153.118,57.521,30.556,45.402
-153.034,57.521,30.646,45.683
-152.949,57.521,30.706,45.886
-152.865,57.521,30.757,46.029
-152.781,57.521,30.786,46.106
-152.697,57.521,30.825,46.22
-152.613,57.521,30.833,46.245
-152.529,57.521,30.928,46.558
-152.445,57.521,30.975,46.71
-152.361,57.521,30.959,46.642
-152.277,57.521,31.072,47.012
-154.211,57.555,29.025,40.619
-154.127,57.555,29.222,41.207
-154.043,57.555,29.381,41.746
-153.958,57.555,29.577,42.335
-153.79,57.555,29.983,43.643
-153.706,57.555,30.054,43.862
-153.622,57.555,30.175,44.24
-153.538,57.555,30.28,44.552
-153.454,57.555,30.316,44.668
-153.37,57.555,30.383,44.872
-153.286,57.555,30.369,44.794
-153.202,57.555,30.479,45.148
-153.118,57.555,30.525,45.277
-153.034,57.555,30.563,45.397
-152.949,57.555,30.66,45.708
-152.865,57.555,30.636,45.602
-152.781,57.555,30.64,45.607
-152.697,57.555,30.698,45.789
-152.613,57.555,30.727,45.856
-152.529,57.555,30.779,46.039
-152.445,57.555,30.913,46.484
-152.361,57.555,30.948,46.584
-152.277,57.555,31.007,46.768
-152.193,57.555,31.01,46.757
-154.127,57.59,29.056,40.701
-154.043,57.59,29.179,41.09
-153.79,57.59,29.97,43.638
-153.706,57.59,30.12,44.117
-153.622,57.59,30.193,44.34
-153.538,57.59,30.247,44.475
-153.454,57.59,30.338,44.77
-153.37,57.59,30.286,44.576
-153.286,57.59,30.471,45.168
-153.202,57.59,30.523,45.332
-153.118,57.59,30.547,45.392
-153.034,57.59,30.575,45.447
-152.949,57.59,30.577,45.457
-152.865,57.59,30.706,45.856
-152.781,57.59,30.699,45.85
-152.697,57.59,30.732,45.942
-152.613,57.59,30.804,46.168
-152.529,57.59,30.847,46.282
-152.445,57.59,30.867,46.354
-152.361,57.59,30.934,46.573
-152.277,57.59,30.94,46.579
-152.193,57.59,31.052,46.937
-154.043,57.624,29.233,41.207
-153.874,57.624,29.685,42.702
-153.79,57.624,29.877,43.343
-153.706,57.624,29.961,43.592
-153.622,57.624,30.187,44.307
-153.538,57.624,30.159,44.207
-153.454,57.624,30.272,44.552
-153.37,57.624,30.306,44.649
-153.286,57.624,30.393,44.921
-153.202,57.624,30.407,44.921
-153.118,57.624,30.45,45.089
-153.034,57.624,30.567,45.417
-152.949,57.624,30.563,45.402
-152.865,57.624,30.528,45.277
-152.781,57.624,30.643,45.653
-152.697,57.624,30.733,45.906
-152.613,57.624,30.741,45.963
-152.529,57.624,30.773,46.039
-152.445,57.624,30.781,46.06
-153.874,57.658,29.417,41.862
-153.79,57.658,29.759,42.916
-153.706,57.658,29.887,43.348
-153.622,57.658,29.954,43.569
-153.538,57.658,30.153,44.202
-153.454,57.658,30.088,43.984
-153.37,57.658,30.259,44.484
-153.286,57.658,30.333,44.697
-153.202,57.658,30.391,44.882
-153.118,57.658,30.475,45.133
-153.034,57.658,30.416,44.931
-152.949,57.658,30.523,45.277
-152.865,57.658,30.51,45.202
-152.781,57.658,30.552,45.327
-152.697,57.658,30.649,45.638
-152.613,57.658,30.693,45.759
-152.529,57.658,30.765,45.988
-152.445,57.658,30.782,46.065
-153.874,57.693,29.405,41.781
-153.79,57.693,29.639,42.586
-153.706,57.693,29.838,43.22
-153.622,57.693,29.982,43.671
-153.538,57.693,30.131,44.145
-153.454,57.693,30.173,44.274
-153.37,57.693,30.251,44.484
-153.286,57.693,30.385,44.917
-153.202,57.693,30.379,44.892
-153.118,57.693,30.49,45.217
-153.034,57.693,30.513,45.302
-152.949,57.693,30.535,45.332
-152.865,57.693,30.598,45.537
-152.781,57.693,30.588,45.487
-152.697,57.693,30.64,45.653
-152.613,57.693,30.625,45.582
-152.529,57.693,30.759,46.014
-152.445,57.693,30.792,46.106
-153.874,57.727,29.297,41.433
-153.79,57.727,29.554,42.269
-153.706,57.727,29.655,42.626
-153.622,57.727,29.881,43.357
-153.538,57.727,29.96,43.587
-153.454,57.727,30.071,43.919
-153.37,57.727,30.189,44.293
-153.286,57.727,30.345,44.79
-153.202,57.727,30.278,44.528
-153.118,57.727,30.369,44.843
-153.034,57.727,30.44,45.034
-152.949,57.727,30.466,45.089
-152.865,57.727,30.493,45.173
-152.781,57.727,30.608,45.542
-152.697,57.727,30.584,45.437
-152.613,57.727,30.718,45.891
-152.529,57.727,30.703,45.82
-152.445,57.727,30.732,45.891
-153.79,57.762,29.362,41.627
-153.706,57.762,29.473,42.008
-153.622,57.762,29.791,42.989
-153.454,57.762,29.935,43.509
-153.37,57.762,30.145,44.131
-153.286,57.762,30.14,44.122
-153.202,57.762,30.222,44.364
-153.118,57.762,30.358,44.78
-152.277,58.312,30.388,44.858
-152.277,58.312,30.388,44.858
-152.193,58.312,30.371,44.814
-152.109,58.312,30.432,44.985
-152.024,58.312,30.478,45.118
-136.805,58.312,39.034,81.927
-136.721,58.312,36.98,70.567
-136.637,58.312,35.148,61.776
-152.781,58.347,29.476,41.995
-152.697,58.347,29.653,42.577
-152.613,58.347,29.843,43.179
-152.529,58.347,29.98,43.62
-152.445,58.347,30.098,43.961
-152.361,58.347,30.16,44.145
-152.277,58.347,30.183,44.212
-152.193,58.347,30.329,44.658
-152.109,58.347,30.323,44.629
-152.024,58.347,30.409,44.882
-136.889,58.347,40.874,93.74
-136.805,58.347,38.765,80.326
-136.721,58.347,36.855,69.905
-136.637,58.347,34.933,60.882
-152.865,58.381,29.153,40.983
-152.781,58.381,29.381,41.653
-152.697,58.381,29.499,42.056
-152.613,58.381,29.787,43.002
-152.529,58.381,29.933,43.49
-152.361,58.381,30.178,44.231
-152.277,58.381,30.205,44.302
-152.193,58.381,30.378,44.833
-152.109,58.381,30.32,44.629
-137.057,58.381,44.774,124.219
-136.973,58.381,42.832,108.081
-136.889,58.381,40.696,92.457
-136.805,58.381,38.609,79.395
-136.721,58.381,36.618,68.715
-152.865,58.416,28.998,40.539
-152.781,58.416,29.178,41.053
-152.697,58.416,29.435,41.858
-152.613,58.416,29.678,42.666
-152.529,58.416,29.878,43.302
-152.361,58.416,30.178,44.269
-152.277,58.416,30.272,44.513
-137.225,58.416,43.187,111.129
-137.141,58.416,45.659,133.224
-137.057,58.416,44.823,124.578
-136.973,58.416,42.539,105.417
-136.889,58.416,40.672,92.276
-136.805,58.416,38.563,79.122
-136.721,58.416,36.435,67.829
-152.697,58.45,29.399,41.712
-152.613,58.45,29.437,41.909
-152.529,58.45,29.742,42.871
-137.309,58.45,41.769,99.743
-137.225,58.45,43.604,114.579
-137.141,58.45,45.278,129.067
-137.057,58.45,44.383,120.976
-136.973,58.45,42.156,102.386
-136.889,58.45,40.126,88.472
-136.805,58.45,38.102,76.516
-136.721,58.45,36.111,66.296
-152.613,58.484,29.447,41.888
-137.393,58.484,40.279,89.545
-137.309,58.484,42.381,104.023
-137.225,58.484,43.741,115.772
-137.141,58.484,44.474,121.744
-137.057,58.484,43.289,111.96
-136.973,58.484,41.402,97.256
-136.889,58.484,39.256,83.073
-136.805,58.484,37.266,71.844
-137.477,58.519,39.484,84.388
-137.393,58.519,41.138,95.568
-137.309,58.519,43.244,111.653
-137.225,58.519,44.424,121.421
-137.141,58.519,43.493,113.674
-137.057,58.519,41.754,99.651
-136.973,58.519,40.335,89.907
-136.889,58.519,38.187,76.984
-136.805,58.519,36.504,68.163
-137.561,58.553,38.522,78.968
-137.477,58.553,40.035,87.981
-137.393,58.553,42.251,103.18
-137.309,58.553,43.765,116.073
-137.225,58.553,43.193,111.238
-137.141,58.553,42.009,101.506
-137.057,58.553,40.659,92.21
-136.973,58.553,38.835,80.725
-136.889,58.553,37.379,72.378
-137.561,58.588,39.825,86.504
-137.477,58.588,41.493,98.044
-137.393,58.588,42.921,109.069
-137.309,58.588,43.679,115.38
-137.225,58.588,42.258,103.2
-137.141,58.588,40.322,89.875
-137.057,58.588,38.965,81.519
-136.973,58.588,37.432,72.637
-136.889,58.588,36.25,66.951
-137.646,58.622,38.997,81.845
-137.561,58.622,40.57,91.768
-137.477,58.622,42.834,108.374
-137.393,58.622,43.922,117.548
-137.309,58.622,42.297,103.59
-137.225,58.622,40.703,92.605
-137.141,58.622,38.875,81.006
-137.057,58.622,37.643,73.767
-136.973,58.622,36.387,67.608
-137.73,58.657,37.852,75.223
-137.646,58.657,39.72,85.927
-137.561,58.657,41.977,101.544
-137.477,58.657,43.467,113.696
-137.393,58.657,42.8,108.081
-137.309,58.657,41.362,97.185
-137.225,58.657,38.997,81.777
-137.141,58.622,38.875,81.006
-137.057,58.622,37.643,73.767
-136.973,58.622,36.387,67.608
-137.73,58.657,37.852,75.223
-137.646,58.657,39.72,85.927
-137.561,58.657,41.977,101.544
-137.477,58.657,43.467,113.696
-137.393,58.657,42.8,108.081
-137.309,58.657,41.362,97.185
-137.225,58.691,38.13,76.787
-137.141,58.691,36.545,68.417
-137.057,58.691,35.225,62.088
-137.814,58.725,38.236,77.457
-137.73,58.725,39.67,85.677
-138.066,59.104,42.45,105.256
-137.982,59.104,43.167,111.347
-137.898,59.104,40.952,94.588
-137.814,59.104,39.187,82.976
-137.73,59.104,36.817,69.905
-137.646,59.104,34.732,60.141
-138.486,59.138,34.567,59.407
-138.402,59.138,35.912,65.47
-138.318,59.138,37.401,72.716
-138.234,59.138,39.348,83.847
-138.15,59.138,41.658,99.374
-138.066,59.138,43.171,111.369
-137.982,59.138,42.382,104.716
-137.898,59.138,40.038,88.287
-137.814,59.138,37.808,75.056
-137.73,59.138,36.041,66.151
-151.688,59.173,29.507,42.134
-138.486,59.173,35.317,62.578
-138.402,59.173,36.715,69.358
-138.318,59.173,38.544,79.226
-138.234,59.173,40.783,93.37
-138.15,59.173,42.411,104.936
-138.066,59.173,43.15,111.216
-137.982,59.173,41.567,98.752
-137.898,59.173,39.154,82.795
-137.814,59.173,37.014,70.912
-137.73,59.173,34.918,60.966
-151.772,59.207,29.217,41.219
-151.688,59.207,29.535,42.173
-151.604,59.207,29.719,42.831
-151.52,59.207,29.917,43.426
-151.184,59.207,30.29,44.566
-151.1,59.207,30.444,45.054
-150.931,59.207,30.444,45.005
-138.571,59.207,34.452,58.927
-138.486,59.207,35.82,64.998
-138.402,59.207,37.778,74.831
-138.318,59.207,39.292,83.536
-137.646,58.725,42.126,102.598
-137.561,58.725,43.754,116.166
-137.477,58.725,42.703,107.292
-137.393,58.725,40.368,90.399
-137.309,58.725,38.262,77.57
-137.225,58.725,36.694,69.181
-137.141,58.725,35.493,63.227
-137.898,58.76,37.589,73.663
-137.814,58.76,39.143,82.684
-137.73,58.76,41.278,96.706
-137.646,58.76,43.165,111.281
-137.561,58.76,43.156,111.194
-137.477,58.76,41.198,96.178
-137.393,58.76,39.47,84.503
-137.309,58.76,37.224,71.799
-137.225,58.76,35.589,63.75
-137.898,58.794,38.206,77.295
-137.814,58.794,40.437,90.91
-137.73,58.794,42.061,102.194
-137.646,58.794,43.723,115.91
-137.561,58.794,42.007,101.83
-137.477,58.794,40.28,89.844
-137.393,58.794,37.87,75.354
-137.309,58.794,36.491,68.234
-137.225,58.794,34.657,59.756
-137.898,58.829,39.092,82.407
-137.814,58.829,41.234,96.424
-137.73,58.829,43.097,110.738
-137.646,58.829,42.573,106.246
-137.561,58.829,41.122,95.69
-137.477,58.829,38.603,79.564
-137.393,58.829,37.08,71.173
-137.309,58.829,35.371,62.79
-137.898,58.863,40.392,90.606
-137.814,58.863,42.004,101.83
-137.73,58.863,43.693,115.679
-137.646,58.863,41.947,101.43
-137.561,58.863,39.381,84.032
-137.477,58.863,37.785,74.878
-137.393,58.863,35.934,65.594
-137.982,58.898,39.575,85.138
-137.898,58.898,41.185,96.108
-137.814,58.898,43.06,110.457
-137.73,58.898,42.524,105.841
-137.646,58.898,41.068,95.361
-137.561,58.898,38.536,79.187
-137.477,58.898,36.586,68.736
-137.393,58.898,34.995,61.279
-137.982,58.932,40.338,90.24
-137.898,58.932,42.55,106.063
-137.814,58.932,43.666,115.449
-137.73,58.932,41.908,101.146
-137.646,58.932,39.587,85.239
-137.561,58.932,37.722,74.513
-137.477,58.932,35.61,63.951
-138.066,58.966,38.733,80.313
-137.982,58.966,41.135,95.777
-137.898,58.966,43.031,110.242
-137.814,58.966,42.484,105.518
-137.73,58.966,41.026,95.085
-137.646,58.966,38.48,78.877
-137.561,58.966,36.513,68.387
-137.477,58.966,34.903,60.882
-138.15,59.001,37.576,73.605
-138.066,59.001,39.457,84.46
-137.982,59.001,41.927,101.279
-137.898,59.001,43.645,115.288
-137.814,59.001,41.868,100.882
-137.73,59.001,39.282,83.494
-137.646,59.001,37.669,74.196
-137.561,59.001,35.535,63.587
-138.234,59.035,36.657,69.066
-138.15,59.035,38.68,80.01
-138.066,59.035,40.247,89.639
-137.982,59.035,42.477,105.457
-137.898,59.035,42.983,109.856
-137.814,59.035,40.989,94.844
-137.73,59.035,38.431,78.595
-137.646,59.035,36.443,68.051
-137.561,59.035,34.466,59.014
-138.318,59.07,36.023,66.035
-138.234,59.07,37.488,73.136
-138.15,59.07,39.41,84.188
-138.066,59.07,41.696,99.632
-137.982,59.07,43.624,115.104
-137.898,59.07,42.42,105.016
-137.814,59.07,40.073,88.503
-137.73,59.07,37.603,73.813
-137.646,59.07,35.698,64.42
-138.571,59.104,33.005,53.162
-138.486,59.104,33.973,56.957
-138.402,59.104,35.109,61.733
-138.318,59.104,36.812,69.852
-138.234,59.104,38.613,79.629
-138.15,59.104,40.192,89.279
-138.234,59.207,41.619,99.099
-138.15,59.207,43.58,114.761
-138.066,59.207,42.359,104.518
-137.982,59.207,40,88.042
-137.898,59.207,37.78,74.89
-137.814,59.207,35.984,65.881
-151.856,59.242,28.972,40.51
-151.772,59.242,29.172,41.074
-151.688,59.242,29.395,41.729
-151.604,59.242,29.548,42.208
-151.52,59.242,29.696,42.693
-151.436,59.242,29.925,43.43
-151.352,59.242,30.101,43.975
-151.268,59.242,30.192,44.24
-151.184,59.242,30.268,44.451
-151.015,59.242,30.359,44.702
-150.931,59.242,30.389,44.799
-138.571,59.242,35.205,62.114
-138.486,59.242,36.631,68.952
-138.402,59.242,38.465,78.775
-138.318,59.242,40.961,94.639
-138.234,59.242,42.368,104.597
-138.15,59.242,43.122,110.999
-138.066,59.242,40.882,94.094
-137.982,59.242,39.11,82.559
-137.898,59.242,36.714,69.39
-137.814,59.242,34.849,60.664
-151.94,59.276,28.622,39.53
-151.856,59.276,28.79,39.985
-151.772,59.276,28.996,40.591
-151.688,59.276,29.251,41.29
-151.604,59.276,29.459,41.883
-151.52,59.276,29.583,42.313
-151.436,59.276,29.814,43.047
-151.352,59.276,30.01,43.713
-151.268,59.276,30.07,43.9
-151.184,59.276,30.26,44.465
-151.015,59.276,30.382,44.814
-150.931,59.276,30.426,44.956
-138.571,59.276,35.967,65.756
-138.486,59.276,37.709,74.419
-138.402,59.276,39.487,84.661
-138.318,59.276,41.778,100.264
-138.234,59.242,42.368,104.597
-138.15,59.242,43.122,110.999
-138.066,59.242,40.882,94.094
-137.982,59.242,39.11,82.559
-137.898,59.242,36.714,69.39
-137.814,59.242,34.849,60.664
-151.94,59.276,28.622,39.53
-151.856,59.276,28.79,39.985
-151.772,59.276,28.996,40.591
-151.688,59.276,29.251,41.29
-151.604,59.276,29.459,41.883
-151.52,59.276,29.583,42.313
-151.436,59.276,29.814,43.047
-151.352,59.276,30.01,43.713
-151.268,59.276,30.07,43.9
-151.184,59.276,30.26,44.465
-151.015,59.276,30.382,44.814
-150.931,59.276,30.426,44.956
-138.571,59.276,35.967,65.756
-138.486,59.276,37.709,74.419
-138.402,59.276,39.487,84.661
-138.318,59.276,41.778,100.264
-138.15,59.276,42.316,104.201
-138.066,59.276,39.967,87.798
-137.982,59.276,37.731,74.607
-137.898,59.276,35.939,65.651
-151.94,59.311,28.483,39.172
-151.856,59.311,28.689,39.7
-151.772,59.311,28.957,40.462
-151.688,59.311,29.097,40.847
-151.604,59.311,29.358,41.589
-151.52,59.311,29.546,42.151
-151.436,59.311,29.687,42.653
-151.352,59.311,29.957,43.532
-151.268,59.311,30.06,43.848
-151.184,59.311,30.299,44.615
-151.1,59.311,30.306,44.644
-151.015,59.311,30.432,44.99
-150.931,59.311,30.387,44.809
-138.655,59.311,35.359,62.755
-138.571,59.311,36.969,70.653
-138.486,59.311,38.674,79.996
-138.402,59.311,40.918,94.349
-138.318,59.311,42.906,109.217
-138.234,59.311,42.894,109.111
-138.15,59.311,40.851,93.891
-138.066,59.311,39.066,82.325
-137.982,59.311,36.673,69.191
-137.898,59.311,34.803,60.464
-151.94,59.345,28.327,38.768
-151.856,59.345,28.571,39.381
-151.772,59.345,28.809,40.032
-151.688,59.345,29.01,40.603
-151.604,59.345,29.161,41.004
-151.52,59.345,29.464,41.888
-151.436,59.345,29.565,42.256
-151.352,59.345,29.829,43.097
-151.268,59.345,30,43.638
-151.184,59.345,30.065,43.834
-151.1,59.345,30.19,44.212
-151.015,59.345,30.349,44.707
-150.931,59.345,30.346,44.678
-150.847,59.345,30.435,44.956
-138.655,59.345,36.269,67.179
-138.571,59.345,37.631,73.952
-138.486,59.345,40.025,88.195
-140.925,59.93,33.189,54.074
-140.841,59.93,33.035,53.517
-140.757,59.93,32.882,52.943
-140.673,59.93,32.738,52.413
-140.589,59.93,32.544,51.702
-140.505,59.93,32.517,51.614
-140.42,59.93,32.141,50.282
-140.336,59.93,31.807,49.028
-140.252,59.93,31.657,48.464
-140.168,59.93,31.587,48.212
-140.084,59.93,31.618,48.279
-140,59.93,31.966,49.446
-139.916,59.93,32.347,50.866
-139.832,59.93,33.075,53.329
-139.748,59.93,33.837,56.377
-139.664,59.93,34.877,60.823
-139.327,59.93,40.025,88.165
-139.243,59.93,41.746,100.022
-140.925,59.93,33.189,54.074
-140.841,59.93,33.035,53.517
-140.757,59.93,32.882,52.943
-140.673,59.93,32.738,52.413
-140.589,59.93,32.544,51.702
-140.505,59.93,32.517,51.614
-140.42,59.93,32.141,50.282
-140.336,59.93,31.807,49.028
-140.252,59.93,31.657,48.464
-140.168,59.93,31.587,48.212
-140.084,59.93,31.618,48.279
-140,59.93,31.966,49.446
-139.916,59.93,32.347,50.866
-139.832,59.93,33.075,53.329
-139.748,59.93,33.837,56.377
-139.664,59.93,34.877,60.823
-139.327,59.93,40.025,88.165
-139.243,59.93,41.746,100.022
-139.664,59.965,34.562,59.383
-139.58,59.965,37.239,71.932
-139.411,59.965,39.22,83.129
-139.327,59.965,41.58,98.824
-139.243,59.965,43.082,110.673
-139.159,59.965,42.85,108.752
-139.075,59.965,40.774,93.337
-138.991,59.965,38.951,81.668
-138.907,59.965,37.264,72.099
-138.823,59.965,35.237,62.297
-151.015,59.999,28.855,40.079
-150.931,59.999,29.029,40.603
-150.847,59.999,29.199,41.066
-150.763,59.999,29.506,41.961
-150.679,59.999,29.585,42.273
-150.595,59.999,29.892,43.288
-150.511,59.999,30.064,43.839
-150.427,59.999,30.169,44.178
-150.343,59.999,30.319,44.653
-150.259,59.999,30.392,44.877
-150.175,59.999,30.376,44.804
-150.09,59.999,30.401,44.853
-150.006,59.999,30.497,45.173
-149.922,59.999,30.497,45.143
-149.838,59.999,30.537,45.282
-149.754,59.999,30.486,45.103
-149.67,59.999,30.592,45.452
-149.586,59.999,30.602,45.442
-149.502,59.999,30.59,45.412
-149.418,59.999,30.698,45.749
-149.25,59.999,30.719,45.805
-149.165,59.999,30.786,46.05
-149.081,59.999,30.723,45.81
-148.997,59.999,30.881,46.349
-148.913,59.999,30.824,46.132
-148.829,59.999,30.844,46.23
-148.745,59.999,30.729,45.81
-148.661,59.999,30.925,46.479
-148.577,59.999,30.87,46.282
-148.493,59.999,30.89,46.354
-147.652,59.999,31.045,46.863
-147.568,59.999,31.11,47.076
-147.484,59.999,31.087,46.991
-147.4,59.999,31.171,47.258
-144.036,59.999,33.66,56.01
-143.952,59.999,33.689,56.134
-143.868,59.999,33.693,56.171
-143.784,59.999,33.697,56.163
-143.7,59.999,33.736,56.325
-142.102,59.999,34.205,58.195
-142.018,59.999,34.179,58.078
-141.934,59.999,34.169,58.047
-141.85,59.999,34.08,57.677
-141.766,59.999,34.056,57.593
-141.682,59.999,33.97,57.22
-141.598,59.999,33.916,57.002
-141.514,59.999,33.818,56.561
-141.429,59.999,33.734,56.215
-141.261,59.999,33.511,55.254
-141.177,59.999,33.368,54.725
-141.093,59.999,33.278,54.404
-141.009,59.999,33.165,53.985
-140.925,59.999,33.027,53.503
-140.841,59.999,32.894,53.01
-140.757,59.999,32.716,52.336
-140.673,59.999,32.562,51.766
-140.589,59.999,32.425,51.206
-140.505,59.999,32.378,51.119
-140.42,59.999,31.977,49.686
-140.336,59.999,31.709,48.679
-140.252,59.999,31.606,48.296
-140.168,59.999,31.634,48.363
-140.084,59.999,31.669,48.419
-140,59.999,32.335,50.719
-139.916,59.999,32.991,53.063
-139.832,59.999,34.145,57.708
-139.748,59.999,35.148,61.966
-139.664,59.999,35.402,62.923
-139.58,59.999,37.849,75.318
-139.411,59.999,40.967,94.673
-139.327,59.999,42.396,104.796
-139.243,59.999,43.078,110.652
-139.159,59.999,41.68,99.577
-139.075,59.999,39.86,87.042
-138.991,59.999,37.572,73.675
-138.907,59.999,35.721,64.54
-151.015,60.033,28.724,39.708
-150.931,60.033,28.872,40.115
-150.847,60.033,29.176,40.991
-150.763,60.033,29.271,41.273
-150.679,60.033,29.563,42.16
-150.595,60.033,29.747,42.8
-150.511,60.033,30.003,43.629
-150.427,60.033,30.126,44.041
-150.343,60.033,30.202,44.259
-150.259,60.033,30.317,44.595
-150.175,60.033,30.382,44.824
-150.09,60.033,30.444,44.99
-150.006,60.033,30.471,45.069
-149.922,60.033,30.409,44.863
-149.838,60.033,30.5,45.138
-149.754,60.033,30.433,44.892
-149.67,60.033,30.507,45.128
-149.586,60.033,30.591,45.412
-149.502,60.033,30.55,45.262
-149.418,60.033,30.69,45.744
-149.334,60.033,30.614,45.442
-149.25,60.033,30.653,45.577
-149.165,60.033,30.737,45.845
-149.081,60.033,30.715,45.789
-148.997,60.033,30.787,46.014
-148.913,60.033,30.718,45.774
-148.829,60.033,30.787,45.978
-148.745,60.033,30.757,45.866
-148.661,60.033,30.779,45.958
-148.577,60.033,30.908,46.406
-148.493,60.033,30.85,46.199
-147.652,60.033,30.978,46.621
-147.568,60.033,30.99,46.657
-147.484,60.033,31.016,46.757
-147.4,60.033,30.991,46.673
-144.12,60.033,33.667,56.054
-144.036,60.033,33.665,56.025
-143.952,60.033,33.642,55.923
-143.868,60.033,33.642,55.915
-143.784,60.033,33.681,56.098
-143.7,60.033,33.714,56.222
-143.616,60.033,33.728,56.281
-143.532,60.033,33.731,56.266
-143.448,60.033,33.771,56.443
-143.363,60.033,33.801,56.554
-142.27,60.033,34.167,58.024
-142.186,60.033,34.165,58.024
-142.102,60.033,34.116,57.823
-142.018,60.033,34.105,57.777
-141.934,60.033,34.038,57.494
-141.85,60.033,34.015,57.41
-141.766,60.033,33.95,57.115
-141.682,60.033,33.887,56.859
-141.598,60.033,33.834,56.628
-141.514,60.033,33.721,56.127
-141.429,60.033,33.617,55.684
-141.261,60.033,33.418,54.893
-141.177,60.033,33.285,54.418
-141.093,60.033,33.177,54.026
-141.009,60.033,33.027,53.49
-140.925,60.033,32.959,53.255
-140.841,60.033,32.766,52.504
-140.757,60.033,32.652,52.078
-140.673,60.033,32.472,51.425
-140.589,60.033,32.329,50.854
-140.505,60.033,32.263,50.688
-140.42,60.033,31.855,49.224
-140.336,60.033,31.6,48.29
-140.252,60.033,31.5,47.929
-140.168,60.033,31.503,47.89
-140.084,60.033,31.646,48.341
-140,60.033,32.369,50.811
-139.916,60.033,33.097,53.416
-139.832,60.033,34.32,58.39
-139.748,60.033,34.635,59.707
-139.664,60.033,37.533,73.09
-139.58,60.033,38.568,79.395
-139.495,60.033,40.131,88.889
-139.411,60.033,42.464,105.357
-139.327,60.033,43.542,114.442
-139.243,60.033,42.316,104.161
-139.159,60.033,39.892,87.253
-139.075,60.033,38.131,76.935
-138.991,60.033,36.5,68.326
-150.931,60.068,28.894,40.19
-150.847,60.068,29.073,40.705
-150.763,60.068,29.222,41.124
-150.679,60.068,29.512,41.987
-150.595,60.068,29.598,42.313
-150.511,60.068,29.861,43.192
-150.427,60.068,30.086,43.919
-150.343,60.068,30.141,44.055
-150.259,60.068,30.345,44.697
-150.175,60.068,30.319,44.634
-150.09,60.068,30.321,44.61
-150.006,60.068,30.468,45.074
-149.922,60.068,30.454,45.015
-149.838,60.068,30.47,45.03
-149.754,60.068,30.479,45.054
-149.67,60.068,30.505,45.148
-149.586,60.068,30.593,45.432
-149.502,60.068,30.549,45.262
-149.418,60.068,30.587,45.407
-149.334,60.068,30.69,45.708
-149.25,60.068,30.582,45.332
-149.165,60.068,30.729,45.825
-149.081,60.068,30.754,45.927
-148.997,60.068,30.708,45.754
-148.913,60.068,30.68,45.673
-148.829,60.068,30.831,46.153
-148.745,60.068,30.733,45.805
