Long,Lat,DET_ana_Type,***Performance_Based***,PB_ana_Type,PB_Return_P.,PB_Cetin_Uncorr_Strain,Cetin_percent,PB_IandY_Uncorr_Strain,IandY_percent,PB_Cetin_Equiv_Strain,PB_IandY_Equiv_Strain,PB_Seismic_Slope_Disp_RandS,PB_Seismic_Slope_Disp_BandT
-155.369,58.117,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.318,58.118,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.268,58.119,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.217,58.12,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.166,58.12,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.115,58.121,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.064,58.122,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.013,58.123,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.962,58.124,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.911,58.125,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.86,58.125,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.809,58.126,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.759,58.127,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.708,58.127,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.657,58.128,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.606,58.129,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.555,58.129,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.504,58.13,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.402,58.131,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.351,58.132,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-153.485,58.138,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-153.434,58.138,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-153.383,58.138,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-153.332,58.138,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.677,58.138,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.626,58.139,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.575,58.14,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.524,58.141,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.473,58.142,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.422,58.143,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.371,58.144,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.32,58.145,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.269,58.146,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.218,58.146,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.167,58.147,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.116,58.148,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.066,58.149,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.015,58.15,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.964,58.151,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.913,58.151,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.862,58.152,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.811,58.153,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.76,58.154,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.709,58.154,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.658,58.155,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.607,58.156,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.556,58.156,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.505,58.157,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.403,58.158,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.352,58.159,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.301,58.159,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-153.435,58.165,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-153.384,58.165,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-153.333,58.165,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-153.282,58.165,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.628,58.166,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.577,58.167,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.526,58.168,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.475,58.169,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.424,58.17,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.373,58.171,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.322,58.172,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.271,58.173,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.22,58.173,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.169,58.174,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.118,58.175,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.067,58.176,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.016,58.177,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.965,58.178,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.914,58.178,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.863,58.179,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.812,58.18,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.761,58.181,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.71,58.181,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.659,58.182,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.608,58.183,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.557,58.183,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.506,58.184,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.455,58.184,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.404,58.185,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.353,58.186,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-154.302,58.186,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-153.384,58.192,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-153.333,58.192,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-153.282,58.192,Mean,***|,N/A,475,0.015783887,1.578388734,0.016246657,1.62466573,0.015783887,0.016246657,9.798248754,8.296609132
-155.579,58.194,Mean,***|,N/A,475,0.008707457,0.870745694,0.005099332,0.509933206,0.008707457,0.005099332,2.558178948,3.987454937
-155.528,58.195,Mean,***|,N/A,475,0.008313069,0.831306913,0.006488926,0.648892564,0.008313069,0.006488926,2.76886144,4.153368115
-155.477,58.196,Mean,***|,N/A,475,0.008034443,0.803444326,0.006056975,0.605697527,0.008034443,0.006056975,2.924034117,4.272667084
-155.426,58.197,Mean,***|,N/A,475,0.009696579,0.969657854,0.007515696,0.751569598,0.009696579,0.007515696,3.115449699,4.42037309
-155.375,58.198,Mean,***|,N/A,475,0.009386833,0.938683274,0.007018299,0.701829915,0.009386833,0.007018299,3.304257016,4.559942147
-155.324,58.199,Mean,***|,N/A,475,0.009094283,0.909428342,0.008502669,0.850266938,0.009094283,0.008502669,3.493399227,4.69981811
-155.273,58.199,Mean,***|,N/A,475,0.010754285,1.075428519,0.009932186,0.993218629,0.010754285,0.009932186,3.724003864,4.865447627
-155.222,58.2,Mean,***|,N/A,475,0.010445615,1.044561506,0.009390606,0.939060576,0.010445615,0.009390606,3.930461728,5.009693279
-155.171,58.201,Mean,***|,N/A,475,0.010119571,1.011957064,0.010793826,1.079382639,0.010119571,0.010793826,4.182099369,5.185965516
-155.12,58.202,Mean,***|,N/A,475,0.01177692,1.177692021,0.01017926,1.017925999,0.01177692,0.01017926,4.431046137,5.349643068
-155.069,58.203,Mean,***|,N/A,475,0.011443019,1.144301887,0.011556249,1.155624902,0.011443019,0.011556249,4.701229089,5.53497258
-155.018,58.204,Mean,***|,N/A,475,0.011147106,1.11471057,0.01100702,1.100702034,0.011147106,0.01100702,4.951214188,5.688717366
-154.967,58.205,Mean,***|,N/A,475,0.01287432,1.287431973,0.012458337,1.245833731,0.01287432,0.012458337,5.203428115,5.862666995
-154.916,58.205,Mean,***|,N/A,475,0.012556397,1.255639703,0.013911386,1.391138606,0.012556397,0.013911386,5.475980917,6.026265475
-154.865,58.206,Mean,***|,N/A,475,0.012216271,1.221627051,0.013442769,1.344276891,0.012216271,0.013442769,5.812349391,6.237196358
-154.814,58.207,Mean,***|,N/A,475,0.013914885,1.391488522,0.01302945,1.30294504,0.013914885,0.01302945,6.122128488,6.413027517
-154.763,58.208,Mean,***|,N/A,475,0.013653266,1.365326646,0.014696884,1.469688422,0.013653266,0.014696884,6.466127488,6.616908077
-154.712,58.208,Mean,***|,N/A,475,0.013455671,1.345567064,0.014453379,1.44533794,0.013455671,0.014453379,6.730025833,6.76885922
-154.661,58.209,Mean,***|,N/A,475,0.013187769,1.318776868,0.014125002,1.412500161,0.013187769,0.014125002,7.11914466,6.991647579
-154.609,58.21,Mean,***|,N/A,475,0.014944308,1.494430761,0.015806352,1.580635156,0.014944308,0.015806352,7.507680827,7.21265393
-154.558,58.21,Mean,***|,N/A,475,0.014712679,1.471267904,0.015482137,1.548213671,0.014712679,0.015482137,7.926830682,7.432397367
-154.507,58.211,Mean,***|,N/A,475,0.014482899,1.44828985,0.015156982,1.515698218,0.014482899,0.015156982,8.401700574,7.696313407
-154.456,58.211,Mean,***|,N/A,475,0.014278782,1.427878233,0.016867204,1.686720379,0.014278782,0.016867204,8.822311927,7.901764099
-154.405,58.212,Mean,***|,N/A,475,0.014065113,1.406511347,0.01654851,1.654850979,0.014065113,0.01654851,9.330897818,8.167518369
-154.354,58.212,Mean,***|,N/A,475,0.015822267,1.582226733,0.016262011,1.626201054,0.015822267,0.016262011,9.814093709,8.39451235
-154.303,58.213,Mean,***|,N/A,475,0.015532982,1.553298245,0.017911298,1.791129849,0.015532982,0.017911298,10.41665249,8.699906126
-154.252,58.214,Mean,***|,N/A,475,0.015296177,1.52961774,0.017538384,1.75383841,0.015296177,0.017538384,10.92180422,8.926630654
-154.201,58.214,Mean,***|,N/A,475,0.015101111,1.510111126,0.01722328,1.722328042,0.015101111,0.01722328,11.37591729,9.139937131
-153.333,58.219,Mean,***|,N/A,475,0.01816484,1.816484005,0.021473882,2.147388194,0.01816484,0.021473882,23.99899145,14.07758173
-153.282,58.219,Mean,***|,N/A,475,0.018032432,1.803243185,0.021308063,2.130806332,0.018032432,0.021308063,24.7874085,14.34066214
-153.231,58.219,Mean,***|,N/A,475,0.019811125,1.981112473,0.021041378,2.104137754,0.019811125,0.021041378,25.54766669,14.66375099
-135.768,57.027,Mean,***|,N/A,475,0.023962209,2.396220856,0.025382493,2.538249329,0.023962209,0.025382493,77.18727967,26.65030275
-135.721,57.021,Mean,***|,N/A,475,0.022402785,2.240278477,0.025674771,2.567477057,0.022402785,0.025674771,63.48128309,22.87542736
-155.53,58.222,Mean,***|,N/A,475,0.008562562,0.856256226,0.006874989,0.687498911,0.008562562,0.006874989,2.644758667,4.061343902
-155.479,58.223,Mean,***|,N/A,475,0.008273295,0.827329495,0.006424705,0.642470451,0.008273295,0.006424705,2.798430544,4.180213862
-155.427,58.224,Mean,***|,N/A,475,0.009961941,0.99619413,0.007929357,0.792935663,0.009961941,0.007929357,2.980121232,4.325122152
-155.376,58.225,Mean,***|,N/A,475,0.00962791,0.962791036,0.007393653,0.739365282,0.00962791,0.007393653,3.170704437,4.469276219
-155.325,58.225,Mean,***|,N/A,475,0.009311026,0.931102636,0.008873128,0.887312784,0.009311026,0.008873128,3.366552801,4.615487217
-155.274,58.226,Mean,***|,N/A,475,0.00901783,0.901783031,0.00835681,0.835680975,0.00901783,0.00835681,3.559150071,4.755716193
-155.223,58.227,Mean,***|,N/A,475,0.010690449,1.069044898,0.009806232,0.980623159,0.010690449,0.009806232,3.779867934,4.91381506
-155.172,58.228,Mean,***|,N/A,475,0.010386692,1.03866915,0.009276924,0.927692399,0.010386692,0.009276924,3.984239654,5.054942128
-155.121,58.229,Mean,***|,N/A,475,0.010020414,1.00204137,0.010587651,1.058765069,0.010020414,0.010587651,4.273042332,5.261747436
-155.07,58.23,Mean,***|,N/A,475,0.011726057,1.172605739,0.010074791,1.007479115,0.011726057,0.010074791,4.489301769,5.403330037
-155.019,58.231,Mean,***|,N/A,475,0.011352013,1.135201293,0.011370689,1.137068867,0.011352013,0.011370689,4.791796675,5.60481919
-154.968,58.231,Mean,***|,N/A,475,0.011098443,1.109844285,0.012891746,1.289174557,0.011098443,0.012891746,5.013584804,5.743134994
-154.917,58.232,Mean,***|,N/A,475,0.012824349,1.282434918,0.012362433,1.236243294,0.012824349,0.012362433,5.253301765,5.898593357
-154.866,58.233,Mean,***|,N/A,475,0.012513398,1.251339781,0.013845556,1.38455563,0.012513398,0.013845556,5.529665551,6.069374251
-154.815,58.234,Mean,***|,N/A,475,0.012158576,1.215857596,0.013355818,1.335581756,0.012158576,0.013355818,5.887512405,6.296502885
-154.764,58.234,Mean,***|,N/A,475,0.013870504,1.387050383,0.014962278,1.496227798,0.013870504,0.014962278,6.190068316,6.465036661
-154.713,58.235,Mean,***|,N/A,475,0.013684578,1.368457808,0.014716926,1.471692582,0.013684578,0.014716926,6.449844644,6.635675364
-154.662,58.236,Mean,***|,N/A,475,0.013396642,1.339664213,0.014365344,1.436534395,0.013396642,0.014365344,6.848657869,6.868601441
-154.611,58.236,Mean,***|,N/A,475,0.01312941,1.31294098,0.014044455,1.404445506,0.01312941,0.014044455,7.219294482,7.061710181
-154.56,58.237,Mean,***|,N/A,475,0.014853055,1.485305489,0.015670996,1.567099648,0.014853055,0.015670996,7.696824478,7.333730734
-154.509,58.238,Mean,***|,N/A,475,0.014667706,1.466770585,0.015411571,1.541157092,0.014667706,0.015411571,8.023379143,7.497325516
-154.457,58.238,Mean,***|,N/A,475,0.014412366,1.441236594,0.015055184,1.505518423,0.014412366,0.015055184,8.564667517,7.790852184
-154.406,58.239,Mean,***|,N/A,475,0.014281772,1.42817719,0.016861554,1.686155401,0.014281772,0.016861554,8.827121242,7.919489347
-154.355,58.239,Mean,***|,N/A,475,0.014045326,1.40453257,0.016511614,1.651161364,0.014045326,0.016511614,9.397937862,8.21790655
-154.304,58.24,Mean,***|,N/A,475,0.015806313,1.580631292,0.016232835,1.623283511,0.015806313,0.016232835,9.84425744,8.421870945
-154.253,58.24,Mean,***|,N/A,475,0.015527876,1.552787552,0.017886869,1.788686926,0.015527876,0.017886869,10.44289196,8.731586761
-153.282,58.246,Mean,***|,N/A,475,0.018088041,1.808804115,0.021368974,2.136897384,0.018088041,0.021368974,23.99371205,14.03477509
-153.231,58.246,Mean,***|,N/A,475,0.018020242,1.802024165,0.021292442,2.129244157,0.018020242,0.021292442,24.91869257,14.40844145
-135.803,57.06,Mean,***|,N/A,475,0.023942525,2.394252473,0.025363906,2.536390643,0.023942525,0.025363906,77.58710126,26.74808552
-135.756,57.053,Mean,***|,N/A,475,0.022381553,2.23815534,0.025650971,2.56509715,0.022381553,0.025650971,63.70848599,22.91767727
-135.708,57.046,Mean,***|,N/A,475,0.02298095,2.298094958,0.024102484,2.410248413,0.02298095,0.024102484,50.50859805,19.24491854
-155.48,58.249,Mean,***|,N/A,475,0.008467187,0.846718673,0.006715129,0.671512924,0.008467187,0.006715129,2.710750577,4.120050451
-155.429,58.25,Mean,***|,N/A,475,0.008142094,0.814209427,0.006208495,0.620849527,0.008142094,0.006208495,2.885747278,4.255689117
-155.378,58.251,Mean,***|,N/A,475,0.009834485,0.98344852,0.007715373,0.771537251,0.009834485,0.007715373,3.063892828,4.396781913
-155.327,58.252,Mean,***|,N/A,475,0.009507789,0.9507789,0.007192391,0.719239134,0.009507789,0.007192391,3.256421931,4.542617567
-155.276,58.253,Mean,***|,N/A,475,0.009226675,0.922667451,0.008716588,0.871658813,0.009226675,0.008716588,3.43573201,4.67365575
-155.225,58.254,Mean,***|,N/A,475,0.010916061,1.091606055,0.008182364,0.818236373,0.010916061,0.008182364,3.640221628,4.822175422
-155.174,58.255,Mean,***|,N/A,475,0.010598383,1.059838324,0.00963638,0.96363798,0.010598383,0.00963638,3.85572214,4.976132891
-155.123,58.256,Mean,***|,N/A,475,0.010272929,1.027292888,0.009064765,0.906476504,0.010272929,0.009064765,4.087127989,5.13694967
-155.072,58.257,Mean,***|,N/A,475,0.011950357,1.195035742,0.010459371,1.045937138,0.011950357,0.010459371,4.335794679,5.309289271
-155.021,58.258,Mean,***|,N/A,475,0.011667069,1.166706909,0.011958636,1.195863621,0.011667069,0.011958636,4.556059244,5.458580993
-154.97,58.258,Mean,***|,N/A,475,0.011369937,1.136993653,0.011391551,1.13915505,0.011369937,0.011391551,4.804710535,5.626161783
-154.919,58.259,Mean,***|,N/A,475,0.011104065,1.110406476,0.012889549,1.288954926,0.011104065,0.012889549,5.025244187,5.762602606
-154.867,58.26,Mean,***|,N/A,475,0.012704468,1.270446784,0.012120998,1.212099845,0.012704468,0.012120998,5.386535002,6.004607903
-154.816,58.261,Mean,***|,N/A,475,0.012434289,1.243428884,0.013728207,1.372820678,0.012434289,0.013728207,5.626401868,6.142153345
-154.765,58.261,Mean,***|,N/A,475,0.012054667,1.205466717,0.013207566,1.32075663,0.012054667,0.013207566,6.015475685,6.390932914
-154.714,58.262,Mean,***|,N/A,475,0.013791881,1.379188066,0.014852324,1.485232351,0.013791881,0.014852324,6.322003464,6.568015445
-154.663,58.263,Mean,***|,N/A,475,0.013519965,1.351996517,0.014511398,1.451139803,0.013519965,0.014511398,6.69298477,6.792259304
-154.612,58.263,Mean,***|,N/A,475,0.013285619,1.328561912,0.014229458,1.422945817,0.013285619,0.014229458,7.019315311,6.973430667
-154.561,58.264,Mean,***|,N/A,475,0.013036862,1.303686169,0.015916361,1.591636096,0.013036862,0.015916361,7.406213769,7.196287851
-154.51,58.265,Mean,***|,N/A,475,0.014785679,1.478567946,0.015566553,1.556655268,0.014785679,0.015566553,7.842159352,7.439239151
-154.459,58.265,Mean,***|,N/A,475,0.014595002,1.459500168,0.015302623,1.530262254,0.014595002,0.015302623,8.201270794,7.615954512
-154.407,58.266,Mean,***|,N/A,475,0.01436032,1.436031987,0.016969774,1.696977427,0.01436032,0.016969774,8.69510739,7.886092904
-154.356,58.266,Mean,***|,N/A,475,0.01420783,1.420783008,0.016742706,1.674270601,0.01420783,0.016742706,9.028354662,8.054506654
-154.305,58.267,Mean,***|,N/A,475,0.015995631,1.599563058,0.016428512,1.64285121,0.015995631,0.016428512,9.536440506,8.316102686
-154.254,58.267,Mean,***|,N/A,475,0.015746868,1.574686818,0.016158863,1.615886274,0.015746868,0.016158863,10.00489465,8.537184785
-154.203,58.268,Mean,***|,N/A,475,0.015480531,1.548053053,0.017806795,1.780679523,0.015480531,0.017806795,10.56032279,8.802943148
-153.231,58.273,Mean,***|,N/A,475,0.018086287,1.808628717,0.021362173,2.136217267,0.018086287,0.021362173,24.187907,14.16553523
-135.79,57.086,Mean,***|,N/A,475,0.022365791,2.236579068,0.025635979,2.56359795,0.022365791,0.025635979,64.05593278,23.0271585
-135.743,57.079,Mean,***|,N/A,475,0.022960119,2.296011921,0.024081795,2.4081795,0.022960119,0.024081795,50.83615149,19.35036272
-135.696,57.072,Mean,***|,N/A,475,0.021424324,2.142432405,0.024381423,2.438142348,0.021424324,0.024381423,43.86840248,17.35987098
-135.696,57.072,Mean,***|,N/A,475,0.021424324,2.142432405,0.024381423,2.438142348,0.021424324,0.024381423,43.86840248,17.35987098
-155.431,58.277,Mean,***|,N/A,475,0.00835291,0.835290981,0.006529674,0.652967404,0.00835291,0.006529674,2.766396573,4.158106834
-155.38,58.278,Mean,***|,N/A,475,0.008084246,0.808424555,0.006113438,0.611343802,0.008084246,0.006113438,2.927643293,4.294488483
-155.329,58.279,Mean,***|,N/A,475,0.009756726,0.975672647,0.007586467,0.758646687,0.009756726,0.007586467,3.116761664,4.442477534
-155.278,58.28,Mean,***|,N/A,475,0.009425034,0.942503375,0.007053786,0.705378584,0.009425034,0.007053786,3.316757767,4.591607491
-155.227,58.281,Mean,***|,N/A,475,0.009125537,0.91255366,0.008524857,0.852485659,0.009125537,0.008524857,3.51523767,4.741421733
-155.176,58.282,Mean,***|,N/A,475,0.010828205,1.082820547,0.008028484,0.802848422,0.010828205,0.008028484,3.715673529,4.884106251
-155.124,58.283,Mean,***|,N/A,475,0.010507226,1.050722596,0.009463046,0.946304616,0.010507226,0.009463046,3.93166203,5.039198223
-155.073,58.284,Mean,***|,N/A,475,0.010194846,1.019484563,0.010906784,1.090678402,0.010194846,0.010906784,4.159093897,5.195987234
-155.022,58.285,Mean,***|,N/A,475,0.011923121,1.192312106,0.010395857,1.039585725,0.011923121,0.010395857,4.37029354,5.343877706
-154.971,58.285,Mean,***|,N/A,475,0.011614553,1.161455299,0.011840997,1.184099699,0.011614553,0.011840997,4.611117146,5.509674113
-154.92,58.286,Mean,***|,N/A,475,0.011263197,1.126319666,0.011175646,1.117564559,0.011263197,0.011175646,4.911407026,5.709312021
-154.869,58.287,Mean,***|,N/A,475,0.012932578,1.293257815,0.012527621,1.252762083,0.012932578,0.012527621,5.208120758,5.907973683
-154.818,58.288,Mean,***|,N/A,475,0.012632612,1.263261183,0.013980137,1.398013735,0.012632612,0.013980137,5.473078816,6.074127758
-154.767,58.288,Mean,***|,N/A,475,0.012284437,1.22844369,0.013503007,1.350300657,0.012284437,0.013503007,5.808335107,6.285865932
-154.715,58.289,Mean,***|,N/A,475,0.013992367,1.399236655,0.013107781,1.310778074,0.013992367,0.013107781,6.104164566,6.463684858
-154.664,58.29,Mean,***|,N/A,475,0.013696268,1.369626806,0.014724606,1.472460636,0.013696268,0.014724606,6.469336168,6.676721682
-154.613,58.29,Mean,***|,N/A,475,0.013466814,1.3466814,0.014439881,1.443988121,0.013466814,0.014439881,6.784975817,6.863070805
