Lon,Lat,D (m)
-111.655,40.061,0.73895
-111.668,40.018,0.83693
-111.698,40.048,0.96688
-111.751,40.047,0.91237
-111.761,40.092,0.62817
-111.785,40.055,0.68468
-111.804,40.054,0.60197
-111.862,40.005,0.48558
-111.825,39.994,0.69968
-111.774,40.007,1.0204
-111.727,39.998,1.25741
-111.682,39.982,0.77128
-111.732,40.071,0.83668
-111.748,39.992,1.25996
-111.764,39.945,1.32258
-111.835,39.915,0.81686
-111.858,39.94,0.64536
-111.89,39.915,0.47712
-111.885,39.864,0.51477
-111.838,39.874,0.79593
-111.844,39.818,0.57138
-111.807,39.884,1.01622
-112.221,40.806,0.77555
-112.226,40.849,0.82062
-112.244,40.805,0.67853
-112.276,40.8,0.56094
-112.331,40.853,0.53311
-112.334,40.995,1.685
-112.4,40.96,0.66329
-112.382,41.032,1.154
-112.382,40.976,0.85922
-112.529,41.167,1.15049
-112.561,41.161,0.80506
-112.558,41.2,1.06265
-112.475,41.123,0.93146
-111.992,41.17,0.66991
-111.992,41.107,0.54918
-111.994,41.023,0.59735
-111.919,41.115,0.73203
-111.91,41.05,0.73419
-112.065,41.461,1.17109
-112.066,41.5,0.92911
-112.068,41.532,0.93384
-112.064,41.59,1.06466
-112.067,41.377,1.31942
-112.017,41.343,1.93929
-112.021,41.41,2.2122
-112.068,41.332,1.10395
-112.718,41.387,0.23506
-112.678,41.344,0.31873
-112.549,41.336,0.45225
-112.004,41.914,0.31557
-111.995,41.97,0.26788
-111.952,41.908,0.25395
-112.054,41.908,0.34644
-112.082,41.973,0.31275
-111.998,41.851,0.28775
-111.979,41.763,0.32792
-111.87,41.726,0.28445
-111.991,41.057,0.56567
-112.146,41.212,0.4673
-112.088,41.09,0.45102
-112.071,40.952,0.58887
-108.168,41.039,0.00033
-112.301,44.341,0.09963
-112.203,44.341,0.10795
-112.105,44.341,0.11884
-112.006,44.341,0.12879
-111.908,44.341,0.13568
-111.81,44.341,0.14156
-111.712,44.341,0.1602
-111.614,44.341,0.17274
-111.516,44.341,0.17646
-111.417,44.341,0.17766
-111.319,44.341,0.17721
-112.89,44.415,0.0825
-112.792,44.415,0.09286
-112.694,44.415,0.10433
-112.595,44.415,0.1138
-112.497,44.415,0.12028
-112.399,44.415,0.12606
-112.301,44.415,0.13684
-112.203,44.415,0.15547
-112.105,44.415,0.17948
-112.006,44.415,0.20022
-111.908,44.415,0.21215
-111.81,44.415,0.22008
-111.712,44.415,0.25118
-111.614,44.415,0.27247
-111.516,44.415,0.27299
-111.417,44.415,0.26721
-111.319,44.415,0.25299
-111.221,44.415,0.22968
-112.988,44.488,0.08398
-112.89,44.488,0.09756
-112.792,44.488,0.11717
-112.694,44.488,0.14588
-112.595,44.488,0.16692
-112.497,44.488,0.17098
-112.399,44.488,0.16876
-112.301,44.488,0.18033
-112.203,44.488,0.2191
-112.105,44.488,0.27886
-112.006,44.488,0.33141
-111.908,44.488,0.35738
-111.81,44.488,0.37332
-111.712,44.488,0.43518
-111.614,44.488,0.48286
-111.516,44.488,0.46146
-111.417,44.488,0.42023
-111.319,44.488,0.37161
-111.221,44.488,0.30904
-111.123,44.488,0.25639
-113.086,44.562,0.08133
-112.988,44.562,0.09494
-112.89,44.562,0.11848
-112.792,44.562,0.15701
-112.694,44.562,0.22256
-112.595,44.562,0.2726
-112.497,44.562,0.24373
-112.399,44.562,0.2118
-112.301,44.562,0.21979
-112.203,44.562,0.2901
-112.105,44.562,0.44126
-112.006,44.562,0.68868
-111.908,44.562,0.78432
-111.81,44.562,0.87694
-111.712,44.562,1.04555
-111.614,44.562,1.22028
-111.516,44.562,1.00661
-111.417,44.562,0.74604
-111.319,44.562,0.53686
-111.221,44.562,0.39532
-111.123,44.562,0.30467
-111.025,44.562,0.24676
-113.086,44.636,0.08958
-112.988,44.636,0.11221
-112.89,44.636,0.14776
-112.792,44.636,0.21269
-112.694,44.636,0.31117
-112.595,44.636,0.35379
-112.497,44.636,0.27667
-112.399,44.636,0.22583
-112.301,44.636,0.23113
-112.203,44.636,0.30422
-112.105,44.636,0.46059
-112.006,44.636,0.67013
-111.908,44.636,1.07906
-111.81,44.636,1.10144
-111.712,44.636,1.10558
-111.614,44.636,0.97299
-111.516,44.636,0.96898
-111.417,44.636,0.88755
-111.319,44.636,0.62115
-111.221,44.636,0.45977
-111.123,44.636,0.33962
-111.025,44.636,0.26491
-113.185,44.709,0.07923
-113.086,44.709,0.09903
-112.988,44.709,0.13545
-112.89,44.709,0.19001
-112.792,44.709,0.27444
-112.694,44.709,0.3259
-112.595,44.709,0.28688
-112.497,44.709,0.29304
-112.399,44.709,0.20919
-112.301,44.709,0.22158
-112.203,44.709,0.27393
-112.105,44.709,0.3512
-112.006,44.709,0.42241
-111.908,44.709,0.52963
-111.81,44.709,0.57985
-111.712,44.709,0.6014
-111.614,44.709,0.59286
-111.516,44.709,0.66254
-111.417,44.709,0.73126
-111.319,44.709,0.53655
-111.221,44.709,0.41072
-111.123,44.709,0.32945
-111.025,44.709,0.26922
-110.926,44.709,0.22459
-113.185,44.783,0.07952
-113.086,44.783,0.10112
-112.988,44.783,0.13836
-112.89,44.783,0.20975
-112.792,44.783,0.29113
-112.694,44.783,0.27384
-112.595,44.783,0.21813
-112.497,44.783,0.19639
-112.399,44.783,0.18008
-112.301,44.783,0.19678
-112.203,44.783,0.23502
-112.105,44.783,0.28062
-112.006,44.783,0.31721
-111.908,44.783,0.38169
-111.81,44.783,0.40696
-111.712,44.783,0.43969
-111.614,44.783,0.4493
-111.516,44.783,0.51079
-111.417,44.783,0.52382
-111.319,44.783,0.45005
-111.221,44.783,0.36221
-111.123,44.783,0.30147
-111.025,44.783,0.25515
-110.926,44.783,0.21828
-113.185,44.856,0.07392
-113.086,44.856,0.09266
-112.988,44.856,0.12432
-112.89,44.856,0.18253
-112.792,44.856,0.2839
-112.694,44.856,0.32524
-112.595,44.856,0.18503
-112.497,44.856,0.20714
-112.399,44.856,0.16284
-112.301,44.856,0.19274
-112.203,44.856,0.20171
-112.105,44.856,0.22905
-112.006,44.856,0.32192
-111.908,44.856,0.29293
-111.81,44.856,0.31964
-111.712,44.856,0.3484
-111.614,44.856,0.3785
-111.516,44.856,0.4725
-111.417,44.856,0.42293
-111.319,44.856,0.37092
-111.221,44.856,0.31298
-111.123,44.856,0.27025
-111.025,44.856,0.23643
-113.086,44.93,0.08612
-112.988,44.93,0.10329
-112.89,44.93,0.15586
-112.792,44.93,0.23031
-112.694,44.93,0.19142
-112.595,44.93,0.14677
-112.497,44.93,0.1331
-112.399,44.93,0.13681
-112.301,44.93,0.15364
-112.203,44.93,0.17176
-112.105,44.93,0.19102
-112.006,44.93,0.22673
-111.908,44.93,0.24585
-111.81,44.93,0.26337
-111.712,44.93,0.28987
-111.614,44.93,0.31833
-111.516,44.93,0.34312
-111.417,44.93,0.33245
-111.319,44.93,0.29845
-111.221,44.93,0.26506
-111.123,44.93,0.23977
-111.025,44.93,0.21869
-113.086,45.003,0.06525
-112.988,45.003,0.08039
-112.89,45.003,0.10468
-112.792,45.003,0.13312
-112.694,45.003,0.12058
-112.595,45.003,0.11148
-112.497,45.003,0.11664
-112.399,45.003,0.13193
-112.006,45.003,0.17579
-111.908,45.003,0.20468
-111.81,45.003,0.23104
-111.712,45.003,0.24639
-111.614,45.003,0.26381
-111.516,45.003,0.27799
-111.417,45.003,0.27173
-111.319,45.003,0.25127
-111.221,45.003,0.23252
-111.123,45.003,0.21626
-112.988,45.077,0.06204
-112.89,45.077,0.07337
-112.792,45.077,0.08893
-112.694,45.077,0.08728
-112.595,45.077,0.09144
-112.497,45.077,0.09814
-111.908,45.077,0.16475
-111.81,45.077,0.18401
-111.712,45.077,0.20484
-111.614,45.077,0.22121
-111.516,45.077,0.23273
-111.417,45.077,0.22874
-111.319,45.077,0.217
-111.221,45.077,0.20927
-112.792,45.151,0.06384
-112.694,45.151,0.06904
-111.908,45.151,0.14394
-111.81,45.151,0.15734
-111.712,45.151,0.1749
-111.614,45.151,0.18742
-111.516,45.151,0.19931
-111.417,45.151,0.20015
-111.319,45.151,0.19408
-111.81,45.224,0.13798
-111.712,45.224,0.1508
-111.614,45.224,0.1618
-111.516,45.224,0.17099
-111.417,45.224,0.17345
-112.126,44.249,0.07296
-111.832,44.249,0.08626
-111.684,44.249,0.10119
-111.242,44.249,0.13166
-111.095,44.249,0.15087
-110.948,44.249,0.18113
-112.863,44.359,0.07403
-112.716,44.359,0.0836
-112.568,44.359,0.09168
-112.421,44.359,0.09884
-112.274,44.359,0.10969
-112.126,44.359,0.12838
-111.979,44.359,0.1458
-111.832,44.359,0.15374
-111.684,44.359,0.18429
-111.537,44.359,0.1954
-111.39,44.359,0.19415
-111.242,44.359,0.18686
-111.095,44.359,0.17638
-110.948,44.359,0.17662
-110.8,44.359,0.20465
-113.011,44.47,0.0795
-112.863,44.47,0.0976
-112.716,44.47,0.12654
-112.568,44.47,0.15394
-112.421,44.47,0.15689
-112.274,44.47,0.17671
-112.126,44.47,0.23768
-111.979,44.47,0.29537
-111.832,44.47,0.31511
-111.684,44.47,0.38872
-111.537,44.47,0.42372
-111.39,44.47,0.36427
-111.242,44.47,0.29793
-111.095,44.47,0.2347
-110.948,44.47,0.19208
-110.8,44.47,0.18359
-113.158,44.58,0.0763
-113.011,44.58,0.09508
-112.863,44.58,0.13465
-112.716,44.58,0.2291
-112.568,44.58,0.30109
-112.421,44.58,0.22459
-112.274,44.58,0.23852
-112.126,44.58,0.42216
-111.979,44.58,0.92247
-111.832,44.58,1.0683
-111.684,44.58,1.71754
-111.537,44.58,1.33013
-111.39,44.58,0.77386
-111.242,44.58,0.44067
-111.095,44.58,0.29416
-110.948,44.58,0.21905
-110.8,44.58,0.18338
-113.305,44.691,0.06921
-113.158,44.691,0.08229
-113.011,44.691,0.11669
-112.863,44.691,0.20056
-112.716,44.691,0.31286
-112.568,44.691,0.28625
-112.421,44.691,0.21937
-112.274,44.691,0.23398
-112.126,44.691,0.37277
-111.979,44.691,0.48976
-111.832,44.691,0.64962
-111.684,44.691,0.66222
-111.537,44.691,0.69957
-111.39,44.691,0.69236
-111.242,44.691,0.44755
-111.095,44.691,0.31374
-110.948,44.691,0.23255
-110.8,44.691,0.18873
-113.305,44.801,0.0657
-113.158,44.801,0.08343
-113.011,44.801,0.12528
-112.863,44.801,0.30002
-112.716,44.801,0.29651
-112.568,44.801,0.20983
-112.421,44.801,0.1745
-112.274,44.801,0.19937
-112.126,44.801,0.25892
-111.979,44.801,0.31554
-111.832,44.801,0.37525
-111.684,44.801,0.41508
-111.537,44.801,0.47615
-111.39,44.801,0.48932
-111.242,44.801,0.37187
-111.095,44.801,0.28056
-110.948,44.801,0.22238
-110.8,44.801,0.18367
-110.653,44.801,0.15507
-110.505,44.801,0.13445
-110.358,44.801,0.11397
-110.211,44.801,0.09122
-110.063,44.801,0.06824
-113.305,44.911,0.05828
-113.158,44.911,0.07095
-113.011,44.911,0.10754
-112.863,44.911,0.19059
-112.716,44.911,0.25011
-112.568,44.911,0.1513
-112.421,44.911,0.15117
-112.274,44.911,0.16244
-112.126,44.911,0.20553
-111.979,44.911,0.2324
-111.832,44.911,0.29813
-111.684,44.911,0.31214
-111.537,44.911,0.37901
-111.39,44.911,0.35856
-111.242,44.911,0.28443
-111.095,44.911,0.24226
-110.948,44.911,0.20564
-110.8,44.911,0.17339
-110.653,44.911,0.14403
-110.505,44.911,0.11823
-110.358,44.911,0.09513
-110.211,44.911,0.07442
-110.063,44.911,0.05543
-113.305,45.022,0.04719
-113.158,45.022,0.05547
-113.011,45.022,0.07107
-112.863,45.022,0.10151
-112.716,45.022,0.11213
-112.568,45.022,0.10563
-112.421,45.022,0.11455
-112.274,45.022,0.13628
-112.126,45.022,0.15103
-111.979,45.022,0.17781
-111.832,45.022,0.20502
-111.684,45.022,0.24661
-111.537,45.022,0.26517
-111.39,45.022,0.2531
-111.242,45.022,0.22829
-111.095,45.022,0.20804
-110.948,45.022,0.18806
-110.8,45.022,0.16222
-110.653,45.022,0.13293
-110.505,45.022,0.10601
-110.358,45.022,0.08276
-110.211,45.022,0.06312
-110.063,45.022,0.0459
-113.158,45.132,0.04186
-113.011,45.132,0.05113
-112.863,45.132,0.06231
-112.716,45.132,0.07177
-112.568,45.132,0.08173
-112.421,45.132,0.09441
-112.274,45.132,0.10618
-112.126,45.132,0.12111
-111.979,45.132,0.13407
-111.832,45.132,0.15937
-111.684,45.132,0.18667
-111.537,45.132,0.20388
-111.39,45.132,0.20491
-111.242,45.132,0.19551
-111.095,45.132,0.18353
-110.948,45.132,0.16744
-110.8,45.132,0.14642
-110.653,45.132,0.11961
-110.505,45.132,0.09454
-110.358,45.132,0.07257
-110.211,45.132,0.05391
-110.063,45.132,0.03804
-113.011,45.242,0.03823
-112.863,45.242,0.04606
-112.716,45.242,0.05502
-112.568,45.242,0.06314
-112.421,45.242,0.07361
-112.274,45.242,0.08372
-112.126,45.242,0.09507
-111.979,45.242,0.11068
-111.832,45.242,0.13043
-111.684,45.242,0.14853
-111.537,45.242,0.16343
-111.39,45.242,0.16654
-111.242,45.242,0.16382
-111.095,45.242,0.15605
-110.948,45.242,0.14408
-110.8,45.242,0.12582
-110.653,45.242,0.10515
-110.505,45.242,0.08314
-110.358,45.242,0.06213
-110.211,45.242,0.04461
-112.421,45.352,0.06025
-112.274,45.352,0.07128
-112.126,45.352,0.08094
-111.979,45.352,0.09416
-111.832,45.352,0.10965
-111.684,45.352,0.12338
-111.537,45.352,0.13362
-111.39,45.352,0.13719
-111.242,45.352,0.13448
-111.095,45.352,0.12796
-110.948,45.352,0.11843
-110.8,45.352,0.10222
-110.653,45.352,0.0829
-110.505,45.352,0.06584
-110.358,45.352,0.04991
-110.211,45.352,0.03584
-112.274,45.463,0.06336
-112.126,45.463,0.07423
-111.979,45.463,0.08416
-111.832,45.463,0.09591
-111.684,45.463,0.10639
-111.537,45.463,0.11261
-111.39,45.463,0.11421
-111.242,45.463,0.11137
-111.095,45.463,0.10556
-110.948,45.463,0.09762
-110.8,45.463,0.08352
-110.653,45.463,0.06643
-110.505,45.463,0.05128
-110.358,45.463,0.03935
-110.211,45.463,0.02859
-112.126,45.573,0.06696
-111.979,45.573,0.07552
-111.832,45.573,0.08564
-111.684,45.573,0.09432
-111.537,45.573,0.09862
-111.39,45.573,0.09897
-111.242,45.573,0.09562
-111.095,45.573,0.08927
-110.948,45.573,0.08116
-110.8,45.573,0.06941
-110.653,45.573,0.05487
-110.505,45.573,0.04182
-110.358,45.573,0.0315
-111.979,45.684,0.06928
-111.832,45.684,0.07926
-111.684,45.684,0.08737
-111.537,45.684,0.09084
-111.39,45.684,0.09053
-111.242,45.684,0.08602
-111.095,45.684,0.08083
-110.948,45.684,0.07118
-110.8,45.684,0.05934
-110.653,45.684,0.04696
-110.505,45.684,0.03481
-110.358,45.684,0.02541
-111.979,45.794,0.0635
-111.832,45.794,0.07445
-111.684,45.794,0.08322
-111.537,45.794,0.08706
-111.39,45.794,0.08672
-111.242,45.794,0.08198
-111.095,45.794,0.07401
-111.979,45.904,0.0581
-111.832,45.904,0.06958
-111.684,45.904,0.07911
-111.537,45.904,0.08318
-111.39,45.904,0.08278
-111.242,45.904,0.07688
-111.095,45.904,0.06844
-110.948,45.904,0.05786
-111.979,46.014,0.05341
-111.832,46.014,0.06442
-111.684,46.014,0.07395
-111.537,46.014,0.07889
-111.39,46.014,0.07868
-111.242,46.014,0.07254
-111.095,46.014,0.06353
-110.948,46.014,0.05321
-111.832,46.125,0.06056
-111.684,46.125,0.06976
-111.537,46.125,0.07515
-111.39,46.125,0.07514
-111.242,46.125,0.06902
-111.095,46.125,0.05934
-110.948,46.125,0.04764
-111.832,46.235,0.05662
-111.684,46.235,0.06616
-111.537,46.235,0.07183
-111.39,46.235,0.07181
-111.242,46.235,0.06542
-111.095,46.235,0.05507
-111.832,46.346,0.05217
-111.684,46.346,0.06065
-111.537,46.346,0.06556
-111.39,46.346,0.06496
-111.242,46.346,0.05903
-111.095,46.346,0.04906
-111.832,46.456,0.0466
-111.684,46.456,0.0522
-111.537,46.456,0.05463
-111.39,46.456,0.0539
-111.242,46.456,0.04925
-111.095,46.456,0.04049
-111.832,46.566,0.03973
-111.684,46.566,0.04266
-111.537,46.566,0.04337
-111.39,46.566,0.04214
-111.242,46.566,0.03821
-111.095,46.566,0.03102
-111.684,46.677,0.03357
-111.537,46.677,0.03321
-111.39,46.677,0.0316
-111.242,46.677,0.02782
-114.189,47.118,0.04318
-114.042,47.118,0.05023
-113.895,47.118,0.0578
-114.484,47.228,0.0333
-114.337,47.228,0.04247
-114.189,47.228,0.05385
-114.042,47.228,0.06429
-113.895,47.228,0.07008
-113.747,47.228,0.06613
-114.484,47.339,0.04477
-114.337,47.339,0.05396
-114.189,47.339,0.06365
-114.042,47.339,0.07074
-113.895,47.339,0.07408
-113.747,47.339,0.07215
-113.6,47.339,0.06804
-114.632,47.449,0.04564
-114.484,47.449,0.05681
-114.337,47.449,0.06916
-114.189,47.449,0.07891
-114.042,47.449,0.08372
-113.895,47.449,0.0857
-113.747,47.449,0.08103
-113.6,47.449,0.07308
-114.779,47.559,0.04797
-114.632,47.559,0.05799
-114.484,47.559,0.0736
-114.337,47.559,0.08766
-114.189,47.559,0.09945
-114.042,47.559,0.10353
-113.895,47.559,0.10206
-113.747,47.559,0.09068
-113.6,47.559,0.07776
-113.453,47.559,0.06627
-114.779,47.67,0.06103
-114.632,47.67,0.06962
-114.484,47.67,0.08651
-114.337,47.67,0.10339
-114.189,47.67,0.11736
-114.042,47.67,0.12049
-113.895,47.67,0.11543
-113.747,47.67,0.09871
-113.6,47.67,0.08155
-113.453,47.67,0.0667
-114.926,47.78,0.06307
-114.779,47.78,0.06543
-114.632,47.78,0.07775
-114.484,47.78,0.0978
-114.337,47.78,0.11434
-114.189,47.78,0.12671
-114.042,47.78,0.12839
-113.895,47.78,0.12127
-113.747,47.78,0.10201
-113.6,47.78,0.08275
-113.453,47.78,0.06581
-114.926,47.89,0.0555
-114.779,47.89,0.06583
-114.632,47.89,0.08138
-114.484,47.89,0.09892
-114.337,47.89,0.11385
-114.189,47.89,0.12654
-114.042,47.89,0.12561
-113.895,47.89,0.11799
-113.747,47.89,0.09944
-113.6,47.89,0.08054
-113.453,47.89,0.06309
-114.926,48.001,0.05023
-114.779,48.001,0.06345
-114.632,48.001,0.07888
-114.484,48.001,0.09419
-114.337,48.001,0.10657
-114.189,48.001,0.11499
-114.042,48.001,0.11433
-113.895,48.001,0.10691
-113.747,48.001,0.09063
-113.6,48.001,0.07393
-113.453,48.001,0.05792
-114.926,48.111,0.04545
-114.779,48.111,0.0574
-114.632,48.111,0.07007
-114.484,48.111,0.08235
-114.337,48.111,0.09163
-114.189,48.111,0.09764
-114.042,48.111,0.09693
-113.895,48.111,0.0905
-113.747,48.111,0.07802
-113.6,48.111,0.06453
-113.453,48.111,0.05131
-114.779,48.221,0.04831
-114.632,48.221,0.05782
-114.484,48.221,0.06672
-114.337,48.221,0.07338
-114.189,48.221,0.0773
-114.042,48.221,0.0767
-113.895,48.221,0.07194
-113.747,48.221,0.06329
-113.6,48.221,0.05351
-114.632,48.332,0.04468
-114.484,48.332,0.05102
-114.337,48.332,0.05549
-114.189,48.332,0.05798
-114.042,48.332,0.05759
-113.895,48.332,0.0545
-113.747,48.332,0.04891
-114.189,48.442,0.04192
-114.042,48.442,0.04173
-113.895,48.442,0.03976
-113.064,44.153,0.06674
-112.88,44.153,0.0531
-112.696,44.153,0.04557
-113.249,44.291,0.08645
-113.064,44.291,0.07305
-112.88,44.291,0.06524
-112.696,44.291,0.06759
-112.511,44.291,0.07198
-112.327,44.291,0.07833
-112.143,44.291,0.08914
-113.249,44.428,0.08264
-113.064,44.428,0.07505
-112.88,44.428,0.08574
-112.696,44.428,0.10922
-112.511,44.428,0.12666
-112.327,44.428,0.13996
-112.143,44.428,0.18171
-111.958,44.428,0.22352
-113.433,44.566,0.08061
-113.249,44.566,0.07297
-113.064,44.566,0.08424
-112.88,44.566,0.12284
-112.696,44.566,0.22702
-112.511,44.566,0.25472
-112.327,44.566,0.21296
-112.143,44.566,0.37662
-111.958,44.566,0.81375
-113.617,44.704,0.07664
-113.433,44.704,0.06807
-113.249,44.704,0.0719
-113.064,44.704,0.10398
-112.88,44.704,0.19579
-112.696,44.704,0.32602
-112.511,44.704,0.25416
-112.327,44.704,0.2131
-112.143,44.704,0.34321
-113.801,44.842,0.06468
-113.617,44.842,0.0601
-113.433,44.842,0.05816
-113.249,44.842,0.06719
-113.064,44.842,0.10098
-112.88,44.842,0.22748
-112.696,44.842,0.30679
-112.511,44.842,0.16616
-112.327,44.842,0.16993
-112.143,44.842,0.24167
-110.484,44.842,0.12353
-110.3,44.842,0.09667
-110.116,44.842,0.06973
-109.931,44.842,0.04612
-109.747,44.842,0.02851
-109.563,44.842,0.01718
-109.378,44.842,0.0099
-109.194,44.842,0.00566
-113.801,44.98,0.0476
-113.617,44.98,0.04636
-113.433,44.98,0.04756
-113.249,44.98,0.05433
-113.064,44.98,0.07245
-112.88,44.98,0.12226
-112.696,44.98,0.13628
-112.511,44.98,0.11819
-112.327,44.98,0.13662
-112.143,44.98,0.16471
-111.958,44.98,0.20521
-110.668,44.98,0.14035
-110.484,44.98,0.10688
-110.3,44.98,0.07904
-110.116,44.98,0.05529
-109.931,44.98,0.03575
-109.747,44.98,0.02251
-109.563,44.98,0.01379
-109.378,44.98,0.008
-109.194,44.98,0.00473
-113.986,45.118,0.03148
-113.801,45.118,0.03112
-113.617,45.118,0.0325
-113.433,45.118,0.03511
-113.249,45.118,0.03978
-113.064,45.118,0.04941
-112.88,45.118,0.06408
-112.696,45.118,0.07814
-112.511,45.118,0.08904
-112.327,45.118,0.10449
-112.143,45.118,0.11952
-111.958,45.118,0.14148
-111.774,45.118,0.17798
-110.853,45.118,0.15666
-110.668,45.118,0.12434
-110.484,45.118,0.09286
-110.3,45.118,0.0663
-110.116,45.118,0.04453
-109.931,45.118,0.02806
-109.747,45.118,0.0175
-109.563,45.118,0.01089
-109.378,45.118,0.00635
-109.194,45.118,0.00383
-113.986,45.256,0.0202
-113.801,45.256,0.02036
-113.617,45.256,0.02143
-113.433,45.256,0.02395
-113.249,45.256,0.02828
-113.064,45.256,0.0348
-112.88,45.256,0.04353
-112.696,45.256,0.05387
-112.511,45.256,0.06525
-112.327,45.256,0.07798
-112.143,45.256,0.09052
-111.958,45.256,0.11137
-111.774,45.256,0.13483
-111.406,45.256,0.16192
-111.221,45.256,0.15886
-111.037,45.256,0.14849
-110.853,45.256,0.12933
-110.668,45.256,0.10451
-110.484,45.256,0.07822
-110.3,45.256,0.05352
-110.116,45.256,0.03448
-109.931,45.256,0.02146
-109.747,45.256,0.01339
-109.563,45.256,0.00834
-109.378,45.256,0.00494
-113.986,45.394,0.01379
-113.801,45.394,0.01418
-113.617,45.394,0.01516
-113.433,45.394,0.01719
-113.249,45.394,0.02073
-113.064,45.394,0.02612
-112.88,45.394,0.03298
-112.696,45.394,0.04185
-112.511,45.394,0.0525
-112.327,45.394,0.06512
-112.143,45.394,0.0774
-111.958,45.394,0.0927
-111.774,45.394,0.10962
-111.59,45.394,0.12266
-111.406,45.394,0.1283
-111.221,45.394,0.12478
-111.037,45.394,0.11563
-110.853,45.394,0.10098
-110.668,45.394,0.07809
-110.484,45.394,0.05807
-110.3,45.394,0.04065
-110.116,45.394,0.02612
-109.931,45.394,0.0164
-109.747,45.394,0.01036
-109.563,45.394,0.00633
-109.378,45.394,0.00382
-113.986,45.532,0.00983
-113.801,45.532,0.01031
-113.617,45.532,0.0112
-113.433,45.532,0.01281
-113.249,45.532,0.01548
-113.064,45.532,0.01951
-112.88,45.532,0.02507
-112.696,45.532,0.03284
-112.511,45.532,0.04337
-112.327,45.532,0.05516
-112.143,45.532,0.06873
-111.958,45.532,0.0796
-111.774,45.532,0.09287
-111.59,45.532,0.10196
-111.406,45.532,0.10388
-111.221,45.532,0.10015
-111.037,45.532,0.09127
-110.853,45.532,0.07921
-110.668,45.532,0.06039
-110.484,45.532,0.04331
-110.3,45.532,0.0304
-110.116,45.532,0.0198
-109.931,45.532,0.0124
-109.747,45.532,0.00768
-109.563,45.532,0.00474
-113.617,45.669,0.00868
-113.433,45.669,0.01008
-113.249,45.669,0.01216
-113.064,45.669,0.01517
-112.88,45.669,0.01932
-112.696,45.669,0.02542
-112.511,45.669,0.0348
-112.327,45.669,0.04687
-112.143,45.669,0.05993
-111.958,45.669,0.07125
-111.774,45.669,0.08326
-111.59,45.669,0.09084
-111.406,45.669,0.09158
-111.221,45.669,0.08604
-111.037,45.669,0.07807
-110.853,45.669,0.06458
-110.668,45.669,0.04864
-110.484,45.669,0.03394
-110.3,45.669,0.02293
-110.116,45.669,0.01478
-109.931,45.669,0.00923
-109.747,45.669,0.00573
-113.249,45.807,0.01009
-113.064,45.807,0.01243
-112.88,45.807,0.01563
-112.696,45.807,0.02018
-112.511,45.807,0.02718
-112.327,45.807,0.03777
-112.143,45.807,0.0508
-111.958,45.807,0.06431
-111.774,45.807,0.07779
-111.59,45.807,0.08597
-111.406,45.807,0.08646
-111.221,45.807,0.07998
-111.037,45.807,0.06929
-110.853,45.807,0.05612
-110.668,45.807,0.04039
-110.484,45.807,0.02729
-110.3,45.807,0.01789
-110.116,45.807,0.01136
-109.931,45.807,0.00699
-113.064,45.945,0.01078
-112.88,45.945,0.01329
-112.696,45.945,0.0168
-112.511,45.945,0.02217
-112.327,45.945,0.03061
-112.143,45.945,0.0428
-111.958,45.945,0.0573
-111.774,45.945,0.07101
-111.59,45.945,0.08014
-111.406,45.945,0.08081
-111.221,45.945,0.07368
-111.037,45.945,0.06177
-110.853,45.945,0.04832
-110.668,45.945,0.03354
-110.484,45.945,0.02237
-110.3,45.945,0.01442
-110.116,45.945,0.00899
-112.88,46.083,0.01228
-112.696,46.083,0.01521
-112.511,46.083,0.01966
-112.327,46.083,0.02669
-112.143,46.083,0.03761
-111.958,46.083,0.05242
-111.774,46.083,0.06612
-111.59,46.083,0.07538
-111.406,46.083,0.07678
-111.221,46.083,0.0693
-111.037,46.083,0.05646
-110.853,46.083,0.04151
-110.668,46.083,0.02829
-110.484,46.083,0.01863
-110.3,46.083,0.01196
-110.116,46.083,0.00722
-113.801,46.221,0.00771
-113.617,46.221,0.00842
-113.433,46.221,0.00911
-113.249,46.221,0.00989
-113.064,46.221,0.01086
-112.88,46.221,0.01237
-112.696,46.221,0.01478
-112.511,46.221,0.01855
-112.327,46.221,0.02448
-112.143,46.221,0.03388
-111.958,46.221,0.0478
-111.774,46.221,0.06135
-111.59,46.221,0.0713
-111.406,46.221,0.07303
-111.221,46.221,0.06504
-111.037,46.221,0.05129
-110.853,46.221,0.03568
-110.668,46.221,0.02376
-110.484,46.221,0.01553
-110.3,46.221,0.01003
-110.116,46.221,0.00573
-113.986,46.359,0.00894
-113.801,46.359,0.01009
-113.617,46.359,0.01095
-113.433,46.359,0.01162
-113.249,46.359,0.01213
-113.064,46.359,0.01265
-112.88,46.359,0.01355
-112.696,46.359,0.01531
-112.511,46.359,0.01837
-112.327,46.359,0.02339
-112.143,46.359,0.03144
-111.958,46.359,0.04281
-111.774,46.359,0.05507
-111.59,46.359,0.06327
-111.406,46.359,0.06416
-111.221,46.359,0.05688
-111.037,46.359,0.04336
-110.853,46.359,0.02953
-110.668,46.359,0.01945
-110.484,46.359,0.01265
-110.3,46.359,0.00764
-110.116,46.359,0.00441
-114.17,46.497,0.0102
-113.986,46.497,0.01174
-113.801,46.497,0.01322
-113.617,46.497,0.01451
-113.433,46.497,0.01541
-113.249,46.497,0.01582
-113.064,46.497,0.01585
-112.88,46.497,0.01599
-112.696,46.497,0.01681
