Longitude,Latitude,DET_ana_Type,***Performance_Based***,PB_amax,PB_Mw,PB_FSliq_Cetin,PB_FSliq_IandB,PB_FSliq_Juang,PB_Nreq_Cetin,PB_Nreq_IandB,PB_Nreq_Juang,PB_ana_Type,PB_Return_P.,PB_CSR%
-147.999,64.013,Mean,***|,N/A,N/A,0.707,0.802,N/A,22.592,21.73,N/A,N/A,1033,26.078
-147.746,64.013,Mean,***|,N/A,N/A,0.705,0.801,N/A,22.627,21.747,N/A,N/A,1033,26.107
-147.493,64.013,Mean,***|,N/A,N/A,0.703,0.8,N/A,22.671,21.773,N/A,N/A,1033,26.151
-147.24,64.013,Mean,***|,N/A,N/A,0.716,0.815,N/A,22.412,21.489,N/A,N/A,1033,25.679
-146.987,64.013,Mean,***|,N/A,N/A,0.734,0.836,N/A,22.053,21.079,N/A,N/A,1033,25.025
-146.735,64.013,Mean,***|,N/A,N/A,0.761,0.866,N/A,21.565,20.496,N/A,N/A,1033,24.147
-146.482,64.013,Mean,***|,N/A,N/A,0.797,0.906,N/A,20.927,19.75,N/A,N/A,1033,23.101
-146.229,64.013,Mean,***|,N/A,N/A,0.841,0.955,N/A,20.186,18.818,N/A,N/A,1033,21.898
-153.309,64.116,Mean,***|,N/A,N/A,1.325,1.456,N/A,13.912,11.145,N/A,N/A,1033,14.37
-153.056,64.116,Mean,***|,N/A,N/A,1.218,1.34,N/A,15.078,12.62,N/A,N/A,1033,15.616
-152.804,64.116,Mean,***|,N/A,N/A,1.133,1.25,N/A,16.077,13.887,N/A,N/A,1033,16.74
-152.551,64.116,Mean,***|,N/A,N/A,1.057,1.169,N/A,17.026,15.127,N/A,N/A,1033,17.901
-152.298,64.116,Mean,***|,N/A,N/A,0.997,1.105,N/A,17.843,16.177,N/A,N/A,1033,18.943
-152.045,64.116,Mean,***|,N/A,N/A,0.949,1.054,N/A,18.527,17.041,N/A,N/A,1033,19.849
-151.792,64.116,Mean,***|,N/A,N/A,0.909,1.011,N/A,19.109,17.796,N/A,N/A,1033,20.686
-151.539,64.116,Mean,***|,N/A,N/A,0.881,0.982,N/A,19.554,18.335,N/A,N/A,1033,21.312
-151.286,64.116,Mean,***|,N/A,N/A,0.855,0.954,N/A,19.953,18.838,N/A,N/A,1033,21.923
-151.033,64.116,Mean,***|,N/A,N/A,0.835,0.934,N/A,20.281,19.216,N/A,N/A,1033,22.399
-150.781,64.116,Mean,***|,N/A,N/A,0.829,0.928,N/A,20.395,19.331,N/A,N/A,1033,22.547
-150.528,64.116,Mean,***|,N/A,N/A,0.817,0.916,N/A,20.582,19.56,N/A,N/A,1033,22.847
-150.275,64.116,Mean,***|,N/A,N/A,0.815,0.915,N/A,20.617,19.58,N/A,N/A,1033,22.874
-150.022,64.116,Mean,***|,N/A,N/A,0.813,0.912,N/A,20.663,19.624,N/A,N/A,1033,22.932
-149.769,64.116,Mean,***|,N/A,N/A,0.803,0.902,N/A,20.826,19.825,N/A,N/A,1033,23.203
-149.516,64.116,Mean,***|,N/A,N/A,0.799,0.898,N/A,20.892,19.895,N/A,N/A,1033,23.299
-149.263,64.116,Mean,***|,N/A,N/A,0.787,0.885,N/A,21.1,20.131,N/A,N/A,1033,23.626
-149.01,64.116,Mean,***|,N/A,N/A,0.777,0.875,N/A,21.277,20.33,N/A,N/A,1033,23.908
-148.758,64.116,Mean,***|,N/A,N/A,0.767,0.864,N/A,21.457,20.538,N/A,N/A,1033,24.209
-148.505,64.116,Mean,***|,N/A,N/A,0.758,0.855,N/A,21.617,20.717,N/A,N/A,1033,24.474
-148.252,64.116,Mean,***|,N/A,N/A,0.752,0.848,N/A,21.731,20.848,N/A,N/A,1033,24.671
-147.999,64.116,Mean,***|,N/A,N/A,0.748,0.843,N/A,21.811,20.934,N/A,N/A,1033,24.802
-147.746,64.116,Mean,***|,N/A,N/A,0.747,0.844,N/A,21.82,20.932,N/A,N/A,1033,24.799
-147.493,64.116,Mean,***|,N/A,N/A,0.753,0.851,N/A,21.711,20.792,N/A,N/A,1033,24.586
-147.24,64.116,Mean,***|,N/A,N/A,0.763,0.863,N/A,21.53,20.569,N/A,N/A,1033,24.254
-146.987,64.116,Mean,***|,N/A,N/A,0.785,0.888,N/A,21.132,20.089,N/A,N/A,1033,23.567
-146.735,64.116,Mean,***|,N/A,N/A,0.816,0.922,N/A,20.609,19.441,N/A,N/A,1033,22.691
-146.482,64.116,Mean,***|,N/A,N/A,0.862,0.972,N/A,19.847,18.512,N/A,N/A,1033,21.524
-146.229,64.116,Mean,***|,N/A,N/A,0.904,1.02,N/A,19.185,17.639,N/A,N/A,1033,20.508
-153.056,64.22,Mean,***|,N/A,N/A,1.323,1.455,N/A,13.937,11.159,N/A,N/A,1033,14.382
-152.804,64.22,Mean,***|,N/A,N/A,1.231,1.357,N/A,14.929,12.398,N/A,N/A,1033,15.424
-152.551,64.22,Mean,***|,N/A,N/A,1.137,1.255,N/A,16.02,13.807,N/A,N/A,1033,16.668
-152.298,64.22,Mean,***|,N/A,N/A,1.076,1.191,N/A,16.793,14.783,N/A,N/A,1033,17.572
-152.045,64.22,Mean,***|,N/A,N/A,1.012,1.122,N/A,17.644,15.891,N/A,N/A,1033,18.653
-151.792,64.22,Mean,***|,N/A,N/A,0.974,1.082,N/A,18.164,16.567,N/A,N/A,1033,19.346
-151.539,64.22,Mean,***|,N/A,N/A,0.934,1.039,N/A,18.739,17.303,N/A,N/A,1033,20.134
-151.286,64.22,Mean,***|,N/A,N/A,0.91,1.013,N/A,19.106,17.765,N/A,N/A,1033,20.65
-151.033,64.22,Mean,***|,N/A,N/A,0.89,0.993,N/A,19.406,18.124,N/A,N/A,1033,21.064
-150.781,64.22,Mean,***|,N/A,N/A,0.882,0.985,N/A,19.534,18.271,N/A,N/A,1033,21.236
-150.528,64.22,Mean,***|,N/A,N/A,0.874,0.977,N/A,19.657,18.416,N/A,N/A,1033,21.409
-150.275,64.22,Mean,***|,N/A,N/A,0.867,0.97,N/A,19.77,18.554,N/A,N/A,1033,21.575
-150.022,64.22,Mean,***|,N/A,N/A,0.861,0.964,N/A,19.863,18.667,N/A,N/A,1033,21.712
-149.769,64.22,Mean,***|,N/A,N/A,0.853,0.956,N/A,19.98,18.813,N/A,N/A,1033,21.892
-149.516,64.22,Mean,***|,N/A,N/A,0.844,0.947,N/A,20.132,18.977,N/A,N/A,1033,22.096
-149.263,64.22,Mean,***|,N/A,N/A,0.825,0.925,N/A,20.457,19.379,N/A,N/A,1033,22.61
-149.01,64.22,Mean,***|,N/A,N/A,0.815,0.915,N/A,20.628,19.583,N/A,N/A,1033,22.878
-148.758,64.22,Mean,***|,N/A,N/A,0.795,0.893,N/A,20.956,19.994,N/A,N/A,1033,23.435
-148.505,64.22,Mean,***|,N/A,N/A,0.791,0.889,N/A,21.022,20.066,N/A,N/A,1033,23.535
-148.252,64.22,Mean,***|,N/A,N/A,0.775,0.871,N/A,21.314,20.412,N/A,N/A,1033,24.026
-147.999,64.22,Mean,***|,N/A,N/A,0.774,0.87,N/A,21.328,20.418,N/A,N/A,1033,24.034
-147.746,64.22,Mean,***|,N/A,N/A,0.771,0.867,N/A,21.382,20.484,N/A,N/A,1033,24.13
-147.493,64.22,Mean,***|,N/A,N/A,0.785,0.882,N/A,21.144,20.191,N/A,N/A,1033,23.71
-147.24,64.22,Mean,***|,N/A,N/A,0.799,0.898,N/A,20.894,19.898,N/A,N/A,1033,23.303
-146.987,64.22,Mean,***|,N/A,N/A,0.826,0.929,N/A,20.436,19.319,N/A,N/A,1033,22.532
-146.735,64.22,Mean,***|,N/A,N/A,0.865,0.97,N/A,19.808,18.547,N/A,N/A,1033,21.566
-146.482,64.22,Mean,***|,N/A,N/A,0.917,1.029,N/A,18.989,17.492,N/A,N/A,1033,20.343
-146.229,64.22,Mean,***|,N/A,N/A,0.98,1.098,N/A,18.069,16.282,N/A,N/A,1033,19.05
-153.056,64.323,Mean,***|,N/A,N/A,1.406,1.545,N/A,13.101,10.125,N/A,N/A,1033,13.545
-152.804,64.323,Mean,***|,N/A,N/A,1.299,1.43,N/A,14.196,11.47,N/A,N/A,1033,14.639
-152.551,64.323,Mean,***|,N/A,N/A,1.202,1.326,N/A,15.262,12.812,N/A,N/A,1033,15.782
-152.298,64.323,Mean,***|,N/A,N/A,1.13,1.249,N/A,16.112,13.905,N/A,N/A,1033,16.757
-152.045,64.323,Mean,***|,N/A,N/A,1.066,1.18,N/A,16.916,14.952,N/A,N/A,1033,17.733
-151.792,64.323,Mean,***|,N/A,N/A,1.022,1.133,N/A,17.51,15.708,N/A,N/A,1033,18.47
-151.539,64.323,Mean,***|,N/A,N/A,0.979,1.087,N/A,18.093,16.485,N/A,N/A,1033,19.26
-151.286,64.323,Mean,***|,N/A,N/A,0.957,1.065,N/A,18.403,16.844,N/A,N/A,1033,19.638
-151.033,64.323,Mean,***|,N/A,N/A,0.934,1.04,N/A,18.748,17.296,N/A,N/A,1033,20.127
-150.781,64.323,Mean,***|,N/A,N/A,0.919,1.024,N/A,18.959,17.571,N/A,N/A,1033,20.431
-150.528,64.323,Mean,***|,N/A,N/A,0.907,1.011,N/A,19.148,17.797,N/A,N/A,1033,20.687
-150.275,64.323,Mean,***|,N/A,N/A,0.896,1.001,N/A,19.315,17.984,N/A,N/A,1033,20.901
-150.022,64.323,Mean,***|,N/A,N/A,0.89,0.995,N/A,19.403,18.087,N/A,N/A,1033,21.021
-149.769,64.323,Mean,***|,N/A,N/A,0.879,0.982,N/A,19.586,18.322,N/A,N/A,1033,21.297
-149.516,64.323,Mean,***|,N/A,N/A,0.867,0.97,N/A,19.769,18.55,N/A,N/A,1033,21.57
-149.263,64.323,Mean,***|,N/A,N/A,0.847,0.948,N/A,20.081,18.949,N/A,N/A,1033,22.061
-149.01,64.323,Mean,***|,N/A,N/A,0.83,0.93,N/A,20.364,19.288,N/A,N/A,1033,22.492
-148.758,64.323,Mean,***|,N/A,N/A,0.812,0.91,N/A,20.673,19.676,N/A,N/A,1033,23.002
-148.505,64.323,Mean,***|,N/A,N/A,0.797,0.893,N/A,20.921,19.983,N/A,N/A,1033,23.42
-148.252,64.323,Mean,***|,N/A,N/A,0.785,0.88,N/A,21.129,20.242,N/A,N/A,1033,23.782
-147.999,64.323,Mean,***|,N/A,N/A,0.782,0.876,N/A,21.185,20.303,N/A,N/A,1033,23.869
-147.746,64.323,Mean,***|,N/A,N/A,0.781,0.874,N/A,21.217,20.342,N/A,N/A,1033,23.925
-147.493,64.323,Mean,***|,N/A,N/A,0.792,0.887,N/A,21.01,20.1,N/A,N/A,1033,23.582
-147.24,64.323,Mean,***|,N/A,N/A,0.81,0.907,N/A,20.705,19.72,N/A,N/A,1033,23.061
-146.987,64.323,Mean,***|,N/A,N/A,0.848,0.949,N/A,20.078,18.939,N/A,N/A,1033,22.048
-146.735,64.323,Mean,***|,N/A,N/A,0.886,0.991,N/A,19.473,18.169,N/A,N/A,1033,21.116
-146.482,64.323,Mean,***|,N/A,N/A,0.94,1.05,N/A,18.663,17.109,N/A,N/A,1033,19.923
-146.229,64.323,Mean,***|,N/A,N/A,1.006,1.123,N/A,17.714,15.875,N/A,N/A,1033,18.637
-153.056,64.426,Mean,***|,N/A,N/A,1.493,1.641,N/A,12.273,9.111,N/A,N/A,1033,12.751
-152.804,64.426,Mean,***|,N/A,N/A,1.37,1.507,N/A,13.462,10.552,N/A,N/A,1033,13.887
-152.551,64.426,Mean,***|,N/A,N/A,1.27,1.4,N/A,14.503,11.836,N/A,N/A,1033,14.946
-152.298,64.426,Mean,***|,N/A,N/A,1.189,1.313,N/A,15.414,12.986,N/A,N/A,1033,15.935
-152.045,64.426,Mean,***|,N/A,N/A,1.121,1.239,N/A,16.232,14.046,N/A,N/A,1033,16.886
-151.792,64.426,Mean,***|,N/A,N/A,1.068,1.183,N/A,16.888,14.909,N/A,N/A,1033,17.692
-151.539,64.426,Mean,***|,N/A,N/A,1.03,1.142,N/A,17.395,15.556,N/A,N/A,1033,18.32
-151.286,64.426,Mean,***|,N/A,N/A,0.996,1.106,N/A,17.858,16.158,N/A,N/A,1033,18.923
-151.033,64.426,Mean,***|,N/A,N/A,0.971,1.08,N/A,18.203,16.603,N/A,N/A,1033,19.383
-150.781,64.426,Mean,***|,N/A,N/A,0.952,1.06,N/A,18.48,16.936,N/A,N/A,1033,19.736
-150.528,64.426,Mean,***|,N/A,N/A,0.94,1.047,N/A,18.656,17.161,N/A,N/A,1033,19.979
-150.275,64.426,Mean,***|,N/A,N/A,0.927,1.033,N/A,18.844,17.41,N/A,N/A,1033,20.252
-166.403,53.7,Mean,***|,N/A,N/A,0.296,0.347,N/A,34.6,30.665,N/A,N/A,1033,60.331
-166.319,53.7,Mean,***|,N/A,N/A,0.292,0.342,N/A,34.793,30.763,N/A,N/A,1033,61.152
-166.908,53.734,Mean,***|,N/A,N/A,0.322,0.376,N/A,33.446,30.059,N/A,N/A,1033,55.648
-166.824,53.734,Mean,***|,N/A,N/A,0.319,0.373,N/A,33.569,30.127,N/A,N/A,1033,56.142
-166.74,53.734,Mean,***|,N/A,N/A,0.314,0.368,N/A,33.77,30.233,N/A,N/A,1033,56.927
-166.656,53.734,Mean,***|,N/A,N/A,0.313,0.366,N/A,33.822,30.272,N/A,N/A,1033,57.22
-166.572,53.734,Mean,***|,N/A,N/A,0.309,0.361,N/A,33.987,30.367,N/A,N/A,1033,57.947
-166.403,53.734,Mean,***|,N/A,N/A,0.302,0.353,N/A,34.328,30.529,N/A,N/A,1033,59.222
-166.319,53.734,Mean,***|,N/A,N/A,0.298,0.35,N/A,34.496,30.612,N/A,N/A,1033,59.895
-166.824,53.769,Mean,***|,N/A,N/A,0.324,0.379,N/A,33.338,29.995,N/A,N/A,1033,55.19
-166.74,53.769,Mean,***|,N/A,N/A,0.32,0.375,N/A,33.505,30.089,N/A,N/A,1033,55.865
-166.656,53.769,Mean,***|,N/A,N/A,0.315,0.369,N/A,33.715,30.198,N/A,N/A,1033,56.665
-166.572,53.769,Mean,***|,N/A,N/A,0.313,0.366,N/A,33.818,30.261,N/A,N/A,1033,57.137
-166.487,53.769,Mean,***|,N/A,N/A,0.312,0.365,N/A,33.861,30.295,N/A,N/A,1033,57.395
-166.319,53.769,Mean,***|,N/A,N/A,0.304,0.356,N/A,34.234,30.48,N/A,N/A,1033,58.831
-166.74,53.803,Mean,***|,N/A,N/A,0.326,0.381,N/A,33.262,29.961,N/A,N/A,1033,54.949
-166.656,53.803,Mean,***|,N/A,N/A,0.323,0.378,N/A,33.381,30.022,N/A,N/A,1033,55.382
-166.572,53.803,Mean,***|,N/A,N/A,0.318,0.373,N/A,33.582,30.124,N/A,N/A,1033,56.12
-166.487,53.803,Mean,***|,N/A,N/A,0.314,0.367,N/A,33.776,30.237,N/A,N/A,1033,56.957
-166.572,53.838,Mean,***|,N/A,N/A,0.327,0.382,N/A,33.228,29.937,N/A,N/A,1033,54.781
-166.487,53.838,Mean,***|,N/A,N/A,0.321,0.376,N/A,33.475,30.054,N/A,N/A,1033,55.612
-166.403,53.838,Mean,***|,N/A,N/A,0.317,0.372,N/A,33.626,30.146,N/A,N/A,1033,56.281
-166.403,53.872,Mean,***|,N/A,N/A,0.324,0.38,N/A,33.334,29.977,N/A,N/A,1033,55.062
-166.319,53.872,Mean,***|,N/A,N/A,0.321,0.376,N/A,33.492,30.065,N/A,N/A,1033,55.691
-166.403,53.906,Mean,***|,N/A,N/A,0.332,0.388,N/A,32.988,29.823,N/A,N/A,1033,53.991
-166.319,53.906,Mean,***|,N/A,N/A,0.326,0.382,N/A,33.243,29.937,N/A,N/A,1033,54.781
-166.235,53.906,Mean,***|,N/A,N/A,0.323,0.379,N/A,33.372,29.996,N/A,N/A,1033,55.197
-166.319,53.941,Mean,***|,N/A,N/A,0.335,0.391,N/A,32.887,29.764,N/A,N/A,1033,53.591
-154.127,56.729,Mean,***|,N/A,N/A,0.293,0.344,N/A,34.739,30.728,N/A,N/A,1033,60.857
-154.043,56.729,Mean,***|,N/A,N/A,0.292,0.343,N/A,34.773,30.741,N/A,N/A,1033,60.966
-153.958,56.729,Mean,***|,N/A,N/A,0.289,0.34,N/A,34.909,30.811,N/A,N/A,1033,61.561
-154.127,56.763,Mean,***|,N/A,N/A,0.293,0.344,N/A,34.726,30.718,N/A,N/A,1033,60.773
-154.043,56.763,Mean,***|,N/A,N/A,0.291,0.342,N/A,34.827,30.772,N/A,N/A,1033,61.228
-153.958,56.763,Mean,***|,N/A,N/A,0.29,0.341,N/A,34.883,30.799,N/A,N/A,1033,61.458
-154.043,56.798,Mean,***|,N/A,N/A,0.29,0.341,N/A,34.871,30.797,N/A,N/A,1033,61.441
-153.958,56.798,Mean,***|,N/A,N/A,0.29,0.34,N/A,34.879,30.8,N/A,N/A,1033,61.467
-153.874,56.798,Mean,***|,N/A,N/A,0.287,0.338,N/A,34.993,30.859,N/A,N/A,1033,61.975
-154.295,56.832,Mean,***|,N/A,N/A,0.296,0.347,N/A,34.588,30.655,N/A,N/A,1033,60.248
-154.043,56.832,Mean,***|,N/A,N/A,0.293,0.344,N/A,34.725,30.721,N/A,N/A,1033,60.798
-153.958,56.832,Mean,***|,N/A,N/A,0.291,0.343,N/A,34.802,30.757,N/A,N/A,1033,61.101
-153.874,56.832,Mean,***|,N/A,N/A,0.29,0.34,N/A,34.889,30.802,N/A,N/A,1033,61.484
-153.79,56.832,Mean,***|,N/A,N/A,0.286,0.337,N/A,35.04,30.875,N/A,N/A,1033,62.114
-154.295,56.867,Mean,***|,N/A,N/A,0.298,0.349,N/A,34.508,30.613,N/A,N/A,1033,59.903
-153.958,56.867,Mean,***|,N/A,N/A,0.293,0.344,N/A,34.744,30.728,N/A,N/A,1033,60.857
-153.874,56.867,Mean,***|,N/A,N/A,0.29,0.341,N/A,34.878,30.797,N/A,N/A,1033,61.441
-153.79,56.867,Mean,***|,N/A,N/A,0.289,0.34,N/A,34.899,30.806,N/A,N/A,1033,61.518
-153.706,56.867,Mean,***|,N/A,N/A,0.287,0.337,N/A,35.021,30.866,N/A,N/A,1033,62.036
-154.295,56.901,Mean,***|,N/A,N/A,0.297,0.348,N/A,34.552,30.64,N/A,N/A,1033,60.125
-153.874,56.901,Mean,***|,N/A,N/A,0.29,0.341,N/A,34.856,30.788,N/A,N/A,1033,61.365
-153.79,56.901,Mean,***|,N/A,N/A,0.287,0.338,N/A,35,30.86,N/A,N/A,1033,61.984
-154.379,56.936,Mean,***|,N/A,N/A,0.301,0.353,N/A,34.367,30.541,N/A,N/A,1033,59.319
-154.295,56.936,Mean,***|,N/A,N/A,0.3,0.352,N/A,34.403,30.559,N/A,N/A,1033,59.464
-154.211,56.936,Mean,***|,N/A,N/A,0.297,0.348,N/A,34.558,30.638,N/A,N/A,1033,60.108
-153.874,56.936,Mean,***|,N/A,N/A,0.293,0.344,N/A,34.752,30.731,N/A,N/A,1033,60.882
-153.79,56.936,Mean,***|,N/A,N/A,0.289,0.34,N/A,34.902,30.808,N/A,N/A,1033,61.535
-153.706,56.936,Mean,***|,N/A,N/A,0.289,0.34,N/A,34.905,30.806,N/A,N/A,1033,61.518
-153.622,56.936,Mean,***|,N/A,N/A,0.288,0.339,N/A,34.962,30.837,N/A,N/A,1033,61.785
-154.463,56.97,Mean,***|,N/A,N/A,0.304,0.356,N/A,34.233,30.474,N/A,N/A,1033,58.784
-154.379,56.97,Mean,***|,N/A,N/A,0.299,0.351,N/A,34.434,30.582,N/A,N/A,1033,59.65
-154.295,56.97,Mean,***|,N/A,N/A,0.299,0.35,N/A,34.472,30.598,N/A,N/A,1033,59.781
-154.211,56.97,Mean,***|,N/A,N/A,0.298,0.35,N/A,34.477,30.598,N/A,N/A,1033,59.781
-153.79,56.97,Mean,***|,N/A,N/A,0.288,0.339,N/A,34.957,30.84,N/A,N/A,1033,61.811
-153.706,56.97,Mean,***|,N/A,N/A,0.288,0.339,N/A,34.952,30.834,N/A,N/A,1033,61.759
-153.622,56.97,Mean,***|,N/A,N/A,0.288,0.339,N/A,34.962,30.84,N/A,N/A,1033,61.811
-154.547,57.004,Mean,***|,N/A,N/A,0.305,0.358,N/A,34.158,30.445,N/A,N/A,1033,58.555
-154.463,57.004,Mean,***|,N/A,N/A,0.303,0.354,N/A,34.289,30.509,N/A,N/A,1033,59.062
-154.379,57.004,Mean,***|,N/A,N/A,0.301,0.352,N/A,34.371,30.549,N/A,N/A,1033,59.383
-154.295,57.004,Mean,***|,N/A,N/A,0.3,0.352,N/A,34.383,30.555,N/A,N/A,1033,59.432
-154.211,57.004,Mean,***|,N/A,N/A,0.297,0.348,N/A,34.567,30.647,N/A,N/A,1033,60.182
-154.127,57.004,Mean,***|,N/A,N/A,0.295,0.346,N/A,34.656,30.692,N/A,N/A,1033,60.555
-154.043,57.004,Mean,***|,N/A,N/A,0.294,0.345,N/A,34.692,30.708,N/A,N/A,1033,60.689
-153.958,57.004,Mean,***|,N/A,N/A,0.292,0.343,N/A,34.764,30.744,N/A,N/A,1033,60.991
-153.874,57.004,Mean,***|,N/A,N/A,0.293,0.344,N/A,34.736,30.727,N/A,N/A,1033,60.848
-153.79,57.004,Mean,***|,N/A,N/A,0.289,0.34,N/A,34.896,30.809,N/A,N/A,1033,61.544
-153.706,57.004,Mean,***|,N/A,N/A,0.29,0.34,N/A,34.89,30.805,N/A,N/A,1033,61.51
-153.622,57.004,Mean,***|,N/A,N/A,0.285,0.335,N/A,35.107,30.907,N/A,N/A,1033,62.393
-153.622,57.004,Mean,***|,N/A,N/A,0.285,0.335,N/A,35.107,30.907,N/A,N/A,1033,62.393
-154.547,57.039,Mean,***|,N/A,N/A,0.305,0.357,N/A,34.171,30.446,N/A,N/A,1033,58.563
-154.463,57.039,Mean,***|,N/A,N/A,0.305,0.357,N/A,34.187,30.454,N/A,N/A,1033,58.626
-154.379,57.039,Mean,***|,N/A,N/A,0.302,0.355,N/A,34.296,30.506,N/A,N/A,1033,59.038
-154.295,57.039,Mean,***|,N/A,N/A,0.301,0.353,N/A,34.362,30.54,N/A,N/A,1033,59.311
-154.211,57.039,Mean,***|,N/A,N/A,0.299,0.351,N/A,34.435,30.575,N/A,N/A,1033,59.593
-154.127,57.039,Mean,***|,N/A,N/A,0.299,0.351,N/A,34.462,30.586,N/A,N/A,1033,59.683
-154.043,57.039,Mean,***|,N/A,N/A,0.295,0.347,N/A,34.617,30.667,N/A,N/A,1033,60.348
-153.958,57.039,Mean,***|,N/A,N/A,0.295,0.346,N/A,34.654,30.685,N/A,N/A,1033,60.497
-153.874,57.039,Mean,***|,N/A,N/A,0.294,0.345,N/A,34.699,30.704,N/A,N/A,1033,60.656
-153.79,57.039,Mean,***|,N/A,N/A,0.292,0.343,N/A,34.769,30.74,N/A,N/A,1033,60.958
-153.706,57.039,Mean,***|,N/A,N/A,0.291,0.342,N/A,34.844,30.778,N/A,N/A,1033,61.279
-153.622,57.039,Mean,***|,N/A,N/A,0.29,0.341,N/A,34.849,30.78,N/A,N/A,1033,61.296
-154.547,57.073,Mean,***|,N/A,N/A,0.307,0.359,N/A,34.096,30.41,N/A,N/A,1033,58.281
-154.463,57.073,Mean,***|,N/A,N/A,0.303,0.355,N/A,34.26,30.495,N/A,N/A,1033,58.951
-154.295,57.073,Mean,***|,N/A,N/A,0.301,0.353,N/A,34.374,30.547,N/A,N/A,1033,59.367
-154.211,57.073,Mean,***|,N/A,N/A,0.3,0.352,N/A,34.406,30.563,N/A,N/A,1033,59.496
-154.127,57.073,Mean,***|,N/A,N/A,0.297,0.348,N/A,34.551,30.636,N/A,N/A,1033,60.092
-154.043,57.073,Mean,***|,N/A,N/A,0.296,0.347,N/A,34.605,30.663,N/A,N/A,1033,60.315
-153.958,57.073,Mean,***|,N/A,N/A,0.294,0.346,N/A,34.663,30.691,N/A,N/A,1033,60.547
-153.79,57.073,Mean,***|,N/A,N/A,0.292,0.343,N/A,34.761,30.738,N/A,N/A,1033,60.941
-153.706,57.073,Mean,***|,N/A,N/A,0.29,0.341,N/A,34.868,30.792,N/A,N/A,1033,61.399
-153.622,57.073,Mean,***|,N/A,N/A,0.289,0.34,N/A,34.919,30.818,N/A,N/A,1033,61.621
-153.538,57.073,Mean,***|,N/A,N/A,0.289,0.34,N/A,34.915,30.815,N/A,N/A,1033,61.595
-154.547,57.108,Mean,***|,N/A,N/A,0.307,0.359,N/A,34.104,30.42,N/A,N/A,1033,58.359
-154.463,57.108,Mean,***|,N/A,N/A,0.304,0.356,N/A,34.213,30.472,N/A,N/A,1033,58.768
-154.379,57.108,Mean,***|,N/A,N/A,0.302,0.354,N/A,34.32,30.525,N/A,N/A,1033,59.19
-154.295,57.108,Mean,***|,N/A,N/A,0.301,0.352,N/A,34.378,30.555,N/A,N/A,1033,59.432
-154.211,57.108,Mean,***|,N/A,N/A,0.298,0.35,N/A,34.481,30.603,N/A,N/A,1033,59.821
-154.127,57.108,Mean,***|,N/A,N/A,0.3,0.351,N/A,34.428,30.575,N/A,N/A,1033,59.593
-154.043,57.108,Mean,***|,N/A,N/A,0.296,0.347,N/A,34.59,30.657,N/A,N/A,1033,60.265
-153.958,57.108,Mean,***|,N/A,N/A,0.293,0.344,N/A,34.717,30.721,N/A,N/A,1033,60.798
-153.874,57.108,Mean,***|,N/A,N/A,0.293,0.344,N/A,34.737,30.731,N/A,N/A,1033,60.882
-153.79,57.108,Mean,***|,N/A,N/A,0.29,0.341,N/A,34.852,30.788,N/A,N/A,1033,61.365
-153.706,57.108,Mean,***|,N/A,N/A,0.291,0.342,N/A,34.812,30.765,N/A,N/A,1033,61.169
-153.622,57.108,Mean,***|,N/A,N/A,0.288,0.338,N/A,34.964,30.843,N/A,N/A,1033,61.836
-153.538,57.108,Mean,***|,N/A,N/A,0.288,0.338,N/A,34.963,30.842,N/A,N/A,1033,61.828
-153.454,57.108,Mean,***|,N/A,N/A,0.287,0.337,N/A,35.006,30.863,N/A,N/A,1033,62.01
-154.547,57.142,Mean,***|,N/A,N/A,0.308,0.361,N/A,34.033,30.378,N/A,N/A,1033,58.032
-154.463,57.142,Mean,***|,N/A,N/A,0.306,0.358,N/A,34.129,30.428,N/A,N/A,1033,58.421
-154.379,57.142,Mean,***|,N/A,N/A,0.304,0.357,N/A,34.2,30.459,N/A,N/A,1033,58.665
-154.295,57.142,Mean,***|,N/A,N/A,0.303,0.355,N/A,34.286,30.501,N/A,N/A,1033,58.998
-154.211,57.142,Mean,***|,N/A,N/A,0.302,0.354,N/A,34.335,30.526,N/A,N/A,1033,59.198
-154.127,57.142,Mean,***|,N/A,N/A,0.299,0.351,N/A,34.444,30.581,N/A,N/A,1033,59.642
-154.043,57.142,Mean,***|,N/A,N/A,0.297,0.349,N/A,34.524,30.622,N/A,N/A,1033,59.977
-153.958,57.142,Mean,***|,N/A,N/A,0.296,0.348,N/A,34.587,30.652,N/A,N/A,1033,60.224
-153.874,57.142,Mean,***|,N/A,N/A,0.296,0.347,N/A,34.596,30.654,N/A,N/A,1033,60.24
-153.79,57.142,Mean,***|,N/A,N/A,0.292,0.344,N/A,34.754,30.734,N/A,N/A,1033,60.907
-153.706,57.142,Mean,***|,N/A,N/A,0.293,0.344,N/A,34.746,30.729,N/A,N/A,1033,60.865
-153.622,57.142,Mean,***|,N/A,N/A,0.292,0.343,N/A,34.788,30.75,N/A,N/A,1033,61.042
-153.538,57.142,Mean,***|,N/A,N/A,0.289,0.34,N/A,34.9,30.808,N/A,N/A,1033,61.535
-153.454,57.142,Mean,***|,N/A,N/A,0.288,0.339,N/A,34.941,30.828,N/A,N/A,1033,61.707
-154.547,57.176,Mean,***|,N/A,N/A,0.312,0.365,N/A,33.873,30.289,N/A,N/A,1033,57.349
