Lon,Lat,D (m)
-151.216,60.725,7.13464
-151.029,60.725,8.41293
-152.34,60.819,1.69711
-152.153,60.819,2.11403
-151.966,60.819,2.64233
-152.34,60.913,1.42071
-152.153,60.913,1.72502
-151.966,60.913,2.13991
-151.778,60.913,2.67847
-152.34,61.006,1.15605
-152.153,61.006,1.45215
-151.966,61.006,1.75342
-151.778,61.006,2.16636
-151.591,61.006,2.68748
-151.404,61.006,3.27256
-145.785,61.006,15.12814
-145.598,61.006,13.69788
-152.34,61.1,0.97782
-152.153,61.1,1.17863
-151.966,61.1,1.47512
-151.778,61.1,1.76163
-151.591,61.1,2.14991
-151.404,61.1,2.64704
-151.216,61.1,3.21644
-146.16,61.1,15.34753
-145.972,61.1,14.03012
-145.785,61.1,12.7227
-145.598,61.1,11.2301
-145.411,61.1,9.91845
-145.223,61.1,8.62069
-145.036,61.1,7.4727
-144.849,61.1,6.41257
-144.662,61.1,5.49571
-144.474,61.1,4.6556
-152.34,61.194,0.81825
-152.153,61.194,0.99708
-151.966,61.194,1.18847
-151.778,61.194,1.47146
-151.591,61.194,1.74337
-151.404,61.194,2.11949
-146.347,61.194,14.21496
-146.16,61.194,13.02205
-145.972,61.194,11.63372
-145.785,61.194,10.3183
-145.598,61.194,9.1028
-145.411,61.194,7.90748
-145.223,61.194,6.86002
-145.036,61.194,5.87892
-144.849,61.194,5.04611
-144.662,61.194,4.28044
-144.474,61.194,3.63311
-144.287,61.194,3.07197
-144.1,61.194,2.57035
-143.912,61.194,2.12893
-143.725,61.194,1.77382
-143.538,61.194,1.51651
-143.351,61.194,1.24963
-143.163,61.194,1.04821
-142.976,61.194,0.88334
-142.789,61.194,0.74166
-142.601,61.194,0.62703
-142.414,61.194,0.52333
-142.227,61.194,0.46407
-142.04,61.194,0.47272
-141.852,61.194,0.55997
-141.665,61.194,0.7155
-141.478,61.194,0.90618
-141.29,61.194,1.04695
-141.103,61.194,1.14175
-152.34,61.287,0.69338
-152.153,61.287,0.83287
-151.966,61.287,1.00206
-151.778,61.287,1.18627
-151.591,61.287,1.4614
-151.404,61.287,1.74265
-146.534,61.287,13.21309
-146.347,61.287,11.98927
-146.16,61.287,10.6913
-145.972,61.287,9.54436
-145.785,61.287,8.32359
-145.598,61.287,7.27903
-145.411,61.287,6.27648
-145.223,61.287,5.41434
-145.036,61.287,4.62008
-144.849,61.287,3.95448
-144.662,61.287,3.34026
-144.474,61.287,2.83257
-144.287,61.287,2.35068
-144.1,61.287,1.97906
-143.912,61.287,1.65022
-143.725,61.287,1.39837
-143.538,61.287,1.15805
-143.351,61.287,0.9882
-143.163,61.287,0.82625
-142.976,61.287,0.69713
-142.789,61.287,0.58686
-142.601,61.287,0.49364
-142.414,61.287,0.45081
-142.227,61.287,0.47388
-142.04,61.287,0.5906
-141.852,61.287,0.81583
-141.665,61.287,1.08773
-141.478,61.287,1.49886
-141.29,61.287,1.86285
-141.103,61.287,2.10234
-152.34,61.381,0.57611
-152.153,61.381,0.70254
-151.966,61.381,0.83622
-151.778,61.381,1.00035
-151.591,61.381,1.17796
-151.404,61.381,1.47764
-146.909,61.381,13.28335
-146.722,61.381,12.18764
-146.534,61.381,10.9659
-146.347,61.381,9.83802
-146.16,61.381,8.68206
-145.972,61.381,7.61545
-145.785,61.381,6.63714
-145.598,61.381,5.7355
-145.411,61.381,4.94824
-145.223,61.381,4.22464
-145.036,61.381,3.60951
-144.849,61.381,3.06982
-144.662,61.381,2.5831
-141.478,61.381,2.60801
-141.29,61.381,3.6488
-141.103,61.381,4.14391
-152.34,61.474,0.48504
-152.153,61.474,0.58537
-151.966,61.474,0.70719
-151.778,61.474,0.83548
-151.591,61.474,0.99155
-151.404,61.474,1.16824
-147.283,61.474,13.26492
-147.096,61.474,12.29505
-146.909,61.474,11.16175
-146.722,61.474,10.08511
-146.534,61.474,9.00232
-146.347,61.474,7.9343
-146.16,61.474,6.99427
-145.972,61.474,6.05552
-145.785,61.474,5.26425
-145.598,61.474,4.51899
-145.411,61.474,3.88645
-145.223,61.474,3.29824
-145.036,61.474,2.81397
-141.478,61.474,4.74299
-141.29,61.474,7.66044
-141.103,61.474,9.7116
-152.34,61.568,0.41427
-152.153,61.568,0.49414
-151.966,61.568,0.58831
-151.778,61.568,0.70142
-151.591,61.568,0.82223
-151.404,61.568,0.96471
-147.283,61.568,11.23986
-147.096,61.568,10.22757
-146.909,61.568,9.23116
-146.722,61.568,8.18219
-146.534,61.568,7.2491
-146.347,61.568,6.33004
-146.16,61.568,5.52697
-145.972,61.568,4.76993
-145.785,61.568,4.11574
-145.598,61.568,3.53447
-145.411,61.568,3.02634
-141.665,61.568,4.9992
-141.478,61.568,9.03923
-141.29,61.568,9.39344
-152.34,61.662,0.35564
-152.153,61.662,0.42298
-151.966,61.662,0.49731
-151.778,61.662,0.58377
-151.591,61.662,0.68458
-151.404,61.662,0.79798
-147.283,61.662,9.3093
-147.096,61.662,8.37179
-146.909,61.662,7.46164
-146.722,61.662,6.57604
-146.534,61.662,5.74794
-146.347,61.662,5.02187
-146.16,61.662,4.33348
-145.972,61.662,3.74164
-145.785,61.662,3.20426
-145.598,61.662,2.74015
-141.852,61.662,5.03066
-141.665,61.662,9.36794
-141.478,61.662,9.07536
-152.34,61.755,0.30906
-152.153,61.755,0.36486
-151.966,61.755,0.42787
-151.778,61.755,0.49581
-151.591,61.755,0.5733
-151.404,61.755,0.66419
-151.216,61.755,0.76797
-147.471,61.755,7.81965
-147.283,61.755,7.4327
-147.096,61.755,6.77168
-146.909,61.755,5.9686
-146.722,61.755,5.24876
-146.534,61.755,4.54979
-146.347,61.755,3.95721
-146.16,61.755,3.40053
-145.972,61.755,2.93115
-142.04,61.755,4.69255
-141.665,61.755,9.47207
-152.34,61.849,0.27459
-152.153,61.849,0.31953
-151.966,61.849,0.37021
-151.778,61.849,0.4285
-151.591,61.849,0.48982
-151.404,61.849,0.55884
-151.216,61.849,0.63709
-147.658,61.849,6.34291
-147.471,61.849,6.07179
-147.283,61.849,5.78198
-147.096,61.849,5.33384
-146.909,61.849,4.72425
-146.722,61.849,4.12122
-146.534,61.849,3.57173
-146.347,61.849,3.08368
-146.16,61.849,2.63781
-142.227,61.849,4.01446
-141.852,61.849,10.04802
-152.34,61.943,0.25037
-152.153,61.943,0.28704
-151.966,61.943,0.32795
-151.778,61.943,0.37385
-151.591,61.943,0.42527
-151.404,61.943,0.4802
-151.216,61.943,0.5398
-151.029,61.943,0.60903
-147.845,61.943,4.59472
-147.658,61.943,4.6922
-147.471,61.943,4.63014
-147.283,61.943,4.43354
-147.096,61.943,4.11174
-146.909,61.943,3.69295
-146.722,61.943,3.21952
-146.534,61.943,2.783
-142.227,61.943,6.35987
-141.852,61.943,5.98537
-152.34,62.036,0.23541
-152.153,62.036,0.26562
-151.966,62.036,0.29875
-151.778,62.036,0.3358
-151.591,62.036,0.37537
-151.404,62.036,0.41897
-151.216,62.036,0.46866
-151.029,62.036,0.52346
-148.033,62.036,3.25585
-147.845,62.036,3.44578
-147.658,62.036,3.53334
-147.471,62.036,3.50843
-147.283,62.036,3.36229
-147.096,62.036,3.13801
-146.909,62.036,2.85374
-146.722,62.036,2.50332
-142.414,62.036,5.34734
-142.04,62.036,7.38304
-152.153,62.13,0.25252
-151.966,62.13,0.27949
-151.778,62.13,0.30888
-151.591,62.13,0.34015
-151.404,62.13,0.37353
-151.216,62.13,0.41187
-151.029,62.13,0.4562
-150.842,62.13,0.50302
-150.655,62.13,0.55471
-148.969,62.13,1.34958
-148.782,62.13,1.56699
-148.594,62.13,1.77825
-148.407,62.13,2.027
-148.22,62.13,2.22847
-148.033,62.13,2.42454
-147.845,62.13,2.5624
-147.658,62.13,2.62035
-147.471,62.13,2.60265
-147.283,62.13,2.51288
-147.096,62.13,2.33428
-142.601,62.13,3.97091
-141.29,62.13,1.07566
-141.103,62.13,0.85888
-152.153,62.224,0.2451
-151.966,62.224,0.26721
-151.778,62.224,0.29078
-151.591,62.224,0.3153
-151.404,62.224,0.34194
-151.216,62.224,0.37071
-151.029,62.224,0.40144
-150.842,62.224,0.43707
-150.655,62.224,0.47664
-150.467,62.224,0.51804
-149.344,62.224,0.90634
-149.156,62.224,0.94427
-148.969,62.224,1.07147
-148.782,62.224,1.21767
-148.594,62.224,1.39753
-148.407,62.224,1.55537
-148.22,62.224,1.67974
-148.033,62.224,1.7946
-147.845,62.224,1.88286
-147.658,62.224,1.92516
-147.471,62.224,1.91144
-147.283,62.224,1.84432
-142.227,62.224,6.22324
-141.852,62.224,2.52571
-141.665,62.224,1.65384
-141.478,62.224,1.23535
-141.29,62.224,0.99639
-141.103,62.224,0.8515
-152.153,62.317,0.23997
-151.966,62.317,0.25906
-151.778,62.317,0.27848
-151.591,62.317,0.29847
-151.404,62.317,0.3185
-151.216,62.317,0.34024
-151.029,62.317,0.36283
-150.842,62.317,0.38675
-150.655,62.317,0.41342
-150.467,62.317,0.44444
-150.28,62.317,0.4776
-150.093,62.317,0.51457
-149.905,62.317,0.55716
-149.718,62.317,0.60732
-149.531,62.317,0.66468
-149.344,62.317,0.6831
-149.156,62.317,0.77366
-148.969,62.317,0.87021
-148.782,62.317,0.97729
-148.594,62.317,1.07543
-148.407,62.317,1.17638
-148.22,62.317,1.28173
-148.033,62.317,1.3706
-147.845,62.317,1.43121
-147.658,62.317,1.45943
-147.471,62.317,1.44892
-147.283,62.317,1.40125
-142.789,62.317,5.22394
-142.414,62.317,7.3837
-142.227,62.317,4.6146
-142.04,62.317,3.2034
-141.852,62.317,2.06733
-141.29,62.317,0.74704
-151.966,62.411,0.25293
-151.778,62.411,0.26921
-151.591,62.411,0.28549
-151.404,62.411,0.30163
-151.216,62.411,0.31713
-151.029,62.411,0.33335
-150.842,62.411,0.35008
-150.655,62.411,0.36748
-150.467,62.411,0.38607
-150.28,62.411,0.40783
-150.093,62.411,0.43454
-149.905,62.411,0.46388
-149.718,62.411,0.49672
-149.531,62.411,0.50169
-149.344,62.411,0.55788
-149.156,62.411,0.62518
-148.969,62.411,0.70262
-148.782,62.411,0.7731
-148.594,62.411,0.84729
-148.407,62.411,0.91923
-148.22,62.411,0.98534
-148.033,62.411,1.03199
-147.845,62.411,1.06256
-147.658,62.411,1.07588
-147.471,62.411,1.06988
-142.976,62.411,3.9902
-142.414,62.411,5.5018
-142.227,62.411,3.63252
-141.665,62.411,1.12447
-151.966,62.505,0.24851
-151.778,62.505,0.26243
-151.591,62.505,0.27591
-151.404,62.505,0.28923
-151.216,62.505,0.3025
-151.029,62.505,0.316
-150.842,62.505,0.32984
-150.655,62.505,0.3437
-150.467,62.505,0.35622
-150.28,62.505,0.3676
-150.093,62.505,0.37917
-149.905,62.505,0.39381
-149.718,62.505,0.39161
-149.531,62.505,0.423
-149.344,62.505,0.45948
-149.156,62.505,0.5037
-148.969,62.505,0.55378
-148.782,62.505,0.60821
-148.594,62.505,0.66505
-148.407,62.505,0.71384
-148.22,62.505,0.75542
-148.033,62.505,0.78863
-147.845,62.505,0.81108
-147.658,62.505,0.81991
-143.163,62.505,3.94652
-142.04,62.505,1.77598
-152.527,62.598,0.20375
-152.34,62.598,0.21849
-152.153,62.598,0.2326
-151.966,62.598,0.24605
-151.778,62.598,0.2586
-151.591,62.598,0.27128
-151.404,62.598,0.286
-151.216,62.598,0.30313
-151.029,62.598,0.3237
-150.842,62.598,0.34432
-150.655,62.598,0.36315
-150.467,62.598,0.37788
-150.28,62.598,0.38577
-150.093,62.598,0.38588
-149.905,62.598,0.37545
-149.718,62.598,0.36942
-149.531,62.598,0.37387
-149.344,62.598,0.3898
-149.156,62.598,0.41506
-148.969,62.598,0.44519
-148.782,62.598,0.47866
-148.594,62.598,0.51411
-148.407,62.598,0.54867
-148.22,62.598,0.57892
-148.033,62.598,0.60391
-147.845,62.598,0.61984
-147.658,62.598,0.62585
-143.351,62.598,4.25144
-142.227,62.598,2.12856
-152.34,62.692,0.21962
-152.153,62.692,0.23332
-151.966,62.692,0.24634
-151.778,62.692,0.25979
-151.591,62.692,0.27727
-151.404,62.692,0.30034
-151.216,62.692,0.33064
-151.029,62.692,0.36526
-150.842,62.692,0.40244
-150.655,62.692,0.43571
-150.467,62.692,0.46165
-150.28,62.692,0.47367
-150.093,62.692,0.469
-149.905,62.692,0.44862
-149.718,62.692,0.42061
-149.531,62.692,0.39784
-149.344,62.692,0.38034
-149.156,62.692,0.378
-148.969,62.692,0.38569
-148.782,62.692,0.39766
-148.594,62.692,0.41291
-148.407,62.692,0.43081
-148.22,62.692,0.44798
-148.033,62.692,0.46096
-147.845,62.692,0.46945
-147.658,62.692,0.47169
-143.538,62.692,4.84995
-142.601,62.692,3.56008
-152.527,62.786,0.20731
-151.778,62.786,0.2703
-151.591,62.786,0.29794
-151.404,62.786,0.33629
-151.216,62.786,0.38572
-151.029,62.786,0.44446
-150.842,62.786,0.50665
-150.655,62.786,0.5649
-150.467,62.786,0.61219
-150.28,62.786,0.63533
-150.093,62.786,0.62742
-149.905,62.786,0.59007
-149.718,62.786,0.54559
-149.531,62.786,0.50286
-149.344,62.786,0.46145
-149.156,62.786,0.43587
-148.969,62.786,0.41443
-148.782,62.786,0.39646
-148.594,62.786,0.38811
-148.407,62.786,0.39129
-148.22,62.786,0.39537
-148.033,62.786,0.39561
-147.845,62.786,0.39663
-147.658,62.786,0.39265
-143.725,62.786,5.0584
-142.976,62.786,5.8754
-142.789,62.786,3.76892
-152.527,62.879,0.21067
-152.34,62.879,0.22638
-152.153,62.879,0.24205
-151.216,62.879,0.46819
-151.029,62.879,0.55923
-150.842,62.879,0.6648
-150.655,62.879,0.768
-150.467,62.879,0.85812
-150.28,62.879,0.90407
-150.093,62.879,0.89194
-149.905,62.879,0.82402
-149.718,62.879,0.75487
-149.531,62.879,0.68526
-149.344,62.879,0.62806
-149.156,62.879,0.5873
-148.969,62.879,0.54452
-148.782,62.879,0.50204
-148.594,62.879,0.47081
-148.407,62.879,0.45986
-148.22,62.879,0.44756
-148.033,62.879,0.43408
-147.845,62.879,0.42636
-144.1,62.879,4.15525
-143.163,62.879,7.6769
-152.153,62.973,0.25082
-151.966,62.973,0.27709
-151.029,62.973,0.71597
-150.842,62.973,0.89804
-150.655,62.973,1.06645
-150.467,62.973,1.229
-150.28,62.973,1.33402
-150.093,62.973,1.30878
-149.905,62.973,1.18389
-149.718,62.973,1.08358
-149.531,62.973,0.99011
-149.344,62.973,0.91024
-149.156,62.973,0.84806
-148.969,62.973,0.776
-148.782,62.973,0.71232
-148.594,62.973,0.66393
-148.407,62.973,0.64992
-148.22,62.973,0.62508
-148.033,62.973,0.6022
-147.845,62.973,0.58631
-144.474,62.973,4.07059
-143.351,62.973,7.64496
-151.966,63.067,0.29543
-151.778,63.067,0.34738
-151.591,63.067,0.42486
-150.655,63.067,1.55611
-150.467,63.067,1.96111
-150.28,63.067,2.19536
-150.093,63.067,2.14269
-149.905,63.067,1.90764
-149.718,63.067,1.67968
-149.531,63.067,1.5062
-149.344,63.067,1.36063
-149.156,63.067,1.24911
-148.969,63.067,1.13054
-148.782,63.067,1.04888
-148.594,63.067,0.98728
-148.407,63.067,0.97274
-148.22,63.067,0.93309
-148.033,63.067,0.89934
-147.845,63.067,0.87546
-145.036,63.067,3.47951
-144.849,63.067,4.14738
-143.725,63.067,6.58357
-151.966,63.16,0.31323
-151.778,63.16,0.37531
-151.591,63.16,0.46928
-151.404,63.16,0.60638
-149.905,63.16,3.21261
-149.718,63.16,2.80301
-149.531,63.16,2.45192
-149.344,63.16,2.2299
-149.156,63.16,2.0466
-148.969,63.16,1.7974
-148.782,63.16,1.63698
-148.594,63.16,1.52638
-148.407,63.16,1.51726
-148.22,63.16,1.43528
-148.033,63.16,1.3699
-147.845,63.16,1.32363
-145.598,63.16,3.39252
-145.411,63.16,4.04709
-144.1,63.16,6.67864
-151.966,63.254,0.32642
-151.778,63.254,0.39535
-151.591,63.254,0.50037
-151.404,63.254,0.65729
-151.216,63.254,0.89794
-149.156,63.254,3.49925
-148.969,63.254,3.07519
-148.782,63.254,2.7896
-148.594,63.254,2.567
-148.407,63.254,2.54759
-148.22,63.254,2.39712
-148.033,63.254,2.29442
-147.845,63.254,2.21267
-147.658,63.254,2.09858
-145.972,63.254,3.50774
-145.785,63.254,4.64774
-144.474,63.254,6.54704
-151.966,63.347,0.33287
-151.778,63.347,0.40345
-151.591,63.347,0.51033
-151.404,63.347,0.67135
-151.216,63.347,0.92093
-151.029,63.347,1.27907
-150.842,63.347,1.98215
-148.22,63.347,4.19876
-148.033,63.347,4.03597
-147.845,63.347,3.86421
-147.658,63.347,3.6267
-147.471,63.347,3.35232
-147.283,63.347,3.19499
-147.096,63.347,3.15628
-146.909,63.347,3.38179
-146.722,63.347,3.77618
-146.534,63.347,3.97418
-146.347,63.347,4.20909
-145.036,63.347,7.45275
-144.849,63.347,6.01662
-151.778,63.441,0.39831
-151.591,63.441,0.4994
-151.404,63.441,0.64925
-151.216,63.441,0.87309
-151.029,63.441,1.17882
-150.842,63.441,1.73005
-150.655,63.441,2.65846
-150.467,63.441,3.96503
-150.28,63.441,5.16235
-150.093,63.441,6.00208
-145.411,63.441,6.05006
-151.778,63.535,0.38075
-151.591,63.535,0.46745
-151.404,63.535,0.59254
-151.216,63.535,0.77283
-151.029,63.535,1.02472
-150.842,63.535,1.38092
-150.655,63.535,1.89324
-150.467,63.535,2.50836
-150.28,63.535,2.93068
-150.093,63.535,3.32987
-149.905,63.535,3.89524
-149.718,63.535,4.53716
-149.531,63.535,5.04782
-149.344,63.535,5.6485
-149.156,63.535,6.62471
-145.972,63.535,7.40756
-145.785,63.535,5.99462
-151.778,63.629,0.35529
-151.591,63.629,0.42424
-151.404,63.629,0.52196
-151.216,63.629,0.65826
-151.029,63.629,0.83345
-150.842,63.629,1.04472
-150.655,63.629,1.296
-150.467,63.629,1.56264
-150.28,63.629,1.73645
-150.093,63.629,1.99603
-149.905,63.629,2.27788
-149.718,63.629,2.57619
-149.531,63.629,2.83113
-149.344,63.629,3.15972
-149.156,63.629,3.6197
-148.969,63.629,4.01862
-148.782,63.629,4.47308
-148.594,63.629,4.72664
-148.407,63.629,4.89124
-148.22,63.629,5.20095
-148.033,63.629,5.38863
-147.845,63.629,5.70239
-147.658,63.629,6.30492
-147.471,63.629,6.80524
-147.283,63.629,7.06646
-147.096,63.629,7.15579
-146.909,63.629,6.87179
-146.722,63.629,6.11884
-146.534,63.629,5.64871
-146.347,63.629,5.24537
-151.591,63.722,0.3782
-151.404,63.722,0.44924
-151.216,63.722,0.54207
-151.029,63.722,0.65976
-150.842,63.722,0.79129
-150.655,63.722,0.93516
-150.467,63.722,1.03969
-150.28,63.722,1.12139
-150.093,63.722,1.24596
-149.905,63.722,1.42573
-149.718,63.722,1.55744
-149.531,63.722,1.6765
-151.404,63.816,0.38222
-151.216,63.816,0.44334
-151.029,63.816,0.51566
-150.842,63.816,0.59432
-150.655,63.816,0.67095
-150.467,63.816,0.73035
-150.28,63.816,0.78865
-150.093,63.816,0.87073
-150.842,63.909,0.45555
-150.655,63.909,0.49781
-151.627,59.219,17.57233
-151.926,59.294,16.89749
-151.777,59.294,17.15096
-151.627,59.294,17.41686
-151.477,59.294,17.69381
-151.327,59.294,17.98672
-151.028,59.294,18.54648
-151.777,59.368,17.00712
-151.627,59.368,17.25936
-151.477,59.368,17.53646
-151.327,59.368,17.82764
-151.178,59.368,18.11104
-151.028,59.368,18.38126
-150.878,59.368,18.66142
-151.777,59.443,16.86645
-151.627,59.443,17.12037
-151.477,59.443,17.38507
-151.327,59.443,17.66092
-151.178,59.443,17.94629
-151.028,59.443,18.21362
-150.878,59.443,18.48782
-150.729,59.443,18.77012
-151.327,59.518,17.49063
-151.178,59.518,17.76905
-151.028,59.518,18.05206
-150.878,59.518,18.31039
-150.729,59.518,18.57511
-150.429,59.518,19.141
-150.279,59.518,19.44159
-151.178,59.593,17.59308
-151.028,59.593,17.86757
-150.878,59.593,18.12957
-150.729,59.593,18.38018
-150.579,59.593,18.64418
-150.429,59.593,18.91591
-150.279,59.593,19.19391
-150.13,59.593,19.47887
-151.028,59.668,17.67224
-150.878,59.668,17.94256
-150.729,59.668,18.19043
-150.579,59.668,18.43757
-150.429,59.668,18.68999
-150.13,59.668,19.22697
-149.98,59.668,19.52719
-151.178,59.743,17.23472
-151.028,59.743,17.4818
-150.878,59.743,17.73809
-150.729,59.743,17.99997
-150.579,59.743,18.23048
-150.429,59.743,18.46898
-150.279,59.743,18.72419
-150.13,59.743,18.99443
-149.98,59.743,19.2728
-149.83,59.743,19.55593
-151.178,59.818,17.06018
-151.028,59.818,17.29371
-150.878,59.818,17.53346
-150.729,59.818,17.77748
-150.579,59.818,18.02853
-150.429,59.818,18.26404
-150.279,59.818,18.5117
-150.13,59.818,18.76271
-149.98,59.818,19.01947
-149.83,59.818,19.28236
-140.996,59.818,5.35025
-151.028,59.893,17.10553
-150.878,59.893,17.32991
-150.729,59.893,17.56219
-150.579,59.893,17.8159
-150.429,59.893,18.06873
-150.279,59.893,18.29941
-150.13,59.893,18.53202
-149.98,59.893,18.77169
-149.83,59.893,19.02569
-147.734,59.893,22.52119
-147.584,59.893,22.74652
-141.296,59.893,5.21692
-141.146,59.893,4.59509
-140.996,59.893,4.00404
-151.028,59.968,16.9186
-150.878,59.968,17.13355
-150.729,59.968,17.36559
-150.579,59.968,17.60607
-150.429,59.968,17.85216
-150.279,59.968,18.0881
-150.13,59.968,18.30634
-149.98,59.968,18.53826
-149.83,59.968,18.77922
-149.68,59.968,19.03011
-149.531,59.968,19.2826
-149.231,59.968,19.81301
-149.082,59.968,20.07319
-148.932,59.968,20.30643
-148.782,59.968,20.5431
-148.632,59.968,20.78711
-147.584,59.968,22.37216
-147.434,59.968,22.57283
-141.745,59.968,7.06048
-141.146,59.968,3.36413
-140.996,59.968,2.92961
-150.878,60.043,16.95456
-150.729,60.043,17.17284
-150.579,60.043,17.39733
-150.429,60.043,17.62607
-150.279,60.043,17.86152
-150.13,60.043,18.0929
-149.98,60.043,18.31359
-149.83,60.043,18.54279
-149.68,60.043,18.77486
-149.531,60.043,19.00607
-149.231,60.043,19.5041
-148.932,60.043,19.9945
-148.782,60.043,20.22096
-148.632,60.043,20.44055
-148.483,60.043,20.65771
-147.584,60.043,22.01956
-147.434,60.043,22.20805
-143.991,60.043,26.01369
-143.841,60.043,22.83173
-143.691,60.043,19.42539
-143.542,60.043,16.41431
-143.392,60.043,13.38983
-142.194,60.043,9.62326
-142.044,60.043,8.09935
-141.894,60.043,6.60559
-141.745,60.043,5.2914
-141.595,60.043,4.38822
-141.445,60.043,3.58868
-141.146,60.043,2.47519
-140.996,60.043,2.15398
-150.878,60.118,16.77665
-150.729,60.118,16.9811
-150.579,60.118,17.19057
-150.429,60.118,17.40617
-150.279,60.118,17.63329
-150.13,60.118,17.86805
-149.98,60.118,18.09748
-149.83,60.118,18.3104
-149.68,60.118,18.52403
-149.531,60.118,18.74916
-149.381,60.118,18.97704
-149.231,60.118,19.20345
-149.082,60.118,19.42494
-148.932,60.118,19.66148
-148.782,60.118,19.89521
-148.632,60.118,20.11156
-148.483,60.118,20.31087
-147.434,60.118,21.86196
-147.285,60.118,22.03529
-144.14,60.118,28.85948
-143.991,60.118,26.72668
-143.841,60.118,23.30442
-143.691,60.118,19.76719
-143.542,60.118,16.66441
-143.392,60.118,13.55104
-143.242,60.118,10.91963
-143.092,60.118,8.74625
-142.943,60.118,7.30293
-142.793,60.118,7.21744
-142.643,60.118,8.10424
-142.493,60.118,8.88688
-142.344,60.118,8.62532
-142.194,60.118,7.43835
-142.044,60.118,6.23183
-141.894,60.118,5.04596
-141.745,60.118,4.09796
-141.595,60.118,3.30894
-141.296,60.118,2.2236
-141.146,60.118,1.80431
-140.996,60.118,1.59416
-150.878,60.193,16.58434
-150.729,60.193,16.7911
-150.579,60.193,16.98948
-150.429,60.193,17.1977
-150.279,60.193,17.41397
-150.13,60.193,17.63709
-149.98,60.193,17.86536
-149.83,60.193,18.08173
-149.68,60.193,18.28897
-149.531,60.193,18.49709
-149.381,60.193,18.70567
-149.231,60.193,18.91179
-149.082,60.193,19.12379
-148.932,60.193,19.33983
-148.782,60.193,19.55336
-148.632,60.193,19.76467
-148.483,60.193,19.98816
-148.333,60.193,20.22062
-147.285,60.193,21.69452
-147.135,60.193,21.85965
-144.44,60.193,27.34487
-144.14,60.193,26.69572
-143.991,60.193,25.12657
-143.841,60.193,22.23503
-143.691,60.193,19.00219
-143.542,60.193,16.10878
-143.392,60.193,13.21263
-143.242,60.193,10.65156
-143.092,60.193,8.54581
-142.943,60.193,6.94771
-142.793,60.193,6.23195
-142.643,60.193,6.35405
-142.493,60.193,6.5866
-142.344,60.193,6.37924
-142.194,60.193,5.58466
-142.044,60.193,4.64556
-141.894,60.193,3.88751
-141.745,60.193,3.13822
-141.595,60.193,2.55017
-141.445,60.193,2.07522
-141.296,60.193,1.71026
-141.146,60.193,1.38966
-140.996,60.193,1.16332
-150.729,60.268,16.59354
-150.579,60.268,16.79815
-150.429,60.268,16.99698
-150.279,60.268,17.20295
-150.13,60.268,17.41062
-149.98,60.268,17.62159
-149.83,60.268,17.84309
-149.68,60.268,18.05906
-149.531,60.268,18.25062
-149.381,60.268,18.44169
-149.231,60.268,18.63545
-149.082,60.268,18.83425
-148.932,60.268,19.03071
-148.782,60.268,19.22758
-148.632,60.268,19.42803
-148.483,60.268,19.65849
-148.333,60.268,19.90665
-147.135,60.268,21.52794
-146.985,60.268,21.67362
-146.536,60.268,22.06782
-144.59,60.268,26.44694
-144.44,60.268,26.31025
-144.29,60.268,25.40711
-144.14,60.268,23.89848
-143.991,60.268,22.15547
-143.841,60.268,20.04718
-143.691,60.268,17.52603
-143.542,60.268,14.82913
-143.392,60.268,12.39624
-143.242,60.268,10.0761
-143.092,60.268,8.09982
-142.943,60.268,6.5177
-142.793,60.268,5.49339
-142.643,60.268,5.06699
-142.493,60.268,4.88339
-142.344,60.268,4.62132
-142.194,60.268,4.16149
-142.044,60.268,3.52154
-141.894,60.268,2.92306
-141.745,60.268,2.42128
-141.595,60.268,1.96504
-141.445,60.268,1.58533
-141.296,60.268,1.2973
-141.146,60.268,1.08213
-140.996,60.268,0.89673
-150.729,60.343,16.20695
-150.579,60.343,16.60348
-150.429,60.343,16.80331
-150.279,60.343,16.99565
-150.13,60.343,17.18842
-149.98,60.343,17.39088
-149.83,60.343,17.59814
-149.68,60.343,17.80602
-149.531,60.343,18.01028
-149.381,60.343,18.18719
-149.231,60.343,18.37304
-149.082,60.343,18.55431
-148.932,60.343,18.73676
-148.782,60.343,18.9167
-148.632,60.343,19.12079
-148.483,60.343,19.34706
-148.333,60.343,19.5708
-147.135,60.343,21.10304
-146.536,60.343,21.70989
-146.386,60.343,21.85056
-144.889,60.343,25.2779
-144.739,60.343,25.56041
-144.59,60.343,25.20645
-144.44,60.343,24.16792
-144.29,60.343,22.65213
-144.14,60.343,21.00533
-143.991,60.343,19.14408
-143.841,60.343,17.4695
-143.691,60.343,15.46321
-143.542,60.343,13.32318
-143.392,60.343,11.14805
-143.242,60.343,9.22631
-143.092,60.343,7.48392
-142.943,60.343,6.02138
-142.793,60.343,4.89405
-142.643,60.343,4.20772
-142.493,60.343,3.80969
-142.344,60.343,3.47711
-142.194,60.343,3.10121
-142.044,60.343,2.68286
-141.894,60.343,2.22387
-141.745,60.343,1.84725
-141.595,60.343,1.52955
-141.445,60.343,1.2256
-141.296,60.343,1.01498
-141.146,60.343,0.84871
-150.729,60.417,15.45852
-150.579,60.417,16.23026
-150.429,60.417,16.60576
-150.279,60.417,16.79468
-150.13,60.417,16.97953
-149.98,60.417,17.17054
-149.83,60.417,17.36227
-149.68,60.417,17.55379
-149.531,60.417,17.74276
