Longitude,Latitude,PB_Nreq_Cetin,PB_CSR%
-147.32,62.215,26.298,33.913
-147.152,62.215,25.98,33.168
-142.774,62.215,31.495,47.671
-142.606,62.215,35.634,64.217
-142.269,62.215,37.199,71.943
-141.932,62.215,29.301,40.737
-141.764,62.215,26.803,34.13
-141.595,62.215,25.472,31.107
-141.427,62.215,24.535,29.209
-141.258,62.215,24.111,28.455
-141.09,62.215,23.713,27.743
-152.203,62.284,22.851,26.889
-152.035,62.284,23.414,27.959
-151.866,62.284,23.929,29.025
-151.698,62.284,24.407,29.989
-151.53,62.284,24.787,30.783
-151.361,62.284,25.277,31.898
-151.193,62.284,25.642,32.699
-151.024,62.284,25.942,33.412
-150.856,62.284,26.284,34.237
-150.688,62.284,26.567,34.907
-150.519,62.284,26.731,35.297
-150.351,62.284,26.942,35.85
-150.183,62.284,27.037,36.09
-150.014,62.284,27.138,36.342
-149.846,62.284,27.232,36.582
-149.677,62.284,27.21,36.5
-149.509,62.284,27.251,36.615
-149.341,62.284,27.239,36.562
-149.172,62.284,27.128,36.238
-149.004,62.284,27.065,36.083
-148.836,62.284,27.06,36.032
-148.667,62.284,26.963,35.765
-148.499,62.284,26.833,35.405
-148.33,62.284,26.705,35.037
-148.162,62.284,26.676,34.958
-147.994,62.284,26.546,34.615
-147.825,62.284,26.371,34.156
-147.657,62.284,26.224,33.811
-147.488,62.284,26.021,33.324
-147.32,62.284,25.764,32.689
-147.152,62.284,25.538,32.172
-142.774,62.284,33.147,53.726
-142.437,62.284,39.085,82.712
-142.269,62.284,34.685,60.01
-142.1,62.284,30.887,45.678
-141.932,62.284,28.133,37.534
-141.764,62.284,26.059,32.453
-141.427,62.284,24.042,28.296
-141.258,62.284,23.296,26.894
-141.09,62.284,22.537,25.521
-152.035,62.352,23.115,27.376
-151.866,62.352,23.623,28.336
-151.698,62.352,24.191,29.55
-151.53,62.352,24.577,30.316
-151.361,62.352,24.901,31.043
-151.193,62.352,25.383,32.121
-151.024,62.352,25.66,32.723
-150.856,62.352,25.939,33.406
-150.688,62.352,26.224,34.093
-150.519,62.352,26.444,34.609
-150.351,62.352,26.635,35.083
-150.183,62.352,26.75,35.362
-150.014,62.352,26.853,35.626
-149.846,62.352,26.878,35.679
-149.677,62.352,26.886,35.698
-149.509,62.352,26.942,35.844
-149.341,62.352,26.849,35.576
-149.172,62.352,26.82,35.507
-149.004,62.352,26.783,35.402
-148.836,62.352,26.648,35.022
-148.667,62.352,26.541,34.733
-148.499,62.352,26.497,34.632
-148.33,62.352,26.355,34.254
-148.162,62.352,26.179,33.799
-147.994,62.352,26.106,33.637
-147.825,62.352,25.922,33.16
-147.657,62.352,25.735,32.699
-147.488,62.352,25.556,32.285
-147.32,62.352,25.279,31.656
-142.942,62.352,30.722,45.163
-142.774,62.352,35.606,64.134
-142.437,62.352,36.307,67.558
-142.269,62.352,31.847,48.839
-142.1,62.352,29.301,40.77
-141.932,62.352,27.161,35.058
-141.764,62.352,25.552,31.331
-141.595,62.352,24.145,28.453
-141.427,62.352,22.983,26.283
-141.258,62.352,22.024,24.598
-153.55,62.421,17.523,18.498
-153.382,62.421,18.18,19.378
-152.035,62.421,23.039,27.256
-151.866,62.421,23.538,28.186
-151.698,62.421,23.933,29.021
-151.53,62.421,24.388,29.931
-151.361,62.421,24.831,30.906
-151.193,62.421,25.162,31.647
-151.024,62.421,25.445,32.256
-150.856,62.421,25.807,33.103
-150.688,62.421,25.964,33.497
-150.519,62.421,26.139,33.916
-150.351,62.421,26.449,34.653
-150.183,62.421,26.553,34.898
-150.014,62.421,26.632,35.098
-149.846,62.421,26.718,35.331
-149.677,62.421,26.694,35.251
-149.509,62.421,26.692,35.238
-149.341,62.421,26.727,35.34
-149.172,62.421,26.607,35.016
-149.004,62.421,26.553,34.874
-148.836,62.421,26.434,34.57
-148.667,62.421,26.33,34.304
-148.499,62.421,26.144,33.853
-148.33,62.421,26.022,33.542
-148.162,62.421,25.931,33.296
-147.994,62.421,25.727,32.776
-147.825,62.421,25.518,32.285
-147.657,62.421,25.391,32.002
-147.488,62.421,25.1,31.343
-142.942,62.421,32.766,52.336
-142.437,62.421,33.889,56.68
-142.269,62.421,30.232,43.541
-142.1,62.421,27.746,36.523
-141.932,62.421,26.009,32.383
-141.764,62.421,24.284,28.672
-141.595,62.421,22.916,26.098
-153.718,62.49,16.697,17.454
-153.55,62.49,17.421,18.361
-153.382,62.49,18.119,19.297
-153.213,62.49,18.861,20.332
-153.045,62.49,19.469,21.188
-152.877,62.49,20.12,22.188
-152.035,62.49,22.903,26.977
-151.866,62.49,23.384,27.888
-151.698,62.49,23.843,28.819
-151.53,62.49,24.302,29.769
-151.361,62.49,24.647,30.464
-151.193,62.49,24.985,31.275
-151.024,62.49,25.29,31.918
-150.856,62.49,25.567,32.531
-150.688,62.49,25.853,33.22
-150.519,62.49,25.998,33.592
-150.351,62.49,26.215,34.107
-150.183,62.49,26.361,34.453
-150.014,62.49,26.471,34.733
-149.846,62.49,26.53,34.871
-149.677,62.49,26.5,34.799
-149.509,62.49,26.557,34.946
-149.341,62.49,26.481,34.748
-149.172,62.49,26.457,34.698
-149.004,62.49,26.353,34.435
-148.836,62.49,26.174,33.998
-148.667,62.49,26.054,33.704
-148.499,62.49,25.909,33.335
-148.33,62.49,25.792,33.017
-148.162,62.49,25.588,32.523
-147.994,62.49,25.43,32.159
-147.825,62.49,25.199,31.634
-147.657,62.49,24.966,31.114
-147.488,62.49,24.745,30.588
-143.111,62.49,31.234,46.906
-142.942,62.49,35.107,61.966
-142.1,62.49,26.508,33.478
-141.932,62.49,24.57,29.232
-153.55,62.559,17.278,18.184
-153.382,62.559,17.949,19.07
-153.213,62.559,18.659,20.024
-153.045,62.559,19.375,21.057
-152.877,62.559,19.957,21.944
-152.708,62.559,20.566,22.879
-152.54,62.559,21.212,23.958
-152.371,62.559,21.756,24.868
-152.203,62.559,22.209,25.674
-152.035,62.559,22.757,26.68
-151.866,62.559,23.228,27.592
-151.698,62.559,23.58,28.245
-151.53,62.559,24.032,29.222
-151.361,62.559,24.441,30.04
-151.193,62.559,24.723,30.628
-151.024,62.559,25.048,31.404
-150.856,62.559,25.341,32.037
-150.688,62.559,25.549,32.492
-150.519,62.559,25.727,32.899
-150.351,62.559,25.939,33.445
-150.183,62.559,26.025,33.67
-150.014,62.559,26.136,33.933
-149.846,62.559,26.239,34.191
-149.677,62.559,26.235,34.176
-149.509,62.559,26.217,34.13
-149.341,62.559,26.207,34.127
-149.172,62.559,26.114,33.91
-149.004,62.559,25.997,33.623
-148.836,62.559,25.899,33.368
-148.667,62.559,25.753,32.982
-151.53,62.628,23.907,28.955
-151.361,62.628,24.297,29.749
-151.193,62.628,24.624,30.423
-151.024,62.628,24.894,31.048
-150.856,62.628,25.221,31.776
-150.688,62.628,25.461,32.305
-150.519,62.628,25.647,32.734
-150.351,62.628,25.775,33.025
-150.183,62.628,25.945,33.492
-150.014,62.628,26.007,33.662
-149.846,62.628,26.032,33.721
-151.53,62.628,23.907,28.955
-151.361,62.628,24.297,29.749
-151.193,62.628,24.624,30.423
-151.024,62.628,24.894,31.048
-150.856,62.628,25.221,31.776
-150.688,62.628,25.461,32.305
-150.519,62.628,25.647,32.734
-150.351,62.628,25.775,33.025
-150.183,62.628,25.945,33.492
-150.014,62.628,26.007,33.662
-149.846,62.628,26.032,33.721
-149.677,62.628,26.084,33.862
-149.509,62.628,26.045,33.768
-149.341,62.628,26.032,33.743
-149.172,62.628,25.961,33.567
-149.004,62.628,25.838,33.244
-148.836,62.628,25.729,32.965
-148.667,62.628,25.587,32.639
-148.499,62.628,25.39,32.187
-148.33,62.628,25.189,31.736
-148.162,62.628,24.993,31.311
-147.994,62.628,24.779,30.786
-147.825,62.628,24.53,30.226
-147.657,62.628,24.279,29.692
-143.447,62.628,29.965,42.934
-143.279,62.628,33.026,53.449
-142.606,62.628,31.625,48.195
-142.437,62.628,28.69,39.085
-142.269,62.628,25.883,32.062
-153.213,62.696,18.534,19.845
-153.045,62.696,19.261,20.891
-152.877,62.696,19.885,21.835
-152.708,62.696,20.517,22.81
-152.54,62.696,21.054,23.699
-152.371,62.696,21.655,24.696
-152.203,62.696,22.136,25.565
-152.035,62.696,22.629,26.436
-151.866,62.696,23.061,27.295
-151.698,62.696,23.472,28.052
-151.53,62.696,23.849,28.837
-151.361,62.696,24.196,29.547
-151.193,62.696,24.563,30.296
-151.024,62.696,24.851,30.95
-150.856,62.696,25.097,31.521
-150.688,62.696,25.296,31.949
-150.519,62.696,25.522,32.442
-150.351,62.696,25.707,32.882
-150.183,62.696,25.799,33.106
-150.014,62.696,25.914,33.425
-149.846,62.696,25.94,33.506
-149.677,62.696,25.955,33.558
-149.509,62.696,25.922,33.484
-149.341,62.696,25.857,33.31
-149.172,62.696,25.804,33.182
-149.004,62.696,25.704,32.933
-148.836,62.696,25.536,32.549
-148.667,62.696,25.388,32.218
-148.499,62.696,25.206,31.813
-148.33,62.696,24.988,31.343
-148.162,62.696,24.78,30.83
-147.994,62.696,24.567,30.343
-147.825,62.696,24.292,29.76
-147.657,62.696,24.016,29.196
-143.616,62.696,29.246,40.831
-143.447,62.696,32.47,51.387
-142.774,62.696,31.893,49.172
-142.606,62.696,29.014,40.052
-142.437,62.696,26.456,33.357
-153.045,62.765,19.016,20.554
-152.877,62.765,19.73,21.593
-152.708,62.765,20.311,22.481
-152.54,62.765,20.899,23.428
-152.371,62.765,21.438,24.319
-151.866,62.765,22.902,26.973
-151.698,62.765,23.329,27.773
-151.53,62.765,23.684,28.459
-151.361,62.765,24.051,29.253
-151.193,62.765,24.397,29.938
-151.024,62.765,24.681,30.528
-150.856,62.765,24.923,31.107
-150.688,62.765,25.238,31.808
-150.519,62.765,25.406,32.164
-150.351,62.765,25.596,32.591
-150.183,62.765,25.706,32.866
-150.014,62.765,25.806,33.119
-149.846,62.765,25.8,33.114
-149.677,62.765,25.797,33.125
-149.509,62.765,25.763,33.046
-149.341,62.765,25.715,32.944
-149.172,62.765,25.605,32.697
-149.004,62.765,25.516,32.505
-148.836,62.765,25.372,32.19
-148.667,62.765,25.153,31.716
-148.499,62.765,24.981,31.341
-148.33,62.765,24.772,30.826
-148.162,62.765,24.539,30.303
-147.994,62.765,24.303,29.801
-147.825,62.765,24.046,29.27
-147.657,62.765,23.769,28.656
-143.784,62.765,28.121,37.73
-143.616,62.765,31.19,46.927
-142.942,62.765,32.138,50.108
-142.774,62.765,29.242,40.709
-142.606,62.765,26.798,34.217
-152.708,62.834,20.217,22.333
-152.54,62.834,20.81,23.275
-152.371,62.834,21.393,24.247
-152.203,62.834,21.884,25.1
-151.698,62.834,23.223,27.573
-151.53,62.834,23.64,28.364
-151.361,62.834,23.975,29.09
-151.193,62.834,24.298,29.729
-151.024,62.834,24.659,30.48
-150.856,62.834,24.919,31.069
-150.688,62.834,25.196,31.689
-150.519,62.834,25.444,32.228
-150.351,62.834,25.591,32.547
-150.183,62.834,25.718,32.858
-150.014,62.834,25.782,33.025
-149.846,62.834,25.766,32.992
-149.677,62.834,25.753,33
-149.509,62.834,25.714,32.917
-149.341,62.834,25.611,32.694
-149.172,62.834,25.536,32.528
-149.004,62.834,25.376,32.187
-148.836,62.834,25.246,31.901
-148.667,62.834,25.05,31.489
-148.499,62.834,24.871,31.062
-148.33,62.834,24.676,30.593
-148.162,62.834,24.437,30.078
-147.994,62.834,24.15,29.487
-147.825,62.834,23.902,28.965
-147.657,62.834,23.628,28.342
-144.121,62.834,25.722,31.866
-143.953,62.834,27.507,36.106
-143.784,62.834,29.656,42.065
-143.111,62.834,33.062,53.625
-142.942,62.834,29.793,42.387
-152.54,62.903,20.8,23.267
-152.371,62.903,21.402,24.276
-152.203,62.903,21.933,25.205
-152.035,62.903,22.413,26.051
-151.361,62.903,23.986,29.113
-151.193,62.903,24.35,29.837
-151.024,62.903,24.701,30.551
-150.856,62.903,24.992,31.237
-150.688,62.903,25.325,31.926
-150.519,62.903,25.566,32.442
-150.351,62.903,25.775,32.925
-150.183,62.903,25.898,33.239
-150.014,62.903,25.933,33.354
-149.846,62.903,25.902,33.299
-149.677,62.903,25.835,33.149
-149.509,62.903,25.734,32.928
-149.341,62.903,25.632,32.707
-149.172,62.903,25.532,32.497
-149.004,62.903,25.413,32.231
-148.836,62.903,25.246,31.883
-148.667,62.903,25.043,31.457
-148.499,62.903,24.835,30.96
-148.33,62.903,24.638,30.489
-148.162,62.903,24.389,29.962
-147.994,62.903,24.158,29.472
-147.825,62.903,23.878,28.872
-147.657,62.903,23.591,28.245
-144.458,62.903,24.912,30.181
-144.289,62.903,26.252,33.135
-144.121,62.903,27.646,36.546
-143.953,62.903,29.677,42.217
-143.279,62.903,33.75,56.413
-143.111,62.903,30.986,46.266
-152.371,62.972,21.325,24.13
-152.203,62.972,21.863,25.056
-152.035,62.972,22.35,25.919
-151.866,62.972,22.801,26.75
-151.193,62.972,24.344,29.784
-151.024,62.972,24.751,30.616
-150.856,62.972,25.126,31.448
-150.688,62.972,25.497,32.236
-150.519,62.972,25.827,32.968
-150.351,62.972,26.051,33.517
-150.183,62.972,26.199,33.87
-150.014,62.972,26.168,33.822
-149.846,62.972,26.102,33.687
-149.677,62.972,25.999,33.484
-149.509,62.972,25.873,33.182
-149.341,62.972,25.773,32.949
-149.172,62.972,25.634,32.633
-149.004,62.972,25.471,32.282
-148.836,62.972,25.296,31.908
-148.667,62.972,25.085,31.465
-148.499,62.972,24.922,31.102
-148.33,62.972,24.725,30.6
-148.162,62.972,24.468,30.04
-147.994,62.972,24.212,29.509
-147.825,62.972,23.966,28.99
-144.626,62.972,26.089,32.842
-144.458,62.972,27.445,36.119
-144.289,62.972,29.044,40.486
-143.447,62.972,31.982,49.733
-143.279,62.972,30.605,45.025
-152.203,63.041,21.724,24.791
-152.035,63.041,22.261,25.764
-151.866,63.041,22.718,26.578
-151.698,63.041,23.084,27.291
-150.856,63.041,25.259,31.686
-150.688,63.041,25.745,32.726
-150.519,63.041,26.213,33.814
-150.351,63.041,26.548,34.603
-150.183,63.041,26.663,34.874
-150.014,63.041,26.661,34.877
-149.846,63.041,26.52,34.561
-149.677,63.041,26.382,34.263
-149.509,63.041,26.222,33.896
-149.341,63.041,26.071,33.575
-149.172,63.041,25.926,33.236
-149.004,63.041,25.712,32.72
-148.836,63.041,25.523,32.308
-148.667,63.041,25.282,31.783
-148.499,63.041,25.075,31.328
-148.33,63.041,24.916,30.957
-148.162,63.041,24.699,30.439
-147.994,63.041,24.45,29.883
-147.825,63.041,24.235,29.436
-145.131,63.041,25.525,31.575
-144.963,63.041,26.301,33.346
-144.794,63.041,27.363,35.93
-144.626,63.041,29.135,40.79
-143.784,63.041,32.048,50.168
-143.616,63.041,30.051,43.348
-143.447,63.041,28.711,39.335
-152.035,63.109,22.219,25.692
-151.866,63.109,22.73,26.612
-151.698,63.109,23.142,27.407
-151.53,63.109,23.596,28.255
-150.519,63.109,26.719,34.974
-150.351,63.109,27.253,36.274
-150.183,63.109,27.462,36.795
-150.014,63.109,27.395,36.615
-149.846,63.109,27.24,36.209
-149.677,63.109,27.052,35.78
-149.509,63.109,26.814,35.211
-149.341,63.109,26.633,34.76
-149.172,63.109,26.491,34.438
-149.004,63.109,26.22,33.808
-148.836,63.109,25.981,33.247
-148.667,63.109,25.748,32.691
-148.499,63.109,25.615,32.37
-148.33,63.109,25.443,31.969
-148.162,63.109,25.203,31.421
-147.994,63.109,24.961,30.884
-147.825,63.109,24.749,30.364
-145.468,63.109,26.284,33.313
-145.3,63.109,27.131,35.371
-145.131,63.109,27.909,37.368
-144.963,63.109,29.236,41.061
-144.794,63.109,30.608,45.287
-144.121,63.109,34.065,58.125
-143.953,63.109,30.922,46.313
-143.784,63.109,28.897,39.993
-143.616,63.109,26.954,34.781
-151.866,63.178,22.645,26.441
-151.698,63.178,23.09,27.302
-151.53,63.178,23.531,28.106
-151.361,63.178,24.03,29.142
-150.183,63.178,28.533,39.565
-150.014,63.178,28.47,39.343
-149.846,63.178,28.345,39.006
-149.677,63.178,27.962,38.013
-149.509,63.178,27.752,37.437
-149.341,63.178,27.563,36.939
-149.172,63.178,27.352,36.372
-149.004,63.178,26.95,35.414
-148.836,63.178,26.743,34.898
-148.667,63.178,26.55,34.414
-148.499,63.178,26.364,33.953
-148.33,63.178,26.129,33.387
-148.162,63.178,25.975,33.017
-147.994,63.178,25.771,32.502
-147.825,63.178,25.523,31.926
-145.805,63.178,26.743,34.417
-145.636,63.178,27.851,37.217
-145.468,63.178,28.918,40.127
-145.3,63.178,30.141,43.759
-144.289,63.178,32.891,53.396
-144.121,63.178,30.136,43.783
-143.953,63.178,27.809,37.047
-151.866,63.247,22.524,26.202
-151.698,63.247,23.083,27.298
-151.53,63.247,23.429,27.888
-151.361,63.247,23.907,28.839
-151.193,63.247,24.555,30.134
-149.509,63.247,29.2,41.299
-149.341,63.247,28.988,40.692
-149.172,63.247,28.596,39.484
-149.004,63.247,28.276,38.661
-148.836,63.247,27.931,37.761
-148.667,63.247,27.587,36.818
-148.499,63.247,27.511,36.612
-148.33,63.247,27.333,36.109
-148.162,63.247,27.089,35.517
-147.994,63.247,26.967,35.223
-147.825,63.247,26.738,34.606
-147.657,63.247,26.482,33.975
-147.488,63.247,26.098,33.057
-147.32,63.247,25.791,32.336
-146.31,63.247,26.252,33.236
-146.141,63.247,26.819,34.597
-145.973,63.247,27.839,37.166
-145.805,63.247,29.229,41.004
-145.636,63.247,30.952,46.365
-144.626,63.247,34.612,60.414
-144.458,63.247,31.441,48.067
-144.289,63.247,28.936,40.202
-144.121,63.247,27.067,35.186
-151.866,63.316,22.556,26.28
-151.698,63.316,23.006,27.152
-151.53,63.316,23.483,28.007
-151.361,63.316,23.943,28.926
-151.193,63.316,24.56,30.134
-151.024,63.316,25.117,31.29
-150.856,63.316,25.945,33.122
-148.836,63.316,29.803,42.912
-148.667,63.316,29.37,41.606
-148.499,63.316,29.348,41.53
-148.33,63.316,29.069,40.733
-148.162,63.316,28.804,39.926
-147.994,63.316,28.65,39.457
-147.825,63.316,28.434,38.857
-147.657,63.316,28.08,37.934
-147.488,63.316,27.752,37.033
-147.32,63.316,27.436,36.17
-147.152,63.316,27.374,36
-146.983,63.316,27.424,36.106
-146.815,63.316,27.573,36.483
-146.647,63.316,27.8,37.084
-146.478,63.316,28.187,38.095
-146.31,63.316,28.344,38.489
-146.141,63.316,29.313,41.223
-145.973,63.316,30.758,45.688
-144.963,63.316,34.464,59.683
-144.794,63.316,32.295,51.088
-144.626,63.316,30.412,44.649
-144.458,63.316,28.136,37.977
-151.866,63.385,22.428,26.051
-151.698,63.385,22.958,27.058
-151.53,63.385,23.316,27.692
-151.361,63.385,23.869,28.754
-151.193,63.385,24.426,29.852
-151.024,63.385,24.954,30.936
-150.856,63.385,25.832,32.837
-150.688,63.385,26.764,35.013
-150.519,63.385,27.932,37.991
-150.351,63.385,29.571,42.586
-148.162,63.385,31.56,48.425
-147.994,63.385,31.213,47.275
-147.825,63.385,30.828,45.993
-147.657,63.385,30.447,44.731
-147.488,63.385,30.048,43.477
-147.32,63.385,29.663,42.291
-147.152,63.385,29.628,42.177
-146.983,63.385,29.596,42.065
-146.815,63.385,30.253,44.065
-146.647,63.385,30.643,45.312
-146.478,63.385,31.039,46.626
-146.31,63.385,31.534,48.234
-145.468,63.385,35.643,64.941
-145.3,63.385,34.091,58.078
-145.131,63.385,32.232,50.805
-144.963,63.385,30.392,44.537
-144.794,63.385,28.65,39.354
-151.866,63.453,22.169,25.571
-151.698,63.453,22.776,26.682
-151.53,63.453,23.021,27.123
-151.361,63.453,23.571,28.118
-151.193,63.453,24.154,29.304
-151.024,63.453,24.635,30.194
-150.856,63.453,25.364,31.768
-150.688,63.453,26.2,33.628
-150.519,63.453,27.131,35.841
-150.351,63.453,28.088,38.332
-150.183,63.453,29.05,40.958
-150.014,63.453,30.105,44.027
-149.846,63.453,31.367,48.073
-145.636,63.453,34.552,59.977
-145.468,63.453,31.99,49.911
-145.3,63.453,30.218,43.956
-145.131,63.453,28.605,39.191
-151.866,63.522,22.187,25.627
-151.698,63.522,22.646,26.426
-151.53,63.522,22.99,27.087
-151.361,63.522,23.501,28.013
-151.193,63.522,23.97,28.944
-151.024,63.522,24.395,29.734
-150.856,63.522,25.05,31.126
-150.688,63.522,25.661,32.391
-150.519,63.522,26.319,33.876
-150.351,63.522,26.991,35.504
-150.183,63.522,27.478,36.628
-150.014,63.522,28.077,38.188
-149.846,63.522,28.994,40.692
-149.677,63.522,29.8,42.961
-149.509,63.522,30.858,46.297
-149.341,63.522,31.553,48.532
-149.172,63.522,32.7,52.681
-149.004,63.522,33.93,57.547
-145.973,63.522,34.724,60.714
-145.805,63.522,32.805,52.891
-145.636,63.522,30.949,46.328
-145.468,63.522,28.564,39.059
-151.866,63.591,21.986,25.292
-151.698,63.591,22.398,25.986
-151.53,63.591,22.818,26.742
-151.361,63.591,23.142,27.339
-151.193,63.591,23.566,28.112
-151.024,63.591,24.027,29.038
-150.856,63.591,24.517,29.964
-150.688,63.591,24.958,30.896
-150.519,63.591,25.488,31.994
-150.351,63.591,25.827,32.718
-150.183,63.591,26.255,33.67
-150.014,63.591,26.699,34.683
-149.846,63.591,27.238,35.93
-149.677,63.591,27.806,37.382
-149.509,63.591,28.293,38.613
-149.341,63.591,28.908,40.294
-149.172,63.591,29.692,42.528
-149.004,63.591,30.539,45.128
-148.836,63.591,31.078,46.89
-148.667,63.591,32.079,50.336
-148.499,63.591,32.247,50.903
-148.33,63.591,32.825,53.029
-148.162,63.591,33.314,54.837
-147.994,63.591,33.605,55.995
-147.825,63.591,34.233,58.626
-147.657,63.591,34.881,61.399
-147.488,63.591,35.552,64.429
-147.32,63.591,35.999,66.617
-147.152,63.591,36.031,66.755
-146.983,63.591,36.009,66.657
-146.815,63.591,35.365,63.524
-146.647,63.591,34.323,58.951
-146.478,63.591,33.684,56.288
-146.31,63.591,32.996,53.604
-146.141,63.591,32.284,50.934
-145.973,63.591,30.692,45.452
-145.805,63.591,29.17,40.802
-151.698,63.66,21.902,25.092
-151.53,63.66,22.482,26.12
-151.361,63.66,22.782,26.648
-151.193,63.66,23.034,27.105
-151.024,63.66,23.503,27.972
-150.856,63.66,23.877,28.682
-150.688,63.66,24.267,29.432
-150.519,63.66,24.664,30.23
-150.351,63.66,24.87,30.639
-150.183,63.66,25.104,31.114
-150.014,63.66,25.423,31.753
-149.846,63.66,25.793,32.547
-149.677,63.66,26.184,33.401
-149.509,63.66,26.528,34.147
-149.341,63.66,27.016,35.325
-149.172,63.66,27.574,36.655
-149.004,63.66,27.877,37.43
-148.836,63.66,28.493,39.018
-148.667,63.66,28.982,40.418
-148.499,63.66,29.052,40.583
-148.33,63.66,29.418,41.602
-148.162,63.66,29.786,42.679
-147.994,63.66,30.189,43.876
-147.825,63.66,30.449,44.697
-147.657,63.66,31.107,46.858
-147.488,63.66,31.585,48.419
-147.32,63.66,31.77,49.068
-147.152,63.66,32.015,49.982
-146.983,63.66,31.7,48.805
-146.815,63.66,31.036,46.594
-146.647,63.66,30.267,44.069
-146.478,63.66,29.971,43.183
-146.31,63.66,29.4,41.454
-146.141,63.66,28.817,39.778
-151.698,63.729,21.864,25.055
-151.53,63.729,22.099,25.454
-151.361,63.729,22.439,26.014
-151.193,63.729,22.816,26.703
-151.024,63.729,23.099,27.238
-150.856,63.729,23.357,27.667
-150.688,63.729,23.641,28.202
-150.519,63.729,23.899,28.707
-150.351,63.729,23.975,28.809
-150.183,63.729,24.27,29.404
-150.014,63.729,24.513,29.854
-149.846,63.729,24.737,30.269
-149.677,63.729,24.933,30.681
-149.509,63.729,25.176,31.162
-149.341,63.729,25.481,31.766
-149.172,63.729,25.853,32.568
-149.004,63.729,26.222,33.376
-148.836,63.729,26.492,33.975
-148.667,63.729,26.776,34.644
-148.499,63.729,27.034,35.278
-148.33,63.729,27.295,35.837
-148.162,63.729,27.462,36.235
-147.994,63.729,27.634,36.681
-147.825,63.729,27.869,37.299
-147.657,63.729,28.246,38.267
-147.488,63.729,28.535,39.021
-147.32,63.729,28.7,39.465
-147.152,63.729,28.641,39.286
-146.983,63.729,28.573,39.104
-146.815,63.729,28.353,38.507
-151.53,63.797,21.719,24.774
-151.361,63.797,22.122,25.505
-151.193,63.797,22.369,25.898
-151.024,63.797,22.553,26.205
-150.856,63.797,22.811,26.668
-150.688,63.797,23.068,27.15
-150.519,63.797,23.195,27.374
-150.351,63.797,23.274,27.483
-150.183,63.797,23.426,27.739
-150.014,63.797,23.628,28.098
-149.846,63.797,23.716,28.247
-149.677,63.797,23.898,28.591
-151.361,63.866,21.567,24.497
-151.193,63.866,21.852,24.986
-151.024,63.866,22.097,25.42
-150.856,63.866,22.206,25.578
-150.688,63.866,22.452,26.006
-150.519,63.866,22.548,26.161
-150.351,63.866,22.548,26.12
-150.183,63.866,22.738,26.467
-150.014,63.866,22.869,26.699
-151.024,63.935,21.509,24.378
-150.856,63.935,21.647,24.591
-150.688,63.935,21.868,24.99
-177.923,51.6,37.984,77.47
-176.914,51.6,38.481,80.273
-178.007,51.635,37.729,75.92
-177.923,51.635,37.807,76.394
-176.914,51.635,38.305,79.291
-176.746,51.635,38.287,79.187
-178.091,51.669,37.515,74.63
-178.007,51.669,37.525,74.689
-177.923,51.669,37.62,75.27
-176.914,51.669,38.047,77.897
-176.83,51.669,38.136,78.378
-176.746,51.669,38.156,78.493
-176.662,51.669,38.162,78.518
-178.007,51.704,37.393,73.941
-177.923,51.704,37.416,74.068
-177.839,51.704,37.501,74.583
-176.914,51.704,37.909,77.108
-176.83,51.704,37.904,77.084
-176.746,51.704,37.919,77.17
-176.662,51.704,38.014,77.745
-176.578,51.704,38.019,77.771
-178.007,51.738,37.14,72.659
-177.923,51.738,37.248,73.158
-177.839,51.738,37.266,73.25
-176.83,51.738,37.765,76.248
-176.746,51.738,37.784,76.37
-176.662,51.738,37.783,76.357
-176.578,51.738,37.801,76.467
-176.494,51.738,37.892,77.009
-178.007,51.772,36.938,71.733
-177.923,51.772,37.017,72.121
-177.839,51.772,37.041,72.233
-176.83,51.772,37.56,75.044
-176.746,51.772,37.562,75.044
-176.662,51.772,37.654,75.594
-176.578,51.772,37.677,75.738
-176.494,51.772,37.692,75.823
-178.091,51.807,36.639,70.256
-178.007,51.807,36.735,70.739
-177.923,51.807,36.845,71.294
-177.839,51.807,36.857,71.348
-177.755,51.807,36.9,71.579
-176.914,51.807,37.348,73.802
-176.83,51.807,37.34,73.755
-176.746,51.807,37.449,74.407
-176.662,51.807,37.468,74.513
-176.578,51.807,37.478,74.571
-176.494,51.807,37.571,75.115
-178.176,51.841,36.372,68.973
-178.091,51.841,36.38,69.015
-178.007,51.841,36.486,69.526
-177.923,51.841,36.538,69.778
-177.839,51.841,36.536,69.778
-177.755,51.841,36.658,70.385
-177.671,51.841,36.768,70.923
-176.746,51.841,37.212,73.101
-176.662,51.841,37.231,73.193
-176.578,51.841,37.252,73.284
-176.494,51.841,37.33,73.709
-178.176,51.876,36.048,67.488
-178.091,51.876,36.052,67.508
-178.007,51.876,36.173,68.061
-177.923,51.876,36.289,68.612
-176.662,51.876,37.015,72.233
-176.578,51.876,37.032,72.311
-178.091,51.91,35.879,66.657
-178.007,51.91,35.953,67.04
-177.923,51.91,35.998,67.288
-176.746,51.91,36.725,70.793
-176.662,51.91,36.795,71.141
-176.578,51.91,36.839,71.37
-176.746,51.944,36.485,69.631
-176.662,51.944,36.48,69.61
-176.578,51.944,36.608,70.224
-176.662,51.979,36.26,68.592
-176.578,51.979,36.274,68.653
-175.317,52.013,36.999,72.11
-175.233,52.013,36.999,72.099
-175.148,52.013,37.101,72.547
-175.064,52.013,37.158,72.784
