Lon,Lat,D (m)
-115.46,48.289,0.00567
-115.276,48.289,0.00743
-115.091,48.289,0.00987
-114.907,48.289,0.01252
-114.723,48.289,0.01556
-114.539,48.289,0.01857
-114.354,48.289,0.02092
-114.17,48.289,0.02199
-113.986,48.289,0.02142
-113.801,48.289,0.01926
-113.617,48.289,0.01616
-113.433,48.289,0.0128
-113.249,48.289,0.00974
-113.064,48.289,0.00688
-112.88,48.289,0.00474
-112.696,48.289,0.00314
-112.511,48.289,0.00207
-112.327,48.289,0.0014
-116.013,48.427,0.00256
-115.829,48.427,0.00306
-115.644,48.427,0.00375
-115.46,48.427,0.00471
-115.276,48.427,0.00599
-115.091,48.427,0.0076
-114.907,48.427,0.00955
-114.723,48.427,0.01146
-114.539,48.427,0.01325
-114.354,48.427,0.01464
-114.17,48.427,0.01527
-113.986,48.427,0.01495
-113.801,48.427,0.01369
-113.617,48.427,0.01181
-113.433,48.427,0.00964
-113.249,48.427,0.00733
-113.064,48.427,0.00537
-112.88,48.427,0.00378
-112.696,48.427,0.00257
-112.511,48.427,0.00175
-112.327,48.427,0.00122
-112.143,48.427,0.00082
-115.829,48.565,0.00267
-115.644,48.565,0.00318
-115.46,48.565,0.00388
-115.276,48.565,0.00477
-115.091,48.565,0.00582
-114.907,48.565,0.00697
-114.723,48.565,0.00818
-114.539,48.565,0.00932
-114.354,48.565,0.01016
-114.17,48.565,0.01049
-113.986,48.565,0.01029
-113.801,48.565,0.00951
-113.617,48.565,0.00826
-113.433,48.565,0.00682
-113.249,48.565,0.00538
-113.064,48.565,0.00404
-112.88,48.565,0.0029
-112.696,48.565,0.00205
-112.511,48.565,0.00145
-112.327,48.565,0.00103
-112.143,48.565,0.00069
-111.958,48.565,0.00045
-115.46,48.703,0.00324
-115.276,48.703,0.00385
-115.091,48.703,0.00455
-114.907,48.703,0.00526
-114.723,48.703,0.00596
-114.539,48.703,0.00657
-114.354,48.703,0.00702
-114.17,48.703,0.0072
-113.986,48.703,0.00704
-113.801,48.703,0.00655
-113.617,48.703,0.0058
-113.433,48.703,0.00489
-113.249,48.703,0.00392
-113.064,48.703,0.00296
-112.88,48.703,0.00219
-112.696,48.703,0.0016
-112.511,48.703,0.00117
-112.327,48.703,0.00083
-112.143,48.703,0.00056
-111.958,48.703,0.00038
-115.276,48.841,0.00316
-115.091,48.841,0.00362
-114.907,48.841,0.00409
-114.723,48.841,0.00453
-114.539,48.841,0.0049
-114.354,48.841,0.00516
-114.17,48.841,0.00523
-113.986,48.841,0.00509
-113.801,48.841,0.00473
-113.617,48.841,0.0042
-113.433,48.841,0.00354
-113.249,48.841,0.00283
-113.064,48.841,0.00216
-112.88,48.841,0.00164
-112.696,48.841,0.00124
-112.511,48.841,0.00092
-112.327,48.841,0.00064
-112.143,48.841,0.00044
-111.958,48.841,0.00031
-114.907,48.979,0.00332
-114.723,48.979,0.00362
-114.539,48.979,0.00388
-114.354,48.979,0.00405
-114.17,48.979,0.00408
-113.986,48.979,0.00394
-113.801,48.979,0.00362
-113.617,48.979,0.00318
-113.433,48.979,0.00264
-113.249,48.979,0.00208
-113.064,48.979,0.00161
-112.88,48.979,0.00125
-112.696,48.979,0.00096
-112.511,48.979,0.00069
-112.327,48.979,0.00049
-112.143,48.979,0.00035
-106.514,44.727,0.00006
-106.268,44.727,0.00005
-109.711,44.911,0.01086
-109.465,44.911,0.00522
-109.219,44.911,0.00269
-108.973,44.911,0.00147
-108.727,44.911,0.00075
-108.482,44.911,0.0004
-108.236,44.911,0.00025
-107.99,44.911,0.00016
-107.744,44.911,0.0001
-107.498,44.911,0.00006
-107.252,44.911,0.00005
-107.006,44.911,0.00004
-106.76,44.911,0.00004
-106.514,44.911,0.00004
-106.268,44.911,0.00004
-106.022,44.911,0.00003
-105.777,44.911,0.00003
-105.531,44.911,0.00002
-113.646,45.094,0.01409
-109.957,45.094,0.01359
-109.711,45.094,0.00741
-109.465,45.094,0.0038
-109.219,45.094,0.00203
-108.973,45.094,0.00113
-108.727,45.094,0.00058
-108.482,45.094,0.00033
-108.236,45.094,0.00021
-107.99,45.094,0.00013
-107.744,45.094,0.00007
-107.498,45.094,0.00005
-107.252,45.094,0.00004
-107.006,45.094,0.00003
-106.76,45.094,0.00003
-106.514,45.094,0.00003
-106.268,45.094,0.00003
-106.022,45.094,0.00002
-105.777,45.094,0.00002
-105.531,45.094,0.00002
-114.629,45.278,0.00646
-114.383,45.278,0.00722
-114.137,45.278,0.00765
-113.891,45.278,0.0079
-113.646,45.278,0.00849
-113.4,45.278,0.01031
-113.154,45.278,0.0135
-110.203,45.278,0.01556
-109.957,45.278,0.00911
-109.711,45.278,0.00491
-109.465,45.278,0.00266
-109.219,45.278,0.00146
-108.973,45.278,0.00081
-108.727,45.278,0.00044
-108.482,45.278,0.00025
-108.236,45.278,0.00016
-107.99,45.278,0.00009
-107.744,45.278,0.00005
-107.498,45.278,0.00003
-107.252,45.278,0.00003
-107.006,45.278,0.00002
-106.76,45.278,0.00002
-106.514,45.278,0.00002
-106.268,45.278,0.00002
-106.022,45.278,0.00002
-105.777,45.278,0.00001
-114.875,45.462,0.00342
-114.629,45.462,0.00382
-114.383,45.462,0.00416
-114.137,45.462,0.00443
-113.891,45.462,0.00473
-113.646,45.462,0.00528
-113.4,45.462,0.00639
-113.154,45.462,0.00854
-112.908,45.462,0.01198
-110.449,45.462,0.0163
-110.203,45.462,0.01017
-109.957,45.462,0.00591
-109.711,45.462,0.00328
-109.465,45.462,0.00182
-109.219,45.462,0.00103
-108.973,45.462,0.00055
-108.727,45.462,0.00031
-108.482,45.462,0.00019
-108.236,45.462,0.00011
-107.99,45.462,0.00007
-114.875,45.646,0.00231
-114.629,45.646,0.00253
-114.383,45.646,0.00273
-114.137,45.646,0.00293
-113.891,45.646,0.00321
-113.646,45.646,0.00363
-113.4,45.646,0.00444
-113.154,45.646,0.00584
-112.908,45.646,0.00812
-112.662,45.646,0.01143
-110.449,45.646,0.01143
-110.203,45.646,0.00686
-109.957,45.646,0.00393
-109.711,45.646,0.00221
-109.465,45.646,0.00126
-109.219,45.646,0.0007
-108.973,45.646,0.00039
-114.875,45.83,0.00177
-114.629,45.83,0.00191
-114.383,45.83,0.00207
-114.137,45.83,0.00225
-113.891,45.83,0.00248
-113.646,45.83,0.00283
-113.4,45.83,0.00342
-113.154,45.83,0.00441
-112.908,45.83,0.00601
-112.662,45.83,0.00855
-112.416,45.83,0.01229
-110.695,45.83,0.0147
-110.449,45.83,0.00888
-110.203,45.83,0.00495
-109.957,45.83,0.00275
-109.711,45.83,0.00156
-109.465,45.83,0.00089
-109.219,45.83,0.00049
-114.875,46.014,0.00154
-114.629,46.014,0.00168
-114.383,46.014,0.00184
-114.137,46.014,0.00204
-113.891,46.014,0.00229
-113.646,46.014,0.00261
-113.4,46.014,0.00307
-113.154,46.014,0.00377
-112.908,46.014,0.00493
-112.662,46.014,0.00688
-112.416,46.014,0.01026
-110.695,46.014,0.01272
-110.449,46.014,0.00716
-110.203,46.014,0.00375
-109.957,46.014,0.00204
-109.711,46.014,0.00116
-109.465,46.014,0.00063
-114.875,46.197,0.00154
-114.629,46.197,0.00172
-114.383,46.197,0.00196
-114.137,46.197,0.00225
-113.891,46.197,0.00259
-113.646,46.197,0.00296
-113.4,46.197,0.00338
-113.154,46.197,0.00389
-112.908,46.197,0.00471
-112.662,46.197,0.00621
-112.416,46.197,0.00909
-110.695,46.197,0.01074
-110.449,46.197,0.0056
-110.203,46.197,0.00286
-109.957,46.197,0.00156
-109.711,46.197,0.00087
-109.465,46.197,0.00046
-114.629,46.381,0.00203
-114.383,46.381,0.00241
-114.137,46.381,0.00288
-113.891,46.381,0.00344
-113.646,46.381,0.00399
-113.4,46.381,0.00446
-113.154,46.381,0.00481
-112.908,46.381,0.00528
-112.662,46.381,0.00629
-112.416,46.381,0.00848
-110.941,46.381,0.01274
-110.695,46.381,0.00778
-110.449,46.381,0.00402
-110.203,46.381,0.00211
-109.957,46.381,0.00119
-109.711,46.381,0.00063
-114.875,46.565,0.00211
-114.629,46.565,0.00257
-114.383,46.565,0.00318
-114.137,46.565,0.00403
-113.891,46.565,0.00502
-113.646,46.565,0.00592
-113.4,46.565,0.00657
-113.154,46.565,0.00675
-112.908,46.565,0.00667
-112.662,46.565,0.00695
-111.186,46.565,0.0116
-110.941,46.565,0.00829
-110.695,46.565,0.00493
-110.449,46.565,0.0027
-110.203,46.565,0.00152
-109.957,46.565,0.00087
-109.711,46.565,0.00044
-115.121,46.749,0.00221
-114.875,46.749,0.0027
-114.629,46.749,0.00348
-114.383,46.749,0.00457
-114.137,46.749,0.00607
-113.891,46.749,0.00784
-113.646,46.749,0.00936
-111.678,46.749,0.00868
-111.432,46.749,0.00809
-111.186,46.749,0.00663
-110.941,46.749,0.00473
-110.695,46.749,0.00294
-110.449,46.749,0.00175
-110.203,46.749,0.00107
-109.957,46.749,0.00056
-115.367,46.932,0.00235
-115.121,46.932,0.00289
-114.875,46.932,0.00368
-114.629,46.932,0.00497
-114.383,46.932,0.00669
-114.137,46.932,0.00889
-113.891,46.932,0.01165
-112.416,46.932,0.00723
-112.17,46.932,0.00634
-111.924,46.932,0.00585
-111.678,46.932,0.00533
-111.432,46.932,0.00455
-111.186,46.932,0.00358
-110.941,46.932,0.00255
-110.695,46.932,0.00169
-110.449,46.932,0.0011
-110.203,46.932,0.00063
-109.957,46.932,0.00035
-115.613,47.116,0.00253
-115.367,47.116,0.00315
-115.121,47.116,0.004
-114.875,47.116,0.00531
-114.629,47.116,0.00747
-114.383,47.116,0.0101
-114.137,47.116,0.01328
-112.416,47.116,0.00653
-112.17,47.116,0.00491
-111.924,47.116,0.00395
-111.678,47.116,0.00317
-111.432,47.116,0.00246
-111.186,47.116,0.00186
-110.941,47.116,0.00136
-110.695,47.116,0.00096
-110.449,47.116,0.0006
-110.203,47.116,0.00036
-115.859,47.3,0.00266
-115.613,47.3,0.00333
-115.367,47.3,0.00438
-115.121,47.3,0.00588
-114.875,47.3,0.00813
-114.629,47.3,0.01141
-114.383,47.3,0.01534
-112.662,47.3,0.0089
-112.416,47.3,0.00556
-112.17,47.3,0.00369
-111.924,47.3,0.00258
-111.678,47.3,0.00187
-111.432,47.3,0.00138
-111.186,47.3,0.00104
-110.941,47.3,0.00074
-110.695,47.3,0.0005
-110.449,47.3,0.00033
-115.613,47.484,0.00435
-115.367,47.484,0.0064
-115.121,47.484,0.00939
-112.662,47.484,0.00759
-112.416,47.484,0.0045
-112.17,47.484,0.00274
-111.924,47.484,0.00176
-111.678,47.484,0.00121
-111.432,47.484,0.00085
-111.186,47.484,0.00058
-110.941,47.484,0.0004
-112.908,47.668,0.01034
-112.662,47.668,0.00614
-112.416,47.668,0.00353
-112.17,47.668,0.00205
-111.924,47.668,0.00128
-111.678,47.668,0.00082
-111.432,47.668,0.00052
-116.105,47.852,0.0031
-112.908,47.852,0.00858
-112.662,47.852,0.00495
-112.416,47.852,0.00277
-112.17,47.852,0.00159
-111.924,47.852,0.001
-111.678,47.852,0.00057
-116.351,48.035,0.00248
-116.105,48.035,0.00302
-115.859,48.035,0.00399
-112.908,48.035,0.00699
-112.662,48.035,0.00399
-112.416,48.035,0.00221
-112.17,48.035,0.0013
-111.924,48.035,0.00076
-111.678,48.035,0.00043
-111.432,48.035,0.00026
-116.351,48.219,0.00228
-116.105,48.219,0.00276
-115.859,48.219,0.00358
-115.613,48.219,0.00495
-115.367,48.219,0.00709
-112.908,48.219,0.00556
-112.662,48.219,0.00318
-112.416,48.219,0.00182
-112.17,48.219,0.00109
-111.924,48.219,0.00061
-111.678,48.219,0.00035
-111.432,48.219,0.00022
-111.186,48.219,0.00014
-104.793,48.219,0.00001
-104.547,48.219,0.00001
-104.301,48.219,0.00001
-104.055,48.219,0.00001
-103.809,48.219,0.00001
-116.351,48.403,0.00203
-116.105,48.403,0.00241
-115.859,48.403,0.00304
-115.613,48.403,0.00401
-115.367,48.403,0.00553
-115.121,48.403,0.00768
-112.908,48.403,0.00418
-112.662,48.403,0.00248
-112.416,48.403,0.00149
-112.17,48.403,0.0009
-111.924,48.403,0.00051
-111.678,48.403,0.00029
-111.432,48.403,0.00018
-111.186,48.403,0.00011
-105.285,48.403,0.00001
-105.039,48.403,0.00001
-104.793,48.403,0.00002
-104.547,48.403,0.00002
-104.301,48.403,0.00002
-104.055,48.403,0.00002
-103.809,48.403,0.00001
-116.351,48.587,0.00181
-116.105,48.587,0.00211
-115.859,48.587,0.00255
-115.613,48.587,0.00321
-115.367,48.587,0.00417
-115.121,48.587,0.00543
-114.875,48.587,0.00686
-114.629,48.587,0.00832
-114.383,48.587,0.00949
-112.908,48.587,0.00293
-112.662,48.587,0.00185
-112.416,48.587,0.00118
-112.17,48.587,0.00071
-111.924,48.587,0.00041
-111.678,48.587,0.00024
-111.432,48.587,0.00015
-111.186,48.587,0.00009
-110.941,48.587,0.00006
-105.531,48.587,0.00001
-105.285,48.587,0.00002
-105.039,48.587,0.00002
-104.793,48.587,0.00002
-104.547,48.587,0.00002
-104.301,48.587,0.00002
-104.055,48.587,0.00002
-103.809,48.587,0.00002
-116.351,48.77,0.00164
-116.105,48.77,0.00187
-115.859,48.77,0.00218
-115.613,48.77,0.00263
-115.367,48.77,0.00323
-115.121,48.77,0.00395
-114.875,48.77,0.00472
-114.629,48.77,0.00543
-114.383,48.77,0.00595
-114.137,48.77,0.00609
-112.662,48.77,0.00134
-112.416,48.77,0.00088
-112.17,48.77,0.00053
-111.924,48.77,0.00032
-111.678,48.77,0.00019
-111.432,48.77,0.00012
-111.186,48.77,0.00007
-105.531,48.77,0.00001
-105.285,48.77,0.00002
-105.039,48.77,0.00002
-104.793,48.77,0.00002
-104.547,48.77,0.00003
-104.301,48.77,0.00003
-104.055,48.77,0.00002
-103.809,48.77,0.00002
-116.351,48.954,0.00154
-116.105,48.954,0.00169
-115.859,48.954,0.00191
-115.613,48.954,0.00221
-115.367,48.954,0.00258
-115.121,48.954,0.00302
-114.875,48.954,0.00348
-114.629,48.954,0.0039
-114.383,48.954,0.00419
-114.137,48.954,0.00423
-112.662,48.954,0.00096
-112.416,48.954,0.00061
-112.17,48.954,0.00038
-111.924,48.954,0.00024
-111.678,48.954,0.00015
-111.432,48.954,0.00009
-111.186,48.954,0.00006
-105.531,48.954,0.00001
-105.285,48.954,0.00002
-105.039,48.954,0.00002
-104.793,48.954,0.00003
-104.547,48.954,0.00003
-104.301,48.954,0.00003
-104.055,48.954,0.00003
-103.809,48.954,0.00002
-108.765,45.135,0.0006
-108.395,45.135,0.00026
-108.026,45.135,0.00013
-107.656,45.135,0.00006
-107.287,45.135,0.00003
-106.918,45.135,0.00003
-106.548,45.135,0.00003
-106.179,45.135,0.00002
-105.809,45.135,0.00002
-105.44,45.135,0.00001
-105.07,45.135,0.00001
-104.701,45.135,0.00001
-104.331,45.135,0
-103.962,45.135,0
-109.504,45.411,0.00223
-109.134,45.411,0.00092
-108.765,45.411,0.00038
-108.395,45.411,0.00017
-108.026,45.411,0.00008
-107.656,45.411,0.00004
-107.287,45.411,0.00002
-106.918,45.411,0.00002
-106.548,45.411,0.00002
-106.179,45.411,0.00001
-105.809,45.411,0.00001
-105.44,45.411,0.00001
-105.07,45.411,0.00001
-104.701,45.411,0
-104.331,45.411,0
-109.873,45.686,0.00297
-109.504,45.686,0.00127
-109.134,45.686,0.00052
-108.765,45.686,0.00023
-108.395,45.686,0.00011
-108.026,45.686,0.00005
-107.656,45.686,0.00002
-107.287,45.686,0.00001
-106.918,45.686,0.00001
-106.548,45.686,0.00001
-106.179,45.686,0.00001
-105.809,45.686,0.00001
-105.44,45.686,0.00001
-105.07,45.686,0
-104.701,45.686,0
-109.873,45.962,0.00181
-109.504,45.962,0.00077
-109.134,45.962,0.00032
-108.765,45.962,0.00014
-108.395,45.962,0.00007
-108.026,45.962,0.00003
-107.656,45.962,0.00001
-107.287,45.962,0.00001
-106.918,45.962,0.00001
-106.548,45.962,0.00001
-106.179,45.962,0
-105.809,45.962,0
-105.44,45.962,0
-105.07,45.962,0
-110.243,46.237,0.00298
-109.873,46.237,0.00122
-109.504,46.237,0.00047
-109.134,46.237,0.0002
-108.765,46.237,0.0001
-108.395,46.237,0.00005
-108.026,46.237,0.00002
-107.656,46.237,0.00001
-107.287,46.237,0
-106.918,46.237,0
-106.548,46.237,0
-106.179,46.237,0
-105.809,46.237,0
-110.243,46.513,0.00183
-109.873,46.513,0.00077
-109.504,46.513,0.00029
-109.134,46.513,0.00013
-108.765,46.513,0.00007
-110.612,46.788,0.00221
-110.243,46.788,0.00106
-109.873,46.788,0.00041
-109.504,46.788,0.00018
-109.134,46.788,0.00009
-110.981,47.064,0.00171
-110.612,47.064,0.00099
-110.243,47.064,0.00046
-109.873,47.064,0.00021
-109.504,47.064,0.00011
-109.134,47.064,0.00006
-111.72,47.339,0.00178
-111.351,47.339,0.00113
-110.981,47.339,0.00068
-110.612,47.339,0.00038
-110.243,47.339,0.00021
-109.873,47.339,0.00011
-109.504,47.339,0.00007
-111.72,47.615,0.00101
-111.351,47.615,0.00051
-110.981,47.615,0.00029
-110.612,47.615,0.00017
-110.243,47.615,0.0001
-109.873,47.615,0.00006
-105.809,47.615,0
-105.44,47.615,0
-105.07,47.615,0
-104.701,47.615,0
-104.331,47.615,0
-103.962,47.615,0
-111.72,47.89,0.00058
-111.351,47.89,0.00028
-110.981,47.89,0.00016
-110.612,47.89,0.0001
-110.243,47.89,0.00006
-106.179,47.89,0
-105.809,47.89,0
-105.44,47.89,0.00001
-105.07,47.89,0.00001
-104.701,47.89,0.00001
-104.331,47.89,0.00001
-103.962,47.89,0.00001
-111.72,48.166,0.00041
-111.351,48.166,0.0002
-110.981,48.166,0.00011
-110.612,48.166,0.00006
-110.243,48.166,0.00003
-106.179,48.166,0
-105.809,48.166,0.00001
-105.44,48.166,0.00001
-105.07,48.166,0.00001
-104.701,48.166,0.00001
-104.331,48.166,0.00001
-103.962,48.166,0.00001
-111.72,48.441,0.00031
-111.351,48.441,0.00015
-110.981,48.441,0.00008
-110.612,48.441,0.00004
-110.243,48.441,0.00002
-106.548,48.441,0
-106.179,48.441,0
-105.809,48.441,0.00001
-105.44,48.441,0.00001
-105.07,48.441,0.00002
-104.701,48.441,0.00002
-104.331,48.441,0.00002
-103.962,48.441,0.00002
-111.72,48.717,0.00023
-111.351,48.717,0.00011
-110.981,48.717,0.00005
-110.612,48.717,0.00002
-110.243,48.717,0.00001
-106.548,48.717,0
-106.179,48.717,0.00001
-105.809,48.717,0.00001
-105.44,48.717,0.00001
-105.07,48.717,0.00002
-104.701,48.717,0.00002
-104.219,45.01,0.00001
-103.726,45.01,0
-104.712,45.377,0
-104.219,45.377,0
-103.726,45.377,0
-105.699,45.744,0.00001
-105.206,45.744,0
-104.712,45.744,0
-104.219,45.744,0
-103.726,45.744,0
-108.659,46.111,0.00009
-108.166,46.111,0.00004
-107.673,46.111,0.00001
-107.179,46.111,0
-106.686,46.111,0
-106.192,46.111,0
-105.699,46.111,0
-105.206,46.111,0
-104.712,46.111,0
-104.219,46.111,0
-103.726,46.111,0
-109.153,46.478,0.00014
-108.659,46.478,0.00006
-108.166,46.478,0.00002
-107.673,46.478,0
-107.179,46.478,0
-106.686,46.478,0
-106.192,46.478,0
-105.699,46.478,0
-105.206,46.478,0
-104.712,46.478,0
-104.219,46.478,0
-103.726,46.478,0
-109.646,46.845,0.00021
-109.153,46.845,0.00009
-108.659,46.845,0.00004
-108.166,46.845,0.00001
-107.673,46.845,0
-107.179,46.845,0
-106.686,46.845,0
-106.192,46.845,0
-105.699,46.845,0
-105.206,46.845,0
-104.712,46.845,0
-104.219,46.845,0
-103.726,46.845,0
-109.646,47.212,0.00011
-109.153,47.212,0.00005
-108.659,47.212,0.00001
-108.166,47.212,0
-107.673,47.212,0
-107.179,47.212,0
-106.686,47.212,0
-106.192,47.212,0
-105.699,47.212,0
-105.206,47.212,0
-104.712,47.212,0
-104.219,47.212,0
-103.726,47.212,0
-110.139,47.579,0.0001
-109.646,47.579,0.00005
-109.153,47.579,0.00002
-108.659,47.579,0
-108.166,47.579,0
-107.673,47.579,0
-107.179,47.579,0
-106.686,47.579,0
-106.192,47.579,0
-105.699,47.579,0
-105.206,47.579,0
-104.712,47.579,0
-104.219,47.579,0
-103.726,47.579,0
-110.633,47.947,0.00009
-110.139,47.947,0.00005
-109.646,47.947,0.00002
-109.153,47.947,0.00001
-108.659,47.947,0
-108.166,47.947,0
-107.673,47.947,0
-107.179,47.947,0
-106.686,47.947,0
-106.192,47.947,0
-105.699,47.947,0
-105.206,47.947,0.00001
-104.712,47.947,0.00001
-104.219,47.947,0.00001
-110.633,48.314,0.00005
-110.139,48.314,0.00002
-109.646,48.314,0.00001
-109.153,48.314,0
-108.659,48.314,0
-108.166,48.314,0
-107.673,48.314,0
-107.179,48.314,0
-106.686,48.314,0
-106.192,48.314,0
-105.699,48.314,0.00001
-110.633,48.681,0.00003
-110.139,48.681,0.00001
-109.646,48.681,0
-109.153,48.681,0
-108.659,48.681,0
-108.166,48.681,0
-107.673,48.681,0
-107.179,48.681,0
-106.686,48.681,0
-106.192,48.681,0.00001
-105.047,44.858,0.00001
-104.678,44.87,0.00001
-104.226,44.846,0.00001
-110.987,48.961,0.00004
-110.631,48.958,0.00002
-111.312,48.982,0.00007
-111.542,48.979,0.00011
-111.086,48.977,0.00004
-110.829,48.978,0.00002
-110.496,48.98,0.00001
-110.263,48.938,0.00001
-110.369,48.98,0.00001
-110.098,48.977,0.00001
-111.809,48.984,0.00018
-112.026,48.987,0.00027
-109.167,48.998,0
-108.664,48.997,0
-108.163,48.996,0
-107.667,48.996,0
-107.192,48.995,0
-106.729,48.994,0
-106.561,48.994,0
-106.189,48.99,0.00001
-105.814,48.989,0.00001
-105.532,48.99,0.00001
-105.286,48.99,0.00002
-105.04,48.99,0.00002
-104.79,48.989,0.00003
-104.546,48.99,0.00003
-104.297,48.992,0.00003
-104.063,48.989,0.00003
-109.66,48.991,0
-109.954,48.99,0
-110.343,48.99,0.00001
-110.53,48.99,0.00001
-110.712,48.99,0.00002
-110.907,48.99,0.00003
-111.191,48.99,0.00005
-111.465,48.992,0.00009
-111.684,48.994,0.00014
-111.903,48.995,0.00021
-112.092,48.995,0.0003
-112.251,48.995,0.00041
-112.414,48.994,0.00056
-112.619,48.995,0.00081
-112.789,48.995,0.00107
-112.969,48.995,0.00136
-113.145,48.995,0.00174
-113.342,48.996,0.00228
-113.527,48.996,0.00283
-113.701,48.995,0.0033
-113.903,48.995,0.00372
-114.063,48.995,0.00392
-114.257,48.995,0.00399
-114.441,48.995,0.0039
-114.616,48.994,0.00371
-114.805,48.994,0.00342
-115.018,48.995,0.00305
-115.221,48.994,0.00271
-115.497,48.995,0.00229
-115.727,48.995,0.002
-115.959,48.994,0.00177
-116.063,48.994,0.00169
-112.027,42.019,0.07126
-111.902,42.019,0.07283
-111.777,42.019,0.06688
-111.652,42.019,0.06292
-111.527,42.019,0.06796
-111.403,42.019,0.08511
-111.278,42.019,0.11817
-111.153,42.019,0.17161
-112.027,42.106,0.05976
-111.902,42.106,0.06412
-111.777,42.106,0.06337
-111.652,42.106,0.06265
-111.527,42.106,0.07083
-111.403,42.106,0.09066
-111.278,42.106,0.12487
-111.153,42.106,0.17684
-112.027,42.192,0.05284
-111.902,42.192,0.05658
-111.777,42.192,0.05764
-111.652,42.192,0.06167
-111.527,42.192,0.07494
-111.403,42.192,0.09518
-111.278,42.192,0.13698
-111.153,42.192,0.19019
-112.027,42.279,0.04425
-111.902,42.279,0.04798
-111.777,42.279,0.0522
-111.652,42.279,0.06051
-111.527,42.279,0.07547
-111.403,42.279,0.09829
-111.278,42.279,0.12965
-111.153,42.279,0.16406
-112.277,42.366,0.02614
-112.152,42.366,0.03115
-112.027,42.366,0.03676
-111.902,42.366,0.0413
-111.777,42.366,0.04846
-111.652,42.366,0.06129
-111.527,42.366,0.07672
-111.403,42.366,0.10016
-111.278,42.366,0.12914
-111.153,42.366,0.15924
-112.277,42.452,0.023
-112.152,42.452,0.02737
-112.027,42.452,0.03241
-111.902,42.452,0.03841
-111.777,42.452,0.04731
-111.652,42.452,0.06032
-111.527,42.452,0.0789
-111.403,42.452,0.10137
-111.278,42.452,0.13074
-111.153,42.452,0.16793
-112.402,42.539,0.01714
-112.277,42.539,0.02061
-112.152,42.539,0.02496
-112.027,42.539,0.03019
-111.902,42.539,0.03698
-111.777,42.539,0.04626
-111.652,42.539,0.05969
-111.527,42.539,0.07994
-111.403,42.539,0.10255
-111.278,42.539,0.13282
-111.153,42.539,0.16846
-112.277,42.626,0.0187
-112.152,42.626,0.02299
-112.027,42.626,0.02844
-111.902,42.626,0.03563
-111.777,42.626,0.04545
-111.652,42.626,0.05887
-111.527,42.626,0.07739
-111.403,42.626,0.10193
-111.278,42.626,0.13422
-111.153,42.626,0.1874
-112.402,42.712,0.01392
-112.277,42.712,0.01716
-112.152,42.712,0.02132
-112.027,42.712,0.02677
-111.902,42.712,0.03401
-111.777,42.712,0.04459
-111.652,42.712,0.05838
-111.527,42.712,0.07597
-111.403,42.712,0.10104
-111.278,42.712,0.1344
-111.153,42.712,0.18497
-112.402,42.799,0.01251
-112.277,42.799,0.01576
-112.152,42.799,0.01981
-112.027,42.799,0.02506
-111.902,42.799,0.03196
-111.777,42.799,0.04175
-111.652,42.799,0.05513
-111.527,42.799,0.07367
-111.403,42.799,0.09629
-111.278,42.799,0.12698
-111.153,42.799,0.17096
-112.901,42.886,0.00337
-112.402,42.886,0.01118
-112.277,42.886,0.01453
-112.152,42.886,0.01839
-112.027,42.886,0.02338
-111.902,42.886,0.03036
-111.777,42.886,0.03991
-111.652,42.886,0.05353
-111.527,42.886,0.07014
-111.403,42.886,0.09305
-111.278,42.886,0.12171
-111.153,42.886,0.16275
-112.901,42.973,0.00295
-112.776,42.973,0.00382
-112.651,42.973,0.00508
-112.527,42.973,0.00692
-112.402,42.973,0.00979
-112.277,42.973,0.01319
-112.152,42.973,0.01703
-112.027,42.973,0.02176
-111.902,42.973,0.02803
-111.777,42.973,0.03719
-111.652,42.973,0.05075
-111.527,42.973,0.06612
-111.403,42.973,0.08875
-111.278,42.973,0.11316
-111.153,42.973,0.15331
-112.901,43.059,0.0027
-112.776,43.059,0.00341
-112.651,43.059,0.00445
-112.527,43.059,0.00598
-112.402,43.059,0.00842
-112.277,43.059,0.01189
-112.152,43.059,0.01566
-112.027,43.059,0.02015
-111.902,43.059,0.02582
-111.777,43.059,0.03396
-111.652,43.059,0.04618
-111.527,43.059,0.06051
-111.403,43.059,0.07864
-111.278,43.059,0.10094
-111.153,43.059,0.13005
-116.273,43.146,0.00159
-116.148,43.146,0.00163
-116.024,43.146,0.00168
-112.901,43.146,0.00261
-112.776,43.146,0.00318
-112.651,43.146,0.00402
-112.527,43.146,0.00526
-112.402,43.146,0.00725
-112.277,43.146,0.0105
-112.152,43.146,0.01414
-112.027,43.146,0.01844
-111.902,43.146,0.02358
-111.777,43.146,0.03062
-111.652,43.146,0.04102
-111.527,43.146,0.05481
-111.403,43.146,0.07012
-111.278,43.146,0.08967
-111.153,43.146,0.11144
-116.273,43.233,0.00172
-116.148,43.233,0.00178
-116.024,43.233,0.00186
-112.901,43.233,0.00265
-112.776,43.233,0.00309
-112.651,43.233,0.00376
-112.527,43.233,0.00474
-112.402,43.233,0.00628
-112.277,43.233,0.00888
-112.152,43.233,0.01244
-112.027,43.233,0.01656
-111.902,43.233,0.02145
-111.777,43.233,0.02747
-111.652,43.233,0.03627
-111.527,43.233,0.04985
-111.403,43.233,0.06325
-111.278,43.233,0.08158
-111.153,43.233,0.10166
-116.523,43.319,0.00174
-116.398,43.319,0.00179
-116.273,43.319,0.00187
