Long,Lat,Cetin_percent,IandY_percent,PB_Seismic_Slope_Disp_RandS,PB_Seismic_Slope_Disp_BandT
-111.777,48.696,0,0,0.5,1.397176354
-111.505,48.698,0,0,0.5,1.397176354
-104.73,48.528,0,0,0.5,1.397176354
-104.46,48.513,0,0,0.5,1.397176354
-104.192,48.497,0,0,0.5,1.397176354
-103.923,48.481,0,0,0.5,1.397176354
-116.946,48.725,0,0,0.5,1.397176354
-116.675,48.739,0,0,0.5,1.397176354
-116.404,48.752,0,0,0.5,1.397176354
-116.133,48.764,0,0,0.5,1.397176354
-115.862,48.776,0,0,0.5,1.397176354
-115.591,48.787,0,0,0.5,1.397176354
-115.319,48.798,0,0,0.5,1.397176354
-115.048,48.807,0,0,0.5,1.397176354
-114.776,48.817,0,0,0.5,1.397176354
-112.325,48.871,0,0,0.5,1.397176354
-112.052,48.874,0,0,0.5,1.397176354
-111.78,48.876,0,0,0.5,1.397176354
-111.507,48.877,0,0,0.5,1.397176354
-104.978,48.721,0,0,0.5,1.397176354
-104.707,48.706,0,0,0.5,1.397176354
-104.437,48.691,0,0,0.5,1.397176354
-104.167,48.676,0,0,0.5,1.397176354
-116.967,48.904,0,0,0.5,1.397176354
-116.695,48.918,0,0,0.5,1.397176354
-116.424,48.931,0,0,0.5,1.397176354
-116.152,48.943,0,0,0.5,1.397176354
-115.879,48.955,0,0,0.5,1.397176354
-115.607,48.966,0,0,0.5,1.397176354
-105.228,48.914,0,0,0.5,1.397176354
-104.956,48.9,0,0,0.5,1.397176354
-104.685,48.885,0,0,0.5,1.397176354
-104.414,48.87,0,0,0.5,1.397176354
-104.143,48.854,0,0,0.5,1.397176354
-109.786,37.121,0,0,0.5,1.397176354
-109.223,37.114,0,0,0.5,1.397176354
-109.213,37.564,0,0,0.5,1.397176354
-109.771,38.022,0,0,0.5,1.397176354
-109.202,38.015,0,0,0.5,1.397176354
-114.58,42.927,0,0,0.5,1.397176354
-113.968,42.945,0,0,0.5,1.397176354
-113.356,42.959,0,0,0.5,1.397176354
-105.815,45.116,0,0,0.5,1.397176354
-105.182,45.086,0,0,0.5,1.397176354
-104.551,45.052,0,0,0.5,1.397176354
-103.92,45.014,0,0,0.5,1.397176354
-108.974,45.666,0,0,0.5,1.397176354
-108.332,45.653,0,0,0.5,1.397176354
-107.692,45.636,0,0,0.5,1.397176354
-107.052,45.616,0,0,0.5,1.397176354
-106.412,45.592,0,0,0.5,1.397176354
-105.774,45.564,0,0,0.5,1.397176354
-105.136,45.533,0,0,0.5,1.397176354
-109.604,46.126,0,0,0.5,1.397176354
-108.957,46.116,0,0,0.5,1.397176354
-108.311,46.103,0,0,0.5,1.397176354
-107.665,46.086,0,0,0.5,1.397176354
-107.02,46.065,0,0,0.5,1.397176354
-106.375,46.041,0,0,0.5,1.397176354
-109.593,46.576,0,0,0.5,1.397176354
-110.239,47.032,0,0,0.5,1.397176354
-109.581,47.025,0,0,0.5,1.397176354
-111.56,47.483,0,0,0.5,1.397176354
-110.896,47.484,0,0,0.5,1.397176354
-110.232,47.482,0,0,0.5,1.397176354
-111.564,47.933,0,0,0.5,1.397176354
-110.895,47.934,0,0,0.5,1.397176354
-104.888,47.771,0,0,0.5,1.397176354
-104.225,47.734,0,0,0.5,1.397176354
-110.894,48.384,0,0,0.5,0.5
-105.505,48.252,0,0,0.5,0.5
-104.835,48.218,0,0,0.5,0.5
-104.166,48.18,0,0,0.5,0.5
-110.893,48.834,0,0,0.5,0.5
-106.133,48.731,0,0,0.5,0.5
-105.456,48.7,0,0,0.5,0.5
-110.212,48.831,0,0,,
-109.531,48.824,0,0,,
-108.85,48.814,0,0,,
-108.17,48.799,0,0,,
-107.49,48.78,0,0,,
-106.811,48.757,0,0,,
-108.243,47.451,0,0,,
-110.984,41.997,2.531533968,3.088398181,76.61687805,45.45363074
-112.071,42.019,1.910092644,2.242564125,38.33660134,27.90688981
-112.035,42.02,2.096016529,2.22301251,39.03625587,28.14915745
-111.998,42.02,1.912218373,2.225555237,34.39746123,25.04037956
-111.346,42.024,1.905459048,2.216694501,34.87748124,24.15960374
-111.31,42.024,2.061941134,2.355510328,40.00201337,26.84100664
-111.274,42.024,2.042332124,2.309884837,39.76747714,26.48206076
-111.02,42.024,2.304543315,2.874134711,47.66835083,29.92095737
-111.057,42.97,2.436348119,2.818584551,69.217963,41.76653839
-111.131,42.997,2.20964392,2.769689593,40.16294298,27.12984106
-111.094,42.997,2.327645579,2.891598763,50.92287108,33.12525816
-111.776,44.561,2.148239542,2.548988938,34.46298014,23.09203202
-111.739,44.561,2.102373969,2.51004108,37.66178233,24.61850908
-111.701,44.561,2.265164341,2.670247672,42.00682112,26.82452919
-111.663,44.562,2.227841507,2.634969181,47.43859415,29.46905072
-111.625,44.562,2.210733431,2.618208273,50.30496721,30.83647931
-111.588,44.562,2.210761052,2.611036355,48.53524831,30.00246893
-111.55,44.562,2.211114297,2.605507157,46.93195765,29.31115252
-111.512,44.562,2.214949246,2.607806328,46.0271582,28.73817791
-111.474,44.562,2.229916748,2.622632361,44.60045557,27.99225121
-111.436,44.563,2.23637756,2.627268331,43.48235909,27.48607574
-111.399,44.563,2.250415138,2.639710044,42.10953411,26.99524973
-111.361,44.563,2.283633195,2.669146228,37.59647958,24.899731
-112.117,44.585,2.030898447,2.480742946,39.00270689,25.33286728
-112.079,44.585,2.149838012,2.41990009,53.2687071,32.74993985
-112.041,44.586,2.283815298,2.557259236,60.93543382,36.6140843
-112.004,44.586,2.23765047,2.501901346,64.60336801,38.58839291
-111.966,44.586,2.234201553,2.68900635,61.69548617,36.91409757
-111.928,44.587,2.226588006,2.67047239,58.50920641,35.25208169
-111.89,44.587,2.267908645,2.689002989,45.63232543,28.8103481
-111.852,44.587,2.243758143,2.662605363,47.68902298,29.59230933
-111.815,44.588,2.392117804,2.603655854,53.76717489,32.9843571
-111.777,44.588,2.367338689,2.781216953,57.85362792,34.93214841
-111.739,44.588,2.336178659,2.753178991,63.90704605,37.79174189
-111.701,44.588,2.48084692,2.703465308,78.63891089,45.81779222
-111.663,44.589,2.464991972,2.892079429,84.63105752,48.72471646
-111.626,44.589,2.457682863,2.882582825,85.83503951,49.35259672
-111.588,44.589,2.460724262,2.879496101,83.06216292,47.88012253
-111.55,44.589,2.472961799,2.889588757,80.04428566,45.89900503
-111.512,44.589,2.473063338,2.88233618,77.63669261,44.78052159
-111.474,44.59,2.482888336,2.889780445,75.16306729,43.21780172
-111.437,44.59,2.315741232,2.716686511,66.5228307,38.71924325
-111.399,44.59,2.327723859,2.721041518,62.45299101,37.17612444
-111.361,44.59,2.390909338,2.773743665,49.50855439,30.94282496
-111.323,44.59,2.251427424,2.628573373,40.11734026,26.70546875
-112.155,44.612,2.010032545,2.483893588,50.31916692,31.33466727
-112.117,44.612,2.140792077,2.417087455,57.56062378,35.27878382
-112.08,44.612,2.292721685,2.573837632,63.84028396,38.36832867
-112.042,44.613,2.256499644,2.534055865,69.46887645,41.4203764
-112.004,44.613,2.210030357,2.678084649,75.40361557,44.64587262
-111.966,44.613,2.380083674,2.64522802,79.6836953,46.74272064
-111.928,44.614,2.351451186,2.612340248,82.45034726,48.30095681
-111.891,44.614,2.328943169,2.776050637,80.29948163,47.05825785
-111.853,44.614,2.319211284,2.770213698,83.45814654,48.52168814
-111.815,44.615,2.484838242,2.729520901,88.88890869,51.77508357
-111.437,44.617,2.463038371,2.876401409,84.70609222,48.19162495
-111.399,44.617,2.480617073,2.886964589,79.97619025,46.06503027
-111.361,44.617,2.357272563,2.741328435,54.50000685,33.38569781
-111.323,44.617,2.226574789,2.795770118,41.35613399,27.33981114
-112.647,44.633,2.064206259,2.36628042,36.75991339,28.34826566
-112.609,44.633,2.169030012,2.422385244,28.62602937,23.60891326
-112.572,44.634,2.011185879,2.45587225,26.37247948,21.90948737
-112.156,44.639,2.189463723,2.458672786,51.1237373,31.5397957
-112.118,44.639,2.111767914,2.586343224,57.35392608,34.77249556
-112.08,44.639,2.287026858,2.563300863,60.08137971,36.24471223
-112.042,44.64,2.252677199,2.522935152,63.07182601,37.74623867
-112.004,44.64,2.215675535,2.676771017,69.59457147,41.29117355
-111.967,44.64,2.373648266,2.63027352,75.63739372,44.2706638
-111.929,44.641,2.353505014,2.612804203,81.02962983,47.3794268
-111.399,44.644,2.458847722,2.863022608,83.11878998,47.23046757
-111.361,44.644,2.32931417,2.714284207,59.3887812,35.81376078
-111.324,44.644,2.209264758,2.771701874,40.84873401,26.73671377
-112.686,44.659,2.138269553,2.416580076,28.84210869,23.08539454
-112.648,44.66,2.257687641,2.546265288,33.59909297,26.09015226
-112.61,44.66,2.283843418,2.548247956,26.16919281,21.74765736
-112.572,44.661,2.01189572,2.456951903,25.66861709,21.48165683
-112.535,44.661,2.024558212,2.480857572,30.5619607,23.23387788
-112.156,44.666,2.007327928,2.465831797,45.89007388,28.91415745
-112.118,44.666,2.134528887,2.595583463,48.10816251,29.97717318
-112.081,44.666,2.121079043,2.58256226,52.4928943,32.30469098
-112.043,44.667,2.2888517,2.545855838,53.98253226,32.98308681
-112.005,44.667,2.238457169,2.688719595,59.51941147,35.84728459
-111.967,44.667,2.390238306,2.632453604,64.54351864,38.3613765
-111.929,44.668,2.359702698,2.606017158,72.11310188,42.64962499
-111.891,44.668,2.322479359,2.766374844,79.08910897,46.34890578
-111.702,44.669,2.444203383,2.856129704,78.99885026,45.57309705
-111.664,44.67,2.441292473,2.846601776,75.74391854,43.54811815
-111.626,44.67,2.596493346,2.971512922,64.81823856,39.37429459
-111.589,44.67,2.431921617,2.83452577,78.87409628,44.98115291
-111.551,44.67,2.428258661,2.830337031,79.97904832,45.27724941
-111.513,44.67,2.425511205,2.827672232,82.64391051,46.88036104
-111.475,44.671,2.424331062,2.823819884,82.12891063,46.79302664
-111.437,44.671,2.439735034,2.838863342,80.45639103,45.77017748
-111.399,44.671,2.456803328,2.851386828,76.69920722,44.08593472
-111.362,44.671,2.322532096,2.896055068,55.74722625,33.7809957
-111.324,44.671,2.39276939,2.74524996,40.43230029,26.94877605
-112.724,44.685,2.169642307,2.591940343,20.36308512,17.42584375
-112.687,44.686,2.26498386,2.513234022,26.37890797,21.30996245
-112.649,44.687,2.112396044,2.579396062,30.56770566,24.8249242
-112.611,44.687,2.16417809,2.407845971,27.2123984,22.64217023
-112.573,44.688,2.054325855,2.319473737,32.70952571,24.70716209
-112.119,44.693,2.194256907,2.429500512,41.18041034,26.85635829
-112.081,44.693,2.154189954,2.593239973,43.5372167,28.03243337
-112.043,44.694,2.131254797,2.570355988,44.04106493,28.02866662
-112.005,44.694,2.279077852,2.514100883,48.46640404,30.6337486
-111.968,44.694,2.224477175,2.649222532,51.14006426,31.66638821
-111.93,44.695,2.396559236,2.623256707,59.19000889,35.96471885
-111.892,44.695,2.339311297,2.75924598,64.38070578,39.2270382
-111.854,44.695,2.320127753,2.738893262,66.28024066,39.53311846
-111.816,44.696,2.304915,2.713832897,67.47802077,40.32941023
-111.778,44.696,2.494804492,2.700120225,67.4893378,40.27592012
-111.74,44.696,2.489330312,2.891622694,66.71685405,39.53267455
-111.702,44.696,2.469214061,2.860909229,66.80599298,39.70623511
-111.665,44.697,2.476992744,2.864489612,64.33362315,38.05958252
-111.627,44.697,2.471746761,2.855394634,64.08254914,37.74323034
-111.589,44.697,2.443288296,2.827183612,69.70537732,40.95758219
-111.551,44.697,2.444300635,2.833797607,72.41475505,41.86666697
-111.513,44.697,2.429396696,2.817227178,75.3047495,43.64383314
-111.475,44.698,2.429932447,2.815566426,75.53321335,43.92065943
-111.437,44.698,2.443772074,2.823600362,68.82799526,40.68060625
-111.4,44.698,2.455701411,2.826690307,65.25804402,39.15595204
-111.362,44.698,2.323309329,2.881941372,50.92374293,31.83013583
-111.324,44.698,2.380302458,2.725468037,41.29029224,27.48463376
-112.763,44.712,2.166841261,2.591377617,20.66359768,17.64563249
-112.725,44.712,2.258567662,2.50346513,25.69491595,21.01874077
-112.687,44.713,2.38575603,2.632135514,26.9969931,21.91106277
-112.65,44.714,2.287146484,2.54558013,26.63562389,21.84694366
-112.612,44.714,2.015624332,2.445917563,26.36413224,21.69227805
-112.574,44.715,1.905438784,2.382918435,27.33496919,21.3955012
-111.968,44.721,2.115999375,2.522838832,38.39299975,25.2161773
-111.93,44.722,2.256998317,2.66889483,44.82752224,28.5025621
-111.892,44.722,2.393474221,2.602054535,53.3499412,32.86868797
-111.854,44.722,2.365112369,2.767718276,54.79307542,33.53096141
-111.816,44.723,2.356051732,2.747914863,53.32184476,32.89798273
-111.779,44.723,2.348786705,2.734984639,52.60413575,32.42542499
-111.741,44.723,2.352141076,2.733852989,50.8891649,31.40052384
-111.703,44.723,2.342511711,2.713684364,48.9852168,30.56765925
-111.665,44.724,2.340747557,2.706491773,48.0420589,30.15042097
-111.627,44.724,2.340991887,2.706504089,48.43011391,30.13051162
-111.589,44.724,2.30962594,2.875458822,53.57892263,32.93453901
-111.551,44.724,2.495608845,2.866040036,57.37591828,34.78973301
-111.513,44.724,2.47660728,2.848509053,61.12430084,36.6063362
-111.476,44.725,2.478212459,2.852182965,62.16902168,37.0177932
-111.438,44.725,2.4982527,2.86150197,55.4531313,33.60778617
-111.4,44.725,2.30044525,2.854836359,52.59908537,32.39144802
-111.362,44.725,2.343274069,2.895254344,45.55166006,29.05223758
-111.324,44.725,2.200825693,2.744522734,38.41853596,25.92908366
-112.802,44.738,2.041704889,2.450612736,22.01719611,18.64300255
-112.764,44.739,2.247676373,2.686181391,26.17908922,21.27868464
-112.726,44.739,2.286576714,2.546674509,29.90493919,24.56516644
-112.688,44.74,2.287503125,2.544004717,29.1839191,23.82986001
-112.65,44.741,2.001569502,2.431114851,24.6912971,20.83291667
-112.612,44.741,2.081801851,2.354783286,29.96305599,23.01309258
-111.855,44.749,2.270241101,2.65783388,38.40091439,25.37071014
-111.817,44.75,2.251450174,2.628240374,38.11995571,25.2249264
-111.779,44.75,2.248123525,2.623189583,38.08852862,25.12533938
-111.741,44.75,2.232468394,2.602704344,38.70585781,25.42770088
-111.703,44.75,2.221052316,2.78448487,38.71223919,25.59794344
-111.665,44.751,2.220039709,2.777624389,37.93322294,25.00860191
-111.627,44.751,2.214375109,2.771787972,38.86055241,25.59047173
-111.589,44.751,2.37566527,2.736481051,43.78426799,28.20222465
-111.552,44.751,2.346378611,2.709866522,47.86989732,30.21368535
-111.514,44.751,2.324899063,2.887840397,51.22020793,31.98256406
-111.476,44.752,2.320079848,2.886541014,53.63296238,33.01443696
-111.438,44.752,2.315334807,2.877368048,53.01539669,32.60555956
-111.4,44.752,2.328702386,2.880658003,47.97910951,30.24827121
-111.362,44.752,2.374409393,2.725179564,42.394857,27.49304216
-111.324,44.752,2.229058536,2.77342778,35.43445406,24.31423128
-112.803,44.765,2.277132887,2.507625691,26.59406062,21.69359168
-112.765,44.766,2.12646652,2.403131974,43.10641721,32.88537352
-112.727,44.766,2.273207937,2.519490205,28.6749893,23.71012962
-112.689,44.767,2.16347867,2.588756512,25.70633475,21.6384982
-112.651,44.768,2.03328218,2.452529218,22.27225195,18.98448521
-111.628,44.778,2.258666711,2.613040951,33.85462592,23.37893536
-111.59,44.778,2.224811927,2.777992759,37.35928381,25.30645313
-111.552,44.778,2.398612143,2.752664841,41.12735213,27.38800792
-111.514,44.778,2.364934726,2.722726841,44.54210733,29.16294545
-111.476,44.779,2.345420594,2.707387751,48.83688662,31.27750498
-111.438,44.779,2.339835269,2.896916766,48.76728564,31.18357167
-111.4,44.779,2.353260864,2.70041926,43.06100617,28.32845681
-111.362,44.779,2.386372915,2.728343435,39.82506306,26.73328607
-111.324,44.779,2.228416148,2.766429141,34.90927251,24.65031323
-112.804,44.792,2.133882976,2.577932482,44.09134974,33.72512124
-112.766,44.793,2.206916488,2.642074055,33.60880042,26.81423542
-112.728,44.793,2.279818815,2.511164006,31.36922686,25.33823653
-112.69,44.794,2.011340533,2.437364402,31.53005954,24.59209117
-111.59,44.805,2.233840842,2.788244417,37.29782791,26.14092602
-111.552,44.805,2.229632633,2.78827778,38.52126101,26.45440579
-111.514,44.805,2.399027851,2.754120615,42.34106898,28.7578551
-111.476,44.806,2.377587444,2.73631737,42.02758951,28.69614668
-111.438,44.806,2.367732855,2.725212339,45.83666007,30.31799376
-111.4,44.806,2.36342685,2.705658798,42.7426134,28.97846271
-111.362,44.806,2.218185874,2.761675964,37.23126132,25.84608186
-111.324,44.806,2.242894314,2.781836542,31.02388797,23.33661409
-112.804,44.819,2.137454603,2.561305508,33.62014067,25.88290427
-112.766,44.82,2.263067521,2.517003517,42.12341163,31.42693476
-112.729,44.82,2.143300043,2.581015977,39.19415911,29.38622169
-112.691,44.821,2.019527572,2.44115577,31.53248878,24.45001891
-111.59,44.832,2.279938849,2.645709669,35.35137556,25.09897055
-111.552,44.832,2.273385159,2.643969767,37.05342351,25.71480468
-111.514,44.832,2.231496887,2.794168823,39.47724692,27.16054503
-111.476,44.833,2.223210772,2.783926322,39.29543615,27.04840804
-111.438,44.833,2.216002769,2.768922059,37.37769171,25.75695137
-111.401,44.833,2.20904352,2.751031363,35.92017848,25.43139582
-111.363,44.833,2.251859116,2.79841321,30.70938426,22.85069975
-112.805,44.846,2.088506676,2.311465441,26.451073,21.41159412
-112.767,44.847,2.171005406,2.589285748,34.82169365,27.01080434
-112.729,44.847,2.122165105,2.552813857,38.13028342,29.24642603
-112.691,44.848,2.011435332,2.419033215,30.25301545,23.80549962
-111.591,44.859,2.103401349,2.676134023,35.02276669,25.06914324
-111.553,44.859,2.276828551,2.647947794,36.69528094,25.95757225
-111.515,44.859,2.268475099,2.635142271,37.00087684,26.00704924
-111.477,44.86,2.272909032,2.625623536,33.18317589,23.79024349
-112.768,44.874,2.073312514,2.496944623,28.94087868,23.24430089
-112.73,44.874,2.007349039,2.420515574,32.29956339,25.57326776
-111.591,44.886,2.298890938,2.673615068,35.58668769,25.93784998
-111.553,44.886,2.10244837,2.680786631,35.55042473,25.51437474
-111.515,44.886,2.278630066,2.640501754,35.43128658,25.8328694
-111.591,44.913,2.134491507,2.514205338,34.75665419,25.62440067
-111.553,44.913,2.110024504,2.688417569,35.72104377,25.91252291
-111.591,44.94,2.16326114,2.544210396,33.91483937,24.95003764
-111.553,44.94,2.146244872,2.527789544,34.74411982,25.28437788
-111.592,44.967,2.187498005,2.57045585,33.32843328,24.59931317
-111.554,44.967,2.18567481,2.564282555,32.31130351,23.88378637
-111.592,44.994,2.184733425,2.567282282,33.73018819,25.40503822
-112.926,37.765,1.507968402,1.738822444,13.743084,12.19588743
-112.869,37.766,1.772386181,1.973347989,21.52103158,17.00232583
-112.984,37.809,1.67957678,1.893193728,15.18882879,13.19428271
-112.927,37.81,1.858124312,2.052431168,31.45836463,23.6295026
-112.814,37.812,1.712960543,1.901545022,25.51011552,19.81952626
-112.757,37.812,1.509855625,1.735590248,12.9717877,11.81874913
-113.042,37.853,1.478707423,1.567684794,9.422540555,9.497012828
-112.985,37.854,1.625606635,1.838645367,18.13331211,14.98701065
-112.929,37.855,1.706617171,1.902099814,26.95216343,20.75545021
-112.758,37.857,1.758816096,1.952311776,21.39783752,17.23643657
-113.043,37.898,1.202184428,1.327474596,7.043809138,7.925036923
-112.987,37.899,1.593556085,1.647138928,11.47658295,11.00463654
-112.93,37.9,1.616814199,1.820140484,18.11952997,15.10344917
-112.873,37.901,1.893595294,2.07918412,27.17985781,20.94474984
-112.702,37.903,1.651580711,1.844320369,14.9454826,13.16480191
-112.988,37.944,1.233397996,1.368803066,6.731825306,7.65694054
-112.931,37.945,1.403243307,1.659359025,11.1509167,10.79910926
-112.874,37.946,1.754099492,1.944624857,22.16337986,17.79641808
-112.703,37.948,1.717938388,1.900271475,24.11000359,18.70796529
-112.646,37.949,1.550066159,1.780621174,10.90837942,10.59574611
-112.932,37.99,1.491376414,1.582955475,9.25876954,9.467768449
-112.875,37.991,1.652486354,1.857984932,16.75296405,14.43121905
-112.818,37.992,1.891588883,2.070849384,26.74304096,20.79834528
-112.704,37.993,1.729949663,1.903211065,22.67836727,18.28082037
-112.647,37.994,1.558560667,1.794523711,11.73423952,11.17560162
-112.933,38.035,1.245446047,1.384299016,6.632050057,7.69029617
-112.876,38.036,1.400204829,1.653352779,11.75007518,11.17591021
-112.819,38.037,1.789535744,1.987206108,20.11153414,16.3850835
-112.762,38.038,1.637022015,1.83101407,16.79671916,14.4888695
-112.705,38.039,1.578716302,1.61991604,11.4125374,10.91779663
-112.648,38.039,1.486934017,1.564962576,8.480120075,8.936750393
-112.877,38.081,1.314270087,1.4061338,8.27449893,8.832523885
-112.82,38.082,1.448124275,1.512683708,9.471473432,9.77826194
-112.763,38.083,1.488478194,1.569652503,8.580673745,9.108369895
-111.344,39.312,1.160772714,1.17802988,7.094169948,8.747580692
-111.344,39.357,1.158850512,1.180251237,7.156502181,8.730940065
-111.344,39.402,1.168194527,1.002829583,6.951586207,8.51886132
-111.984,39.444,1.34593155,1.490925869,8.589523515,9.259598505
-111.926,39.444,1.460068272,1.58763205,9.941472138,10.25052681
-111.984,39.489,1.366922728,1.306995222,8.931341183,9.438555203
-111.926,39.489,1.465043254,1.588750103,10.75641704,10.75667423
-111.985,39.534,1.370734865,1.308642603,8.380835182,8.848272373
-111.927,39.534,1.442692329,1.557761854,10.93115853,10.64580871
-111.869,39.535,1.585854315,1.674434888,11.69587775,11.16160279
-111.928,39.579,1.439584335,1.540314589,11.22217261,10.64521252
-111.869,39.58,1.506932719,1.779898021,13.59386165,12.2111726
-111.928,39.624,1.534931687,1.604256548,13.37301564,11.78674195
-111.87,39.625,1.607174073,1.821661059,16.64205039,13.57564342
-111.812,39.625,1.665551612,1.889044294,14.92358036,12.50704096
-111.987,39.669,1.522304927,1.780793065,12.64574786,10.94758571
-111.929,39.669,1.744517651,1.926842142,15.75054613,12.6920557
-111.87,39.67,1.74147423,1.938728502,20.89017967,15.69021059
-111.812,39.67,1.756700258,1.948810371,19.1499269,14.68072718
-111.988,39.714,1.652529926,1.867427091,15.23232797,12.39675057
-111.929,39.714,1.855539785,2.04214305,26.78924136,18.79060739
-111.871,39.715,1.804571447,2.193606721,32.9505426,22.22224487
-111.813,39.715,1.870445696,2.055751493,27.01466746,18.94308744
-111.988,39.759,1.618569282,1.830335916,16.93151514,13.20263802
-111.93,39.759,1.856464503,2.045619985,28.86001561,19.72131491
-111.872,39.76,1.803129604,2.196471674,36.55267644,23.96401781
-111.813,39.76,1.872349103,2.049323359,25.64575304,17.97851602
-111.989,39.804,1.795813677,1.996347928,17.61340581,13.53542047
-111.931,39.804,1.815855198,2.194541435,31.77453683,21.17927582
-111.814,39.805,1.96262865,2.133430161,36.96391466,23.99144117
-111.755,39.806,1.610027181,1.802664125,15.799887,12.46664928
-111.99,39.849,1.798677627,1.801677486,17.36123345,13.16829383
-111.931,39.849,1.986224336,2.154680978,33.2187919,21.61976308
-111.756,39.851,1.716254325,2.085948711,20.25879264,14.65525459
-111.99,39.894,1.782255206,1.978149677,17.81780531,13.39603919
-111.932,39.894,1.945843997,2.10383987,35.96413348,22.85094606
-111.756,39.896,1.975981831,2.121046129,30.33534636,19.62117015
-111.698,39.896,1.772489748,1.952163918,16.95730758,12.82965287
-111.991,39.939,1.61134548,1.814687389,16.04082056,12.30252741
-111.932,39.94,1.944357531,2.298498759,35.11603987,22.08818126
-111.698,39.941,1.980290326,2.122275208,29.44737958,18.88323457
-111.64,39.942,1.764110223,1.946651767,17.40020815,12.79136509
-111.992,39.984,1.657379888,1.87056059,13.62386235,11.00624201
-111.933,39.985,1.825530693,2.179671351,26.22407771,17.51689463
-111.64,39.987,1.969716421,2.113051961,26.84779509,17.44210645
-111.582,39.987,1.796574357,1.989615638,16.17764047,12.25590915
-111.992,40.029,1.54508054,1.606153308,10.72271266,9.321335084
-111.934,40.03,1.710420539,2.075965645,19.91571575,14.27724462
-111.875,40.03,2.087135697,2.220923505,38.38585944,23.4258584
-111.582,40.032,1.895486366,2.064107377,21.7891163,14.97372513
-111.934,40.075,1.609772751,1.803076954,14.79908172,11.58957477
-111.876,40.075,1.985792449,2.126118002,28.02021342,18.32522884
-111.582,40.077,1.947814176,2.117740988,39.20690488,23.22479544
-111.524,40.077,1.766333859,1.970031292,19.65033129,14.00542662
-111.935,40.12,1.6653709,1.873787692,12.22119858,10.18661949
-111.876,40.12,1.886551383,2.043173151,20.43218307,14.39166716
-111.817,40.121,1.924234023,2.246357235,30.03481994,19.18744857
-111.524,40.122,1.874840162,2.061643953,26.3012883,17.20663991
-111.465,40.123,1.520640201,1.78222841,12.61045463,10.46245414
-111.877,40.165,1.761975119,1.931478612,15.23275446,11.70749292
-111.818,40.166,1.990417595,2.118285352,23.47272324,15.7954085
-111.759,40.166,2.071855663,2.202350357,39.61400579,23.18566781
-111.524,40.167,1.70751941,2.096208859,23.3423197,15.82596875
-111.466,40.168,1.522386095,1.779985491,12.28665972,10.30029851
-111.877,40.21,1.787918004,1.963337234,13.40938592,10.71896763
-111.819,40.211,1.998972159,2.128185563,21.77525266,14.95726605
-111.76,40.211,2.041425895,2.3685703,42.27269152,24.76510026
-111.584,40.212,1.81016524,2.171680554,29.47731112,18.82759564
-111.525,40.212,1.612401635,1.810676272,14.93955881,11.692159
-111.878,40.255,1.777062963,1.953370108,14.1947405,11.10975398
-111.819,40.256,1.801641833,2.138532502,23.01832612,15.54619765
-111.584,40.257,1.871654907,2.03396536,20.13391607,14.37193783
-111.878,40.3,1.871661837,2.01980548,18.19350426,13.22958025
-111.82,40.301,1.918946604,2.253389867,31.36375242,19.60098395
-111.584,40.302,1.889229156,2.05817785,22.091357,15.22240345
-112.703,40.336,1.481295298,1.461555611,14.34922789,11.79499774
-112.644,40.337,1.411052781,1.56843041,16.07243856,12.71996697
-111.938,40.345,1.710309002,2.062905194,17.08722456,12.44720609
-111.879,40.345,1.969146292,2.100350363,23.34148924,15.63949438
-111.82,40.346,2.06742608,2.20918645,44.17263315,25.28019139
-111.644,40.347,1.808384311,2.164216885,28.22639906,18.05326509
-111.585,40.347,1.760334332,1.940938581,16.88520204,12.58146357
-112.763,40.38,1.481068837,1.45916528,14.42678931,11.87627691
-112.704,40.381,1.590076409,1.549772646,18.71876155,14.46019399
-112.645,40.382,1.428467244,1.575194044,14.07762658,11.48084044
-111.997,40.389,1.877338968,2.000029525,12.56982136,10.28887259
-111.939,40.39,1.954170899,2.255669763,19.33006007,13.70873586
-111.88,40.39,2.061526006,2.366217764,37.27458769,22.06674969
-111.703,40.392,1.927689938,2.261492954,33.72470312,20.74005208
-111.644,40.392,1.897969319,2.052231694,18.99713542,13.62767524
-112.764,40.425,1.438663402,1.408958471,16.57525609,13.12369391
-112.705,40.426,1.547825919,1.50536739,20.09947018,15.17809485
-112.646,40.427,1.31045882,1.462054901,9.676177501,8.823136221
-112.057,40.434,1.862425622,2.183646324,14.34495242,11.15243478
-111.998,40.434,1.90256368,2.386760326,24.54935556,16.20420763
-111.939,40.435,2.004153966,2.452897373,37.72609922,22.04500764
-111.703,40.437,1.968748501,2.287187946,25.57639845,16.76539068
-111.644,40.437,1.764088347,1.926564857,14.74069717,11.53534305
-112.824,40.469,1.37188588,1.374424993,10.78985407,9.61546819
-112.765,40.47,1.599715894,1.557327866,18.27664227,14.21257605
-112.706,40.471,1.549975148,1.504191378,18.91651919,14.5842641
-112.058,40.479,1.966020754,2.264009944,21.52476839,14.83521581
-111.999,40.48,2.122125143,2.578867742,42.52111703,24.80625108
-111.704,40.482,1.923544188,2.229011472,28.49348619,18.03032286
-111.645,40.482,1.755016809,1.910409057,14.6738388,11.5079672
-112.767,40.515,1.435260083,1.599282986,15.67056141,12.55350211
-112.708,40.516,1.539350553,1.690937558,19.03346765,14.6138756
